1,,,,,2,,,,,5,,,,,6,,,,,7,,,,,81,,,,,129,,,,,335,,,,,426,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
1.80127561307014,18.0346328300363,4292.36470588235,0.927818205376277,,16.063827852189,4.02127587336905,3829.63636363636,0.742150512392298,,10.2609552079114,3.52352950474877,2802.44705882353,0.193744805264226,,3.41800986416118,11.2013027644823,5391.37647058823,0.283337305225119,,14.3332621185157,2.12806609707053,3290.33333333333,NaN,,7.52321133123188,16.9332129962386,3028.8,0.480684943687259,,7.95114707811439,5.81188668993559,3854.14754098361,0.598910706618546,,6.20975867688612,5.87954474872604,2807.47058823529,0.479524252321243,,7.47332786996277,2.52245985825923,2974.03846153846,0.271166508957037,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
50.368613925415,368.320327656823,4639,0.982778112457446,0,36.0085397096499,556.072587532024,2342,0.279310658275244,0,390.986152324431,912.700791295747,2022,0.278053016828547,0,851.129788897576,705.422595777952,5116,0.519308941008118,0,1004.26263778031,281.746864310148,2631,NaN,0,,,,,,,,,,,,,,,,,,,,
49.8022249690977,371.136794396374,4854,0.926257763775085,2.87285247530014,36.4025052192067,559.492275574113,2395,0.298004426117441,3.44230665803109,389.877777777778,915.233918128655,1710,0.412387547287782,2.7650001242801,852.110749185668,708.264454397394,4912,0.504448592440005,3.00640042238438,1002.22564687976,282.259132420091,2628,NaN,2.10041675517252,,,,,,,,,,,,,,,,,,,,
53.7412634408602,370.382840501792,4464,0.913638571279399,4.01054492022979,32.3353833538335,558.392373923739,2439,0.379764504751408,4.21322488223577,391.981099656357,915.296105383734,1746,0.479711631879563,2.10424099846143,852.154028905167,712.677093644823,5051,0.43181964459682,4.41285148878447,998.722912966252,276.396447602131,2815,NaN,6.82936440260364,,,,,,,,,,,,,,,,,,,,
55.4262223196667,373.964700723526,4561,0.996441947606454,3.95838465428833,33.062424969988,561.120448179272,2499,0.367731722268876,2.82329216612802,403.579501915709,914.60775862069,2088,0.231872961974567,11.6188104484031,851.714826498423,715.189484752892,4755,0.394894756466837,2.55049168475291,993.579675285628,274.29134095009,3326,NaN,5.55737058831401,,,,,,,,,,,,,,,,,,,,
55.9203519855596,377.760153429603,4432,0.930973644813686,3.82748290274239,32.622182942996,565.525408749448,2263,0.442610608276449,4.42690531490496,411.338842975207,915.608987603306,1936,0.161905270228687,7.82367133468928,855.319792746114,718.286010362694,4825,0.62650588753441,4.7522891851357,1000.83396512509,279.81766489765,2638,NaN,9.11948339810733,,,,,,,,,,,,,,,,,,,,
56.579658424675,374.156257965842,3923,0.970960873673198,3.66370679699835,32.7385300668151,563.767037861915,2245,0.491271502119786,1.76221588670114,427.433379437529,908.162747810051,2169,0.0904399727492334,17.7336006212972,858.833757089771,715.57109329161,5113,0.939538126619574,4.44057655168355,996.108536585366,273.223780487805,3280,NaN,8.11227381777014,,,,,,,,,,,,,,,,,,,,
55.9205373406193,374.771857923497,4392,0.959772902518749,0.901889079272696,30.9857006673022,565.665872259295,2098,0.537364233610028,2.58417936151256,443.415634344297,905.958137548056,2341,0.085943204854328,16.1335916122919,858.833793249841,711.048821906177,4711,0.774269003768555,4.5222713855771,983.669839795681,267.673786858602,4307,NaN,13.6207050885736,,,,,,,,,,,,,,,,,,,,
56.0717984934087,379.384416195857,4248,0.935532604969172,4.61503778448845,28.9531893004115,572.947016460905,1944,0.657644561435003,7.55950814148582,457.061333333333,905.713777777778,2250,0.0782050964324146,13.6478867447202,860.680525635502,713.361482119776,4642,0.612291384093849,2.95952999103111,986.524215137503,273.417619858846,4109,NaN,6.4139750643959,,,,,,,,,,,,,,,,,,,,
