1,,,,,2,,,,,5,,,,,51,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
5.83261923365679,8.07480072047274,2226.25882352941,0.539443462008973,,14.7601979629192,824.204332653142,1436.6375,0.420474256124004,,3.3181844089282,7.52473520139015,1139.22222222222,0.671750878426934,,18.9726814552154,7.47083153876673,2250.28,0.514192029036192,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
329.471269694161,358.831788693235,2158,0.342090162978033,5.84346278028532,783.995762711864,958.733050847458,1416,0.310237620712737,9.36131923864946,1010.21308411215,365.878504672897,535,0.57725659452997,1.96065928916492,909.222639933166,888.316207184628,2394,0.177783851462945,22.5396784033551
328.875,357.384293680297,2152,0.812829418208761,1.56549652208268,773.705215419501,957.783068783069,1323,0.215595822476389,10.3343035323637,1006.09612625538,372.733142037303,697,0.576420673445448,7.99596119249709,950.656387665198,880.136563876652,1816,0.390147928575415,42.2334229700529
338.140499764262,362.719471947195,2121,0.71280413906329,10.6917544407415,789.824644549763,969.514218009479,1266,0.594257294564969,19.9362949832168,1011.60082730093,361.175801447777,967,0.454042533929365,12.8013223966586,929.615193644489,876.916087388282,2014,0.690533006792923,21.2862235877878
344.967901234568,357.117037037037,2025,0.575026895932894,8.83179980294428,833.190632703369,1002.78225143796,1217,0.51061367305506,54.6568474826109,1010.91188811189,367.34965034965,715,0.97400014780585,6.21216930462831,916.626189397372,892.135024920707,2207,0.928294383102277,20.0082555698258
345.844194022538,359.765311121999,2041,0.533770883222982,2.78948824685277,859.708760852407,1011.09865824783,1267,0.26697990074494,27.7916128131497,1012.98694516971,363.135770234987,766,0.478371662624066,4.69708924909717,911.00791433892,875.202979515829,2148,0.639311676506777,17.8398199605624
350.872396987151,361.79973416039,2257,0.282305116023406,5.42417755539765,868.78,1015.35375,800,0.133178073083685,10.0196399881536,1012.8,369.6384,625,0.976259297647852,6.50531646865184,928.524529844644,882.28413736713,2446,0.821565574056949,18.8937718650997
355.124829157175,362.357630979499,2195,0.189786421090712,4.28887260494287,849.938461538462,1011.11442307692,1040,0.102679597298535,19.3125727016976,1012.77561837456,369.616607773852,566,0.994873676146622,0.0327011434001729,930.591063829787,862.909787234043,2350,0.561198101487789,19.4842501983324
358.495238095238,360.502380952381,2100,0.215006092121507,3.84728593594161,822.91935483871,1001.82258064516,1302,0.447297203274887,28.572197371383,1010.8795562599,373.196513470681,631,0.58054531488249,4.05102164161327,917.453367875648,888.035621761658,1544,0.968688258150027,28.3532470044002
358.198820556024,363.462089300758,2374,0.316348907625172,2.97451455955557,788.275238095238,973.081904761905,1050,0.62943425675516,45.0137898333576,1012.4500723589,368.603473227207,691,0.767313270006405,4.85412602796624,925.887116564417,878.353374233129,2445,0.569833140743054,12.8403284283943
348.584628670121,363.726252158895,2316,0.39092485699874,9.61782031619306,780.203291384317,961.000968054211,1033,0.846937862826692,14.5294650775328,1012.16009557945,366.599761051374,837,0.695056146312931,2.02458613454738,918.165476690466,883.403611927761,2381,0.274152954407055,9.22651738822815
345.664150943396,361.822222222222,2385,0.514489338496218,3.48633333920317,793.621753246753,965.745941558442,1232,0.632254660266899,14.2327050243266,1011.18044077135,368.457300275482,726,0.757234349395895,2.10004178818778,909.836744882676,902.888167748377,2003,0.630339994990449,21.1899903032729
345.423849933006,360.295667708799,2239,0.435233748033305,1.54535214693889,817.508313539192,994.465558194774,1263,0.555526224125548,37.3548409492297,1008.33126550868,370.759305210918,806,0.575599858373488,3.66292593429812,902.703168872844,909.021259526675,2493,0.469495084801549,9.40758850338743
343.712197159566,345.143274853801,2394,0.980572826477006,15.2487627186274,849.272897196262,1012.71495327103,1070,0.271821948871179,36.6337166495041,1007.14054600607,367.335692618807,989,0.7462572754668,3.62476704282877,927.152503445108,910.351401010565,2177,0.295739475722291,24.4854903441542
343.264110297286,350.16156828953,2321,0.848936711272979,5.03825871142305,842.524163568773,1010.2750929368,1076,0.309771558322964,7.17623327556451,1005.47862356621,370.743482794578,959,0.544905656938487,3.79144036985465,924.893045774648,900.008362676056,2272,0.321997359416085,10.5869538089914
339.995733788396,354.04180887372,2344,0.81057925489174,5.07331765170048,808.559196617336,986.525369978858,946,0.973006136011498,41.4447622817568,1003.1504950495,373.807920792079,1010,0.473273685181581,3.84850134868739,920.770392749245,897.172205438066,1986,0.098905766280287,5.00400398146009
334.137419871795,363.451121794872,2496,0.972658483203473,11.0839979968237,808.058303886926,984.058303886926,1132,0.903217511016881,2.51740116575434,1003.18145956607,377.693293885602,1014,0.626911614774304,3.88549647756296,,,,,
334.643106796117,366.912621359223,2575,0.872141961921201,3.49824220136852,804.845763939175,991.721216509776,1381,0.488168850466037,8.30906991072573,1000.85686839577,379.661863592699,1041,0.680631187196999,3.04614359489953,,,,,
335.688512518409,361.845729013255,2716,0.935134144126554,5.17361297062669,797.363100252738,1001.9797809604,1187,0.484650946330477,12.697574588559,999.54454621149,380.830141548709,1201,0.706413521837688,1.75700395499272,,,,,
342.736449332286,364.103692065986,2546,0.486785601778918,7.40079796237502,791.665664913599,1002.65815176559,1331,0.698359246623886,5.73767865891779,999.553435114504,382.281679389313,1310,0.732793671568101,1.45156505720574,,,,,
337.026264967169,372.527230590962,2589,0.574798296601787,10.1765518111678,799.40174249758,963.876089060987,1033,0.627388641804804,39.5461159155875,998.603278688525,384.045901639344,1220,0.622113520137116,2.0038157054318,,,,,
340.238095238095,358.919217687075,2352,0.650640755655649,13.981912204044,809.446017699115,963.202654867257,1130,0.245488985827934,10.0668256137404,1000.82748948107,378.671809256662,1426,0.884645422322977,5.81618281927764,,,,,
334.306494661922,363.650800711744,2248,0.946910959453099,7.58760590137612,803.483449477352,1000.57404181185,1148,0.180217930475108,37.8440587405929,999.168148148148,377.76962962963,1350,0.737401996492653,1.88874078119829,,,,,
329.142655367232,365.111111111111,2124,0.711340085306728,5.36635283259364,801.449806949807,1003.10714285714,1036,0.365217363682278,3.24843082664846,1000.82236320381,378.776367961935,1261,0.791482700665157,1.93647863920566,,,,,
335.874887488749,356.299729972997,2222,0.704576573400228,11.0888857374894,811.014161220044,1004.04139433551,918,0.450999067561705,9.60987504764901,996.651416122004,385.182280319535,1377,0.74490434071174,7.644116213955,,,,,
332.795275590551,351.128608923885,2286,0.547936421421419,6.01867945218033,829.271134020619,1010.18969072165,970,0.404821646582134,19.2644388522668,996.01171875,384.3453125,1280,0.749622953420637,1.05343621481644,,,,,
330.459642339294,351.838086031899,2069,0.76537043125075,2.44101217759635,822.703412073491,1016.01181102362,762,0.107557073187969,8.77679077940362,996.596385542169,383.594879518072,1328,0.772856889494,0.951306952686546,,,,,
334.847150259067,355.038341968912,1930,0.689579877188179,5.4306411968067,830.433751743375,1016.56485355649,717,0.117009808363309,7.75009725454749,995.164285714286,386.16746031746,1260,0.74503587418186,2.94433046487696,,,,,
337.127704485488,352.072295514512,1895,0.729259992074576,3.74143811245153,842.630076838639,1014.96816684962,911,0.130962288937435,12.3003965086192,992.357909806729,385.413027916965,1397,0.754284791464427,2.90601341728385,,,,,
336.699179580675,349.340929808569,2194,0.698580821428248,2.76477706400486,837.824191279887,1008.29676511955,1422,0.0715223598539734,8.22217349900506,990.681515957447,385.254654255319,1504,0.775396434677174,1.68385823471375,,,,,
338.042960662526,351.982919254658,1932,0.430964567422635,2.96409443661805,814.41961414791,1002.47668810289,1244,0.206647889122222,24.1173698235627,988.307400379507,379.920303605313,1581,0.953596038597432,5.83881166288469,,,,,
340.453394123607,348.283181357649,1974,0.426972130216914,4.41568227761725,811.284444444444,999.919259259259,1350,0.325128699031163,4.04595246632768,987.449710982659,376.856069364162,1730,0.84363519990082,3.18200606317912,,,,,
341.806640625,348.083984375,2048,0.420197331509441,1.36782876539038,831.500419111484,995.803017602682,1193,0.506082833989925,20.6307798474442,987.794933655006,376.486127864897,1658,0.701476155362894,0.505999413419046,,,,,
335.94064171123,352.199465240642,1870,0.555716975267665,7.16569089563696,848.310380267215,1012.69784172662,973,0.32205491245933,23.8329577735524,988.464604402142,376.62760261749,1681,0.705744102284691,0.6844516163982,,,,,
334.619270833333,354.7140625,1920,0.597178755243096,2.84063731823081,827.181431005111,1014.24531516184,1174,0.116000034634934,21.1855415544017,987.172055427252,372.943418013857,1732,0.817747663771687,3.90434361271312,,,,,
328.831713554987,357.238874680307,1955,0.61098076574042,6.31430881379452,809.4625,1012.5046875,1280,0.215413534595847,17.8042214269829,987.389743589744,370.797150997151,1755,0.745307004067309,2.15727843429824,,,,,
320.614829080404,358.251805488686,2077,0.71111486873116,8.27908323977979,836.325641025641,1005.06837606838,1170,0.772051929676614,27.8734115865206,990.630275745639,370.391671356218,1777,0.589042807597063,3.26580195244619,,,,,
313.306036499766,362.554515676182,2137,0.539729734702401,8.48125957298657,847.909246575342,1011.48030821918,1168,0.337656824824442,13.2398184065175,993.073779795687,368.018161180477,1762,0.49075644130166,3.40650298648774,,,,,
324.243036837376,354.104222821204,2226,0.438434131515632,13.8211948007318,841.974576271186,1014.64512711864,944,0.101950568128071,6.72580034534534,993.823401950163,367.289274106176,1846,0.43848523463691,1.04556670832822,,,,,
320.536091954023,354.63632183908,2175,0.725257911572782,3.74493921620171,810.356783919598,1005.32830820771,1194,0.664641873287069,32.9619160214845,997.886646884273,367.642729970326,1685,0.501634831484432,4.07858927111776,,,,,
328.635813953488,353.693953488372,2150,0.591674703893985,8.15435801133603,828.538532961931,999.402042711235,1077,0.526514438274651,19.1231958880581,1001.62291805463,365.574950033311,1501,0.615992017169162,4.27029695997424,,,,,
330.658780709736,355.282984531392,2198,0.313339781432835,2.57243350789968,838.921671018277,1013.58224543081,766,0.476890133709999,17.5752014231803,1003.56714285714,365.51,1400,0.68154891779009,1.94530938144357,,,,,
324.912774070543,356.239275500477,2098,0.578040879108014,5.82503946039848,821.270955165692,1012.6081871345,513,0.836604907087587,17.677572222262,1006.45707472178,365.394276629571,1258,0.883410256597147,2.89224792863827,,,,,
326.545767716535,356.564468503937,2032,0.65177947295751,1.66505817836792,819.378335949765,1013.35164835165,637,0.554705559243864,2.03340652057022,1005.9427244582,365.34520123839,1292,0.843659201093085,0.516686159733843,,,,,
326.236003861004,354.695463320463,2072,0.509064618993791,1.89450099552502,827.452976704055,1008.82916307161,1159,0.578865916220571,9.25487419790159,1003.893454039,367.955431754875,1436,0.895071013108883,3.31855580037834,,,,,
323.147687717553,356.243659870711,2011,0.526730253475074,3.45465036727238,820.748603351955,1011.00877893057,1253,0.43629357090207,7.04977640332991,1003.56533333333,369.384,1500,0.844350820914763,1.4657661574978,,,,,
313.828080229226,355.531723291036,2443,0.491490803776503,9.34676079879884,,,,,,1003.73369938229,369.212079615649,1457,0.827595780546488,0.240631970023958,,,,,
309.700237906423,354.084060269627,2522,0.64609004231946,4.37433543129422,,,,,,1002.98549769281,368.762689518787,1517,0.768515971937023,0.872787045787411,,,,,
307.706711160549,355.203930292918,2697,0.320990734432297,2.28653837833155,,,,,,1003.06089309878,369.903247631935,1478,0.72939526937706,1.14304736415809,,,,,
300.201356658336,357.09460906819,2801,0.289611707869439,7.73983284284257,827.493811881188,1013.09034653465,808,0.50827772235176,7.05909072000196,1003.35050890585,371.678753180662,1572,0.788712675355101,1.79897116965883,,,,,
310.79695024077,356.152086677368,2492,0.441269291845936,10.6374316365052,830.464354527938,1013.56069364162,519,0.788803634966187,3.00754883870441,1002.16075949367,371.362025316456,1580,0.644867495108181,1.23118650242387,,,,,
311.954470198675,357.914735099338,2416,0.53831105615232,2.10873941311451,,,,,,1004.13247282609,370.514266304348,1472,0.752389900255765,2.14624062207331,,,,,
311.585415813191,358.749692748873,2441,0.485131282077246,0.91288302424968,826.966071428571,1007.90892857143,560,0.307268451923857,6.64683631902692,1005.5440060698,371.034901365706,1318,0.80809523342153,1.50448893822115,,,,,
318.090102086107,356.519751442521,2253,0.422861961667234,6.87630582063071,826.539333333333,999.747333333333,1500,0.608780103477068,8.1727438619123,1005.5050348567,371.119287374129,1291,0.754376460048621,0.0929502763215229,,,,,
315.346121057119,358.476555839727,2346,0.530612735154216,3.37023965562931,,,,,,1006.81088082902,372.46286701209,1158,0.775987401163026,1.873616808997,,,,,
313.11013986014,358.582604895105,2288,0.407813328723392,2.23849465386646,823.008605851979,1009.90533562823,581,0.671147970280473,10.7541176844341,1008.23652694611,371.00499001996,1002,0.779223684950273,2.03908611278716,,,,,
315.12690134724,358.112994350282,2301,0.403539134176864,2.07071508413404,815.843120070114,1007.91936897458,1141,0.87247102461753,7.43560690458416,1009.05399792316,370.983385254413,963,0.860766512103881,0.817756421076428,,,,,
320.020016680567,360.004170141785,2398,0.524897535138263,5.24586728192799,803.409125475285,992.067680608365,1315,0.306033836738024,20.1464698059969,1010.3196814562,371.215017064846,879,0.987728612119417,1.28670435664991,,,,,
315.766482347937,364.455550829434,2351,0.631114188551809,6.15689405018812,802.104742053153,981.378322042731,1919,0.335335488688724,10.7686490636772,1012.66239316239,372.052706552707,702,0.760003959907781,2.48797544529783,,,,,
315.297965696051,362.844435580375,2507,0.761598371905745,1.6778558337491,802.829916897507,975.357340720222,1805,0.203522097751021,6.06449459072116,1012.90864600326,374.228384991843,613,0.968831034105016,2.18957007929896,,,,,
,,,,,,,,,,,,,,,,,,,
