1,,,,,2,,,,,3,,,,,4,,,,,5,,,,,6,,,,,7,,,,,8,,,,,9,,,,,10,,,,,12,,,,,13,,,,,14,,,,,15,,,,,16,,,,,17,,,,,18,,,,,20,,,,,21,,,,,22,,,,,107,,,,,140,,,,,159,,,,,211,,,,,241,,,,,283,,,,,284,,,,,346,,,,,365,,,,,630,,,,,968,,,,,1196,,,,,1222,,,,,1375,,,,,1404,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
10.2452811976862,17.5705795080391,2710.41176470588,0.348558104408506,,18.5707599363503,5.56723133975583,2703.11940298507,0.52249720757594,,12.6452949815189,12.8983386384965,2772.86301369863,0.471369827149642,,10.0074615094774,5.33122887690081,3890.57894736842,0.639938502830086,,11.7015229768899,23.1452844653071,2897.30985915493,0.622953481305576,,14.8609426579028,10.5467866051996,3446.94117647059,0.472927162632198,,16.5277324366673,4.98674005616984,2964.125,NaN,,18.8303745407873,3.9802531291795,3592.83333333333,0.566790028091518,,15.7309074587601,4.19530074946664,3095.13043478261,0.709298469867731,,1.4750034768236,4.10474812370267,3982.63529411765,0.475100572778328,,8.94490007683519,11.8599656625427,4007.21428571429,0.447337366764357,,6.36929235970751,10.386197965678,4083.56470588235,0.349382720405696,,11.7733765809379,8.86657016778595,3440.29268292683,0.524301158678027,,10.9982635632044,5.27667318140424,3664.50793650794,0.644346631693386,,10.610414787771,2.80718049882988,1668.02631578947,0.814309430403717,,9.38129262131503,15.0491397283115,3572.28235294118,0.446461162620038,,20.6321537695285,11.541798034712,2661.56140350877,0.48103389391567,,11.9424826361624,17.2115969524047,3326.07894736842,0.419650366018634,,16.2436813992894,3.45610606670351,3299.6875,0.480165233956132,,11.2884033877087,12.6784698945511,2376.86842105263,0.516566766218075,,17.2422256575175,2.30130650715484,2973.15384615385,0.496059896168932,,18.4714266174571,10.6528285922518,1819.53846153846,0.454339371077915,,14.5736242683339,4.44540855707926,1963.07142857143,0.562671138773665,,12.2090335034613,8.24942341474009,2930.11111111111,0.475038873853991,,5.30019864112838,12.7053621670065,1210.80303030303,0.496323838369364,,20.1913466586339,11.0872946062977,2796.1320754717,0.434832212380236,,15.4195307937614,8.71038311256213,3110.37704918033,NaN,,14.8093583906323,4.54394027791789,4509.07936507936,0.408782566605911,,12.3793672541504,4.2650022832951,2764.17647058824,0.601222456739902,,11.2408496219933,3.44612110332841,2907.58695652174,0.471534106485266,,12.8815990821979,66.892778548349,4127.7,0.523107296160925,,19.7240712840566,8.48566539314771,3326.90322580645,0.587903146037365,,13.9268882267169,7.40339073023219,3403.35294117647,0.597321450922911,,18.493376446804,28.3186610103979,1917.67857142857,0.600641694438035,,18.4178023201693,9.51840900906255,2793.7037037037,0.471249595952089,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
56.2596843615495,940.611908177905,1394,0.766760989948204,0,68.7625514403292,181.076131687243,2430,0.365520836635771,0,166.69460274891,236.795172644988,2983,0.469013833865364,0,171.657580919932,280.55332197615,2935,0.447835695298754,0,234.4739488117,49.4682358318099,4376,0.934005569145727,0,268.033794162826,198.761520737327,2604,0.0997973561270204,0,286.903409090909,272.261769480519,2464,NaN,0,358.078842881452,731.843259595387,5289,0.942407205361815,0,434.92816381336,62.4320241691843,2979,0.780399590574054,0,484.090515275878,931.958960328317,4386,0.340994428323121,0,488.049689440994,255.319432120674,2254,0.408284385331389,0,548.147058823529,473.851573187414,4386,0.0764959363053144,0,525.081132075472,177.458867924528,2650,0.433871609422627,0,567.316855270995,299.969326980345,3358,0.915161982288151,0,635.56963591375,75.722870272181,5658,0.37184732737108,0,637.761946643213,651.772500732923,3411,0.601788485867828,0,669.256168359942,208.847605224964,2756,0.598689129053147,0,711.667971448308,648.925166935298,4343,0.80416492407694,0,719.479979726305,90.8357830714648,1973,0.210168346779955,0,962.977314814815,826.735648148148,2160,0.322942495577225,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.0492139439508,944.790840738209,1463,0.772071305339682,4.54597552455538,72.7371428571429,183.103736263736,2275,0.357900683476512,4.46190063193096,163.052556818182,237.956676136364,2816,0.705622258727132,3.82277241305501,175.954877239549,281.776708692767,3014,0.549949571812979,4.46804551420289,240.276117775354,54.8176663031625,4585,0.987376289469977,7.89186739945802,275.377235772358,201.810975609756,2460,0.111134967075076,7.95143444238684,286.742983159583,273.684843624699,2494,NaN,1.43208816044086,365.786393289842,738.002795899348,5365,0.939403554996437,9.86641884260332,439.70890961724,63.5725313605661,3109,0.776932518820629,4.9149045865521,484.582654528031,933.025155725922,4174,0.342305539839293,1.1742970958763,481.904968944099,297.994409937888,3220,0.309582869624677,43.1150938962754,545.674842484248,475.026102610261,4444,0.0703798258828555,2.7370372656104,526.863775368363,184.703085904921,3597,0.563039649214142,7.46032916546783,568.646540469974,295.896866840731,3064,0.680417827416777,4.28403948594455,639.626344086022,75.802251344086,5952,0.467708883372915,4.05748475653919,644.446350683338,651.733352718814,3439,0.540333516857415,6.68451867666244,671.69370413287,212.668211664735,2589,0.615495916902745,4.53195478926345,715.913814331445,652.368874661413,4061,0.738290497667251,5.46683680853908,732.562937062937,98.6348096348096,2574,0.429095981974126,15.2311715901269,964.43178920527,828.697832554186,2353,0.231246151386451,2.44247075638343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.792523364486,946.345794392523,1605,0.640828566766831,2.33602410150063,80.3456156716418,185.176305970149,2144,0.285304910099044,7.88570883034051,167.085467349552,239.797695262484,3124,0.556827462383007,4.43325149035969,176.212532299742,285.334302325581,3096,0.500618471545801,3.56691163140942,217.188687582855,32.3999116217411,2263,0.260180777685616,32.1805089743768,279.480913026368,204.673750491932,2541,0.0966013998610761,5.00356343330397,285.799922898998,278.128758673863,2594,NaN,4.54287834079638,363.71379099613,737.2536158077,4909,0.857207291870324,2.20384915037784,441.119875990355,68.0230795728557,2903,0.843083839431831,4.66885483774916,485.703232125367,936.490940254652,4084,0.342676681235223,3.64243827006534,489.834322719914,301.804641122504,3706,0.611497037315845,8.79730146023422,543.497861805087,478.943731712807,4443,0.0809154007737136,4.48185928634041,519.302306866953,197.12339055794,3728,0.556080512898048,14.5409687975603,569.262706480305,298.634688691233,3148,0.511134839188242,2.80630166542561,639.419395924309,77.6466521106259,5496,0.422591915505801,1.85597460361108,645.378905206943,655.293724966622,3745,0.668154365419401,3.68047666511549,673.047662694775,217.333638863428,2182,0.622376559202851,4.85792288263805,715.941489361702,656.922388781431,4136,0.787417037490652,4.55359821992477,726.906381600259,103.49983803045,3087,0.454516099917943,7.46090617772007,963.189061018021,824.775845716092,3163,0.274430235617448,4.11416505570252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.858718487395,949.171218487395,1904,0.559711581205714,5.68554763247029,96.0125936010892,182.63410483322,2938,0.125297755180039,15.8718928947494,173.260583524027,240.435354691076,3496,0.389587877439428,6.20795210316105,178.202492211838,286.392834890966,3210,0.395101576626069,2.2539812873513,,,,,,285.504743833017,206.130929791271,2635,0.0928480316516516,6.19757283923006,284.965639810427,279.653633491311,2532,NaN,1.73818050868265,367.284464361929,740.78574477166,4686,0.925082161346899,5.02251364391143,441.693151595745,71.7509973404255,3008,0.73147837168378,3.771739095099,485.060756501182,938.016784869976,4230,0.325092780199944,1.65558953783411,484.271926734766,301.481859809792,2839,0.237040808297274,5.57175348265025,541.815829145729,481.592211055276,3980,0.0882455697424931,3.13746341725858,529.973533083645,187.554556803995,4005,0.848482504224119,14.3330962593036,570.251415251415,300.759573759574,3003,0.676167331648984,2.34364706978883,658.038894095595,101.955482661668,4268,0.821611062230496,30.6203356433242,652.559175362688,654.841435479766,3929,0.671156959708533,7.19450104520145,666.766060606061,218.02,1650,0.957876296764621,6.31898855915591,719.830580580581,663.411661661662,3996,0.721642702982918,7.56542748447507,728.56465912565,109.908896361969,3271,0.486601419038659,6.62011427756519,963.54164057608,826.101753287414,3194,0.262554650606917,1.37198514294032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.9057971014493,950.875696767001,1794,0.609593211602188,2.00040491642546,95.9538523274478,181.803370786517,2492,0.338147074964202,0.832808257392164,172.743614613644,239.98577432913,3093,0.529890811448249,0.685112659458391,177.277027027027,285.915701415701,3108,0.480865903675414,1.04122147572696,230.873211781206,28.4002805049088,3565,0.960208627488174,14.2570421759214,289.628,204.213666666667,3000,0.12425839063002,4.54721225670537,282.510579937304,278.251567398119,2552,NaN,2.82720857212461,366.78994576554,738.980809345015,4794,0.964956999861488,1.87145412354539,438.89219600726,74.1034482758621,2755,0.863709739697052,3.65778315545117,487.427812650893,938.159826170932,4142,0.336078072810938,2.37137420700847,493.1626808385,319.693238854443,3387,0.849608467924525,20.2657305627266,540.608213655833,482.011085915848,3969,0.0783274776444764,1.27819846669263,542.473938223938,170.063223938224,2072,0.612675270614205,21.4989965833911,557.202559576346,317.671888790821,4532,0.588137943308543,21.3611571349713,661.318157894737,102.670789473684,3800,0.982028637495833,3.35637228264059,658.043346539268,651.168492192962,4291,0.740894191068486,6.60050345671554,671.170934256055,222.281660899654,1445,0.913020783053245,6.12900199837281,723.085051546392,664.242840778923,3492,0.641434564239037,3.35893435367222,735.306732348112,110.720853858785,3045,0.342893548101128,6.79078981515953,966.174403610574,827.918762088975,3102,0.287902286616347,3.19890015173128,503.582342177493,227.069990850869,2186,0.220697008874847,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.914653784219,950.340311325819,1863,0.557642078319079,1.12650017573035,107,180.300396825397,2520,0.301300855599943,11.1479284681789,165.032793209877,241.574074074074,2592,0.99624161943751,7.87270365253147,181.147449768161,285.046986089645,3235,0.623520169542795,3.96671633883886,240.49958677686,43.4811983471074,4840,0.83155819604745,17.8913716221,286.845394736842,205.331578947368,3040,0.164333675846504,2.99876973405727,279.973166368515,277.049731663685,2795,NaN,2.80764612293579,362.442935377875,732.228039430449,4565,0.80933764828256,8.03096512441251,439.329216769581,74.2609684757881,3077,0.886371238212673,0.464542527745889,488.976070830342,937.887293610912,4179,0.300797049394179,1.57206150849813,511.820278969957,332.596924177396,5592,0.887388348445523,22.685040510185,533.712613784135,486.921976592978,4614,0.102911584401193,8.46558591198966,533.051834130781,173.765948963317,2508,0.700481536340366,10.1235477059051,575.671175232943,301.383528704539,3327,0.684217461150722,24.6251992595284,643.957699702849,81.1838839363748,5721,0.432941862326755,27.6237690802964,658.460535192265,651.200359793119,4447,0.656222864497972,0.418404010650734,666.071783295711,212.758916478555,2215,0.763989769948526,10.8020369294845,726.257897759908,665.318782309018,3482,0.741979597621867,3.35031390630907,728.616741321389,114.760078387458,3572,0.318293941324553,7.81481380012793,970.576433947573,826.502465611212,3853,0.474335890746806,4.62425851361999,499.298689138577,240.757958801498,2136,0.170444985847107,14.3425991359747,742.5438950555,29.4914228052472,991,0.408409701669373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.9085303186023,950.152620760534,1946,0.486275951862345,3.01197709799199,140.901051329623,165.799319727891,3234,0.148523670919508,36.8722459072067,177.887078330475,239.67667238422,3498,0.399823285579334,12.9935668364884,178.769764634882,285.967109233555,3314,0.398853393080749,2.54951234414982,239.863584798639,33.9679523539421,3526,0.511606863674925,9.53448204375971,283.684902309059,203.522912966252,2815,0.166096576918627,3.64142623395336,281.41935483871,275.45857771261,2728,NaN,2.15017022287674,359.81704312115,729.294250513347,4870,0.836123513599067,3.93731222460705,447.360368133448,66.8429680759275,3477,0.7526150584397,10.9328002891155,490.241729050954,936.958947114224,4141,0.319979412640808,1.56962350559458,506.536034019696,325.329006266786,4468,0.889612223829474,8.98587087875921,534.649808583518,487.431996776143,4963,0.126570065687847,1.06698391704209,537.834699453552,156.896174863388,2196,0.214968335877753,17.5346821721527,566.547028423773,307.977519379845,3870,0.865745089832757,11.2574760946365,659.58269005848,99.9305263157895,4275,0.968215051525335,24.4044447614612,659.624378109453,648.437396351575,4824,0.616435618246445,2.99808227291972,667.360370799537,213.228273464658,1726,0.597356559477087,1.37140575156254,729.611840186643,667.896762904637,3429,0.701512960474452,4.23023802560131,735.215618521078,111.132342778162,2894,0.31032657021179,7.53031512936473,968.954635667706,823.663169832719,3527,0.350470463475988,3.26983641461584,501.487627986348,228.623720136519,2344,0.248343108289089,12.33009331911,762.175172413793,21.3475862068966,725,0.83436071084883,21.2534497260771,626.35693359375,39.689453125,2048,0.16984205995149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.8717277486911,953.064921465969,1910,0.48742699769809,4.20757236984599,133.761222180309,167.520558279894,2651,0.117946186887317,7.34437352224736,167.159163417228,240.861751152074,2821,0.900164976304836,10.7931723821997,182.776550030694,285.762124002455,3258,0.523409102857482,4.01202544272291,235.225848563969,25.9732375979112,3064,0.433000448675879,9.24251380375869,285.876419072332,207.011676938047,3083,0.206649215364748,4.11997812792796,278.691454664057,274.449445531637,3066,NaN,2.90857131965895,358.317567567568,731.434309309309,5328,0.847211106511894,2.6130975079332,437.899715909091,64.7931818181818,3520,0.855349926293121,9.68016343935801,490.112281541776,937.668661718937,4177,0.316328227023664,0.721423230687657,503.517641804377,325.894149173738,4478,0.949920468902986,3.07084321820155,537.309362835485,487.621593935669,4881,0.134614012697653,2.66630379027843,538.455220620358,157.312800349498,2289,0.421311901061299,0.747411074396602,572.715550636414,312.369950193691,3614,0.921782852846664,7.57258969852946,658.376780778227,106.514139910695,4703,0.802902421210729,6.69314463904888,666.682602174728,647.287214098238,5334,0.54548613614139,7.15132478436862,656.18869165023,207.15318869165,1521,0.992501589880564,12.7166453915442,735.762165646149,676.250080567193,3103,0.65342850052189,10.3732549968375,730.190727478326,110.896343761779,2653,0.376612176436198,5.03042995451285,975.328804347826,826.395998023715,4048,0.549212092906426,6.93529929304605,498.905826017558,224.9473264166,2506,0.319846213649101,4.49239047611696,763.971209213052,31.700575815739,521,0.182013206613552,10.507623043538,625.244562590623,40.2808119864669,2069,0.131948261860786,1.25979147148732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
