1,,,,,3,,,,,4,,,,,5,,,,,6,,,,,8,,,,,9,,,,,10,,,,,12,,,,,13,,,,,14,,,,,133,,,,,151,,,,,367,,,,,634,,,,,713,,,,,774,,,,,854,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
2.74988901670835,6.52024827129584,2841.87058823529,0.59056336032098,,4.10187302454,19.1494000298465,4118,0.738804627062287,,4.49851842538624,22.2491414112208,2399.74117647059,0.500074083588112,,13.5569941803138,6.58265556483701,4067.275,0.732930148134001,,13.2049437847399,3.77570634723248,2886.06172839506,0.415135560063054,,11.7641107889566,17.6182967829525,3811.70491803279,0.415347776025206,,13.0368852351028,5.25068951871379,3712.66071428571,0.608441957884311,,2.25389898582436,47.9036340069742,3293.56470588235,0.709911960269519,,5.74285929860361,21.8689456230909,3007.49411764706,0.393905059470202,,4.10530364155859,4.82142664914421,734.04,0.572303190017459,,6.52758217422454,4.98643911566509,3653.52380952381,0.344348650515172,,16.8613002290825,5.68939873665803,3393.79104477612,0.554670013093866,,5.07956042034552,4.74082853171662,2710,0.326452888953057,,5.89654825939596,6.60874927642865,1292.52380952381,0.56944441120854,,13.3753976024123,3.33576398833905,3438.7027027027,0.734408764416077,,13.6511453710912,4.2204903235665,3805.25,0.707263816131236,,9.73197808769234,2.50566319322335,3212.95833333333,0.272274012568181,,13.740791535926,3.29685436414224,3998.80952380952,0.504659504630922,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
72.597428288823,289.595450049456,2022,0.765434823798106,0,170.006518904824,319.070143415906,3835,0.775835426242933,0,292.049784880148,783.886293792256,1627,0.83675443883162,0,389.184645286686,676.540654356981,3087,0.758024599225482,0,449.269841269841,716.154084397987,2583,0.691779420883038,0,468.263821138211,932.967276422764,4920,0.14300912720708,0,514.494679399727,742.776807639836,3665,0.545630608793461,0,644.149618320611,998.246564885496,2620,0.900048704747182,0,781.654738878143,566.301257253385,2068,0.273429724578464,0,907.871794871795,1013.72405372405,819,0.387389826413219,0,999.575067301719,651.343549389107,4829,0.131926211336665,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75.1492537313433,292.362840967576,1943,0.743665074298492,3.76434132123891,171.934961580681,321.994511525796,3644,0.963621433562454,3.50297302247746,292.577331099944,788.784477945282,1791,0.885864978241717,4.92651124133288,388.710854947166,676.448607108549,3123,0.714950333852995,0.482648921853319,448.078927773641,715.695085629188,2686,0.66780798902881,1.27630514579788,468.439703525641,935.540865384615,4992,0.176857473115275,2.57959197524915,516.204400848356,745.662248144221,3772,0.55216001462771,3.35394012114766,645.774204702628,996.937067773167,2892,0.976602227897421,2.08663930755494,783.591826437941,568.291624621594,1982,0.352434174066494,2.77738554665321,918.830954994512,1010.69264544457,911,0.82439020919133,11.3706915687783,1001.94429504418,653.698616980407,5206,0.176812385709731,3.34059627240959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.3016112789527,294.852970795569,1986,0.725046604684702,2.74384301259988,174.921736869475,326.285491419657,3846,0.786908343658316,5.22812921371221,296.690434782609,788.262028985507,1725,0.961064346938397,4.14615180859531,395.275605214153,680.063935443824,3222,0.862880092546017,7.49443427082634,452.308067542214,722.117448405253,2665,0.585418228328052,7.68975726596803,469.138512809831,937.915850864403,4801,0.184553079252737,2.47565959794032,521.13,747.856923076923,3900,0.525295083390576,5.39241365836357,647.072829131653,994.8787515006,2499,0.733847843809226,2.43374018448435,785.76733977173,567.592625109745,2278,0.317721150533757,2.28505111169419,910.076219512195,1012.41361788618,984,0.488953075465735,8.92228331258983,1003.70252444849,662.561291789857,4397,0.148732086212299,9.03539569782213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.2813873961895,296.263312164143,2047,0.668656942045367,2.43075631240397,174.154011269117,329.807620069761,3727,0.720653500125571,3.6048290979366,294.742823667252,791.294083186878,1707,0.832565969952753,3.60368446686247,396.196656833825,680.458210422812,3051,0.741800619896168,1.00189263155155,451.6652,722.696,2500,0.609558713909821,0.864870293521574,469.716788321168,937.829614181439,4795,0.179909467062056,0.58467027673748,519.45905707196,750.487029099932,4433,0.5631245141196,3.11600833776734,647.428914697637,998.69002803364,2497,0.789591022582337,3.82787483358647,787.630511910796,571.95235681703,1973,0.300289709438961,4.74116768099315,926.577388963661,1012.27187079408,743,0.816938679199631,16.5017782527855,1004.94005659892,661.278878312323,3887,0.133577190755574,1.78215323435224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.5259445843829,297.382367758186,1985,0.700912433190517,1.14546656034021,174.159431524548,329.733850129199,3870,0.633488599850198,0.0739687995000945,294.536744692433,791.405008165487,1837,0.973862664837084,0.23403609709202,397.992888064317,682.380333951763,3234,0.690742401328963,2.63078039637253,453.914329037149,723.796436694465,2638,0.635592894771301,2.50390541839627,469.528530959126,934.319506272764,4942,0.149018542548125,3.51515268016978,524.360777058279,751.15703052729,4324,0.51129529677072,4.94729832706103,643.040955631399,998.823890784983,2930,0.945550177028469,4.39000045594256,788.04984828782,570.540528825314,2307,0.303803266012106,1.47278690763039,924.326777609682,1013.20423600605,661,0.841320759212137,2.43609448814194,1006.42367182246,660.188746917731,4461,0.0862173232595462,1.84105963754561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.6328164082041,297.603301650825,1999,0.647583567727913,0.245424879838039,171.22009202454,330.463957055215,3912,0.64815850129889,3.02865858421235,295.315983175605,788.147213459516,1902,0.986731969306511,3.34969236795072,401.124204887847,684.452962838969,2987,0.647240959912289,3.75512124350319,453.991338582677,723.156299212598,2540,0.610755098287064,0.644753026974984,470.3973432311,933.992576675132,5119,0.145704192361902,0.928287523206281,524.676477298654,750.865845311431,4383,0.468367840185516,0.429482795589499,643.444072948328,998.002431610942,3290,0.960183303825341,0.915040297376898,790.840926944226,561.897093479969,2546,0.372464048827019,9.08290122347583,919.926630434783,1011.26766304348,736,0.929756620812994,4.80745358793478,1005.46434359806,663.582860615883,4936,0.108356397259582,3.52708355984437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.6898148148148,294.621913580247,1944,0.606818490253702,3.16321362841102,170.98167539267,329.435863874346,3820,0.610298541185893,1.05537579984658,295.380160857909,786.686863270778,1865,0.873213482695797,1.46175970961551,409.949855605146,687.3265949068,3809,0.959065420504603,9.28169552641191,478.931628532974,745.85733512786,3715,0.72115551418076,33.7246956165788,469.657115928369,931.022431668237,5305,0.149716244535871,3.06099621392894,541.173161764706,743.596323529412,2720,0.533386965361681,18.0273832075464,639.85,995.996706586826,3340,0.809241972703634,4.11585874760906,793.977430555556,554.681423611111,2304,0.439823904161967,7.86788069051761,923.383259911894,1015.14243759178,681,0.336049684446051,5.19251048551461,1006.75923970433,659.456177402323,4735,0.0905994899809333,4.32507459717454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.9932692307692,297.836057692308,2080,0.708871793465561,3.28875327802926,169.708628005658,332.533474776049,4242,0.581508966435368,3.34900626274892,293.089870903674,783.198113207547,2014,0.820545711677634,4.17334459135083,415.412410763317,692.403898956617,3642,0.985172849958058,7.4577828655946,485.139172335601,748.397108843537,3528,0.856601799161217,6.70701502819048,470.290179397078,931.935454041058,5407,0.139407028758421,1.11102619621853,547.821563899414,744.901481226318,2903,0.631114735739049,6.77529981318826,640.640336134454,995.178991596639,3570,0.760852980907854,1.13722865361416,793.167813455657,555.678899082569,2616,0.27920634895431,1.28469341268929,926.08,1017.504,500,0.228184554176991,3.58460375923615,1005.13474434199,654.484283319363,4772,0.114758590331879,5.2305559890341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.2217514124294,299.021657250471,2124,0.687663103765909,1.41452679590471,166.147589616811,335.237082818294,4045,0.80181293281788,4.47107267363589,289.830099632931,781.463555322496,1907,0.837304133865827,3.69253297807269,416.454275262917,698.34545038866,4374,0.808459133622094,6.03220648313207,489.05557189062,752.336665686563,3401,0.778134357090385,5.5550241758236,470.479120473023,933.906873614191,5412,0.136383015013236,1.98045294402823,549.712574850299,745.460703592814,2672,0.676605350055575,1.97196654929972,641.853911404336,990.265158655357,3183,0.402948813438708,5.0614740057119,790.157500935279,548.507669285447,2673,0.19215029261984,7.77743648469574,925.513986013986,1016.11188811189,572,0.357670182852551,1.50277987123397,1005.91308203991,658.814855875832,4510,0.114226335998156,4.3999622997063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
