2,,,,,3,,,,,4,,,,,7,,,,,8,,,,,9,,,,,11,,,,,13,,,,,14,,,,,15,,,,,17,,,,,19,,,,,113,,,,,156,,,,,168,,,,,266,,,,,345,,,,,510,,,,,544,,,,,551,,,,,569,,,,,587,,,,,663,,,,,972,,,,,1046,,,,,1137,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
179.067719298246,710.53298245614,2850,0.756576168624509,4.99220734735608,214.730591497227,815.697319778189,2164,0.660479502679004,7.1835260195267,202.792452830189,114.206437291898,4505,0.137325485188428,28.2094483716848,908.706751054852,7.38818565400844,474,0.0683066071802791,3.07194083950894,818.421227521501,267.794761532447,5116,NaN,17.9541388949915,814.612038442084,44.0963581183612,3954,NaN,20.040221845964,932.13377400063,178.42492917847,3177,NaN,31.1808432602086,982.851196329072,482.909537856441,3051,0.113149671135044,9.43218546668412,983.963646691281,23.1445612042034,3521,0.469723507871665,2.49984686082639,993.202705749718,275.310259301015,4435,0.462908206701794,2.43150695319797,974.803884858413,708.067165925579,4273,0.739545012026424,25.0698530532766,5.82005899705015,97.1755162241888,678,0.0377449808182907,0.959265706714522,933.47218887555,70.281712685074,2499,0.706081959984319,5.04439331846198,990.261342592593,581.662037037037,4320,0.426172503233591,24.9928005259976,872.329942260105,220.67445697003,3637,0.980125895498169,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.904834411877,711.000761324705,2627,0.895273637058926,4.18908434470286,213.35,812.474537037037,2160,0.827414428305952,3.50604641710294,201.191389599318,114.919224211424,4692,0.128107455737296,1.75256060148946,871.17230975528,32.054307743882,2983,0.912555578398364,44.9138270761199,818.196105702364,252.867176634214,5752,NaN,14.9292823245931,807.514502956914,54.787947057167,3551,NaN,12.832968635497,947.556765163297,165.429237947123,2572,NaN,20.1682088194327,982.796864111498,483.753658536585,2870,0.119494980701484,0.845867431997894,982.399293286219,24.3506387605328,3679,0.500524062521901,1.97530368495838,991.282165605096,271.46050955414,4710,0.623973767236396,4.30221426252428,974.175250357654,681.158798283262,4194,0.663183345332122,26.9157097344592,8.00664451827243,95.2059800664452,1204,0.0378963167037418,2.94282668845421,925.074415541653,71.5679947316431,3037,0.587203067844172,8.49571176952487,990.50177430802,574.859238230423,4227,0.490542848465944,6.80704627669352,884.816085790885,210.049865951743,3730,0.886479409081399,16.3946855589585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.466914498141,707.892936802974,2690,0.719210712525976,3.13852626382488,213.723458038423,811.356420626896,1978,0.776001521749722,1.17883638096619,196.771256281407,113.32,4975,0.210234660587142,4.70054216303932,886.212092130518,29.2146513115803,3126,0.681895272239996,15.3055121622258,814.892453951278,249.768270944742,6732,NaN,4.5296060937686,737.823770491803,28.6918777943368,2684,NaN,74.4164163507892,960.451743714517,148.123682076237,2466,NaN,21.581536920173,987.596718480138,481.938255613126,2316,0.107102171204585,5.13169462601351,978.247123681687,25.5177372962608,4172,0.484866260757615,4.31307679237166,992.804176432985,270.881951843171,4693,0.560637276045426,1.62826471592792,970.989511323004,656.2126340882,4195,0.699241624603737,25.1487582445707,7.54942233632863,83.0924261874198,779,0.0679728572291106,12.1221796597688,916.952962191128,74.440011908306,3359,0.552163227393308,8.61431873033463,993.523663762656,568.51047798446,4247,0.558427749962694,7.0312568248338,895.276463262765,204.734246575342,4015,0.637148460755207,11.7335121003464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.763220061784,681.216790841359,5503,0.957115473960682,35.0296232412629,215.006684491979,811.638591800356,2244,0.645655311698203,1.31388382372184,199.438616495629,113.835233751425,5262,0.152994534619722,2.71666640039264,911.663966299417,21.1357744653273,3086,0.351355446336128,26.7032984817675,811.986624812338,244.112870206087,7327,NaN,6.35825451672735,750.019205813652,26.9571762263172,3853,NaN,12.318191109878,959.264163822526,139.21228668942,2930,NaN,8.99017873793661,997.641730279898,497.299745547074,1965,0.114493762785885,18.3542266262595,982.911031113397,27.1964515299563,3889,0.590030015756395,4.95682499287255,995.490066225166,272.91093857045,4379,0.478870264233376,3.36612404929078,974.420988258317,644.653864970646,4088,0.905602053011512,12.0573702551808,12.7695223654284,67.7369219105383,1319,0.223499071749399,16.2185374159057,917.966861000307,78.8640687327401,3259,0.476542885848119,4.53875198497067,993.871833458741,568.091547529471,3987,0.911723860441936,0.544724575716002,902.254129893641,204.018782529984,4419,0.586109585240297,7.01425123672137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.752693689071,678.507097656918,5847,0.915820112681563,9.40914569273783,214.635141861623,813.357391737183,2009,0.730353309697154,1.75849854961707,198.282283464567,115.172244094488,5080,0.140652208773469,1.76768287206231,931.38196915777,36.4972716488731,4215,0.778875857791876,24.9955042446058,792.470692717584,216.075615326059,3941,NaN,34.1607855110896,778.673485140872,21.033191817831,2591,NaN,29.2602343639685,939.690781563126,158.610821643287,4990,NaN,27.5575842814453,998.617005813953,514.942223837209,2752,0.3108067521398,17.6694143249071,989.115656721009,26.1913257459243,3251,0.817202123673719,6.28551165557442,993.654123824109,270.507985123605,4571,0.597880139132609,3.02404857231185,971.469992769342,645.080019281755,4149,0.981271689996315,2.98160726334437,23.3029223093371,51.7615823235923,2806,0.420648783933234,19.1354119186544,892.641775724917,94.044649730562,3897,0.309035574820379,29.5264285621749,994.784417760402,578.142418318905,3581,0.889647228475695,10.0922155017394,874.917736442232,220.210636625622,3817,0.726238510506474,31.7719144211467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.462721893491,714.173175542406,2535,0.843257850014514,48.3943700947502,212.121124031008,810.934108527132,2064,0.67020308085404,3.49178853437091,192.673240606186,113.14843263442,4817,0.224816115205476,5.96298370055239,911.76174743025,18.1483113069016,2724,0.232782860360907,26.8633104115687,790.830835117773,214.744944087557,4203,NaN,2.1118283293482,734.168093735917,27.2235241099594,2219,NaN,44.9338411222013,926.718340219149,160.679360517334,5567,NaN,13.1363270169553,999.851851851852,506.02962962963,2835,0.46245680533327,8.99773195012477,983.120784148398,33.9300168634064,4744,0.960130458058102,9.78906723715996,992.109618255492,267.790786948177,4689,0.487640952839551,3.12548610235949,969.034163701068,645.195966785291,4215,0.888092742964812,2.43858710597474,21.9342019543974,58.6605863192182,1535,0.583659576264915,7.0334665380372,914.243960208432,83.5054476551397,4222,0.571630149071619,24.0359970637047,996.406341749853,567.753376394598,3406,0.930313624044358,10.5148860922302,864.935078007046,226.917966784097,3974,0.922279593890207,12.0267097449126,839.145454545455,277.236363636364,55,0.376883664858349,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.723636363636,718.46505050505,2475,0.903507036225731,7.166400310753,213.913994169096,812.775024295432,2058,0.698468153127514,2.56969924271836,188.006039863096,118.738675256694,4967,0.250866096424801,7.28241548884662,923.944698837619,24.9365973934484,2839,0.433789239482574,13.9465097062714,785.353597720257,210.419852766564,4211,NaN,6.9790074110636,732.565598650928,38.2600337268128,2965,NaN,11.1522434971764,919.129271582734,135.662544964029,4448,NaN,26.1425902158972,1001.28376925833,506.650662844858,2791,0.605163156905492,1.56079137407715,987.082848434469,28.2111388196176,3609,0.799641211896524,6.95726379309364,994.38855160451,271.980268863833,4612,0.458553623186435,4.76920286115874,968.287734698854,645.145574250183,4101,0.984656530886292,0.748128105968747,8.67770034843206,70.3693379790941,574,0.257827962087564,17.6869924029386,923.059023836549,78.0570374574347,3524,0.485762058465068,10.3629397590748,997.184052946738,565.195713835487,3173,0.894809886238959,2.67328869971759,858.551007556675,235.301007556675,3176,0.764709108364028,10.537159394733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.260727421332,721.096444626073,2447,0.755577072607331,4.34924974712195,216.021143680923,815.32244113407,2081,0.866042830050524,3.30596606379512,182.832118308686,121.347844199125,4801,0.310571580431816,5.79458599222953,913.382663373007,42.2371434987649,4453,0.983859586528939,20.2698171846196,784.741543971349,208.212495025866,5026,NaN,2.2906413920499,735.341870824053,9.271714922049,898,NaN,29.1209600512397,934.0513720485,112.968410976388,3134,NaN,27.1605007273323,997.351538195645,508.797442101625,2893,0.699508925763687,4.48007838186247,982.638086434019,29.5978738155766,4327,0.734389963976787,4.65606520461915,994.332484076433,272.066454352442,4710,0.496165640426191,0.102817829928794,968.696651185529,651.515766316304,4091,0.939106410651882,6.38330319288906,,,,,,883.085227272727,113.191985645933,3344,0.557805972235563,53.2200055987812,997.392150502757,565.533571196886,3083,0.986640656299495,0.396802456485201,862.671123845909,234.914358484559,3141,0.703912257145319,4.1382189093593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.13853622106,709.822255414488,2678,0.822084399179271,11.4721854007472,220.750418760469,807.871859296482,2388,0.505201403910142,8.82480665491378,179.701121304791,121.642405708461,4905,0.395472478749454,3.14482252618163,929.800407925408,32.5343822843823,3432,0.840584381067877,19.0705508932286,777.963579057958,206.995272281562,5711,NaN,6.88639525269967,739.010434782609,26.1611594202899,1725,NaN,17.2832779581065,934.287496287496,96.8627858627859,3367,NaN,16.1073559269091,996.909024745269,511.324963609898,2748,0.688835082834516,2.56596631477275,991.095118549512,28.8931659693166,3585,0.864461351179408,8.48634228340211,993.898897838067,270.272361169987,4718,0.491219392726783,1.84574304100805,968.523150357995,652.7861575179,4190,0.979405398549915,1.28218420761084,,,,,,880.196754563895,131.353520718632,3451,0.586620747037952,18.3897969207535,997.443763407907,569.830830524058,3263,0.890059207180857,4.29756926842849,859.430745814307,234.560426179604,3285,0.533216148265562,3.25964996037553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.349512670565,684.572709551657,5130,0.547914311304738,29.2618315191707,216.703079884504,814.512512030799,2078,0.977811181599157,7.77683873528821,173.118408344601,126.196638980104,5177,0.390147599324109,8.0045706073966,912.200602079912,27.7758620689655,3654,0.720073000720919,18.2317492424526,762.484094852516,202.758241758242,1729,NaN,16.0488896476388,754.936556603774,40.9334905660377,4240,NaN,21.7224106337721,935.808736107521,84.9847505815456,3869,NaN,11.975052932343,,,,,,983.710465415274,28.172023656467,3889,0.599691095890467,7.41978086929758,994.731517509728,270.702118460873,4626,0.488049855746016,0.936988178530528,970.905023744064,649.346163459135,4001,0.961009267438632,4.1841223633634,9.63738508682329,89.535240040858,979,0.095123581111093,19.1899139299328,883.433581296493,126.630712008502,3764,0.930141803674752,5.7255540700749,1003.7498037163,546.876210416121,3821,0.172459050723691,23.8050567878089,836.5,245,4,0,25.1953131584402,788.50765171504,244.079155672823,1895,0.427627426213143,60.5275764873289,820.855445544554,189.036831683168,2525,0.605418107109526,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
