1,,,,,2,,,,,3,,,,,4,,,,,5,,,,,6,,,,,7,,,,,8,,,,,9,,,,,10,,,,,11,,,,,12,,,,,14,,,,,15,,,,,16,,,,,18,,,,,19,,,,,20,,,,,21,,,,,22,,,,,23,,,,,65,,,,,112,,,,,140,,,,,305,,,,,339,,,,,430,,,,,431,,,,,448,,,,,543,,,,,771,,,,,772,,,,,869,,,,,1316,,,,,1397,,,,,1541,,,,,1580,,,,,1589,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
25.1192821956369,43.4845179451091,2842,0.0845782329342009,1.12493269063205,76.8535645472062,1015.11368015414,2595,0.0260568974923654,3.31561096441931,65.8518290808484,791.409775591761,3253,0.834763743879456,13.6587765931465,103.081761006289,20.5974842767296,2385,0.597058357060449,0.903113258185215,111.583432304038,370.699524940618,3368,0.309678014893368,20.8110240850973,117.308020477816,857.186575654152,3516,0.292987551592691,21.1236280428006,121.838383838384,325.850168350168,2970,0.329446349377593,34.135433466156,117.002514142049,771.860779384035,3182,0.514184065659416,10.4589338574837,361.151947148818,141.546592489569,2876,0.395379955765058,3.84610119307453,388.191749427044,26.9549274255157,3927,0.435865256548085,4.6255575142681,488.197678508618,24.9222652128034,2843,0.920266758073406,22.3468689878501,484.993377483444,457.134027120782,3171,0.20772786251714,4.5124917241058,534.354365181561,82.4241565799639,3883,0.456803973225771,4.94207888312337,529.114886008046,174.523468931605,2237,0.900951239201966,20.7691843697726,,,,,,606.476940382452,419.251968503937,4445,0.754891986311304,13.527373661253,621.259685863874,349.173560209424,3820,0.597572574467613,11.9126325288387,680.849343832021,345.519160104987,3810,0.609966000012647,5.67344093924432,760.245751189667,964.80625424881,2942,0.435565470899502,4.55850296130795,741.774493243243,336.46509009009,3552,NaN,20.9650737063482,805.926174496644,307.21288590604,3725,0.417163852325467,8.68314300673366,544.566098081023,26.1599147121535,2814,0.99206173320039,88.0924991768792,562.973470261018,367.846384253316,2337,0.332513040556374,10.1272028746814,722.276322547509,276.835644581407,1947,0.429391312000304,55.6900856223532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.6274581209031,48.8248361252731,2746,0.0566055743784355,5.36444228568179,73.1127535235476,1014.50292196631,2909,0.0239248502675603,3.79034202661556,62.1434176111595,781.414123801221,2294,0.426904985301177,10.6613962662618,102.928599761999,21.1539071796906,2521,0.610802275589293,0.577117677507874,111.48493626883,371.086037079954,3452,0.454309764305022,0.398864767566569,97.8445171849427,819.17348608838,2444,0.665198487121823,42.7062400448358,111.814149659864,321.915102040816,3675,0.327137337560212,10.7689376321345,120.754545454545,756.495652173913,2530,0.961247183097299,15.8166011884093,353.264586583463,141.720124804992,3205,0.358413122346992,7.88926930408672,388.672206596778,24.0639222705191,3911,0.328001446070432,2.93065690557024,486.507543103448,33.6519396551724,3712,0.58039144117809,8.8917812364879,482.64853101197,459.38112078346,3676,0.201437193538324,3.24772765231837,542.844192634561,80.056657223796,3177,0.876296823551919,8.81375194699586,521.484993997599,162.832332933173,2499,0.430667139378092,13.96058426517,,,,,,610.322836598066,415.651128192413,4033,0.941464372216451,5.2684882699282,611.289306438243,344.813208068527,3619,0.896203017360917,10.8821476135772,668.423630326508,348.221084670725,3614,0.378325755354022,12.7160824344617,756.673273273273,962.803303303303,3330,0.34230305127984,4.09565757275036,720.81308411215,342.670093457944,3210,NaN,21.8605292606601,818.854744525547,306.44598540146,2740,0.549243688528364,12.9512956639935,546.034470872113,23.6983798690107,2901,0.709555386644352,2.86622965542162,559.096753660089,378.209420751114,3142,0.899603789896498,11.0644230332453,746.222292590247,297.917986067131,3158,0.396741881814443,31.9041471255443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.67521631644,54.0822002472188,3236,0.0558828019033472,5.36075318840891,65.9689737470167,1014.97255369928,2514,0.0249147418403091,7.15919991760161,68.1393551825206,793.478284039435,3753,0.590158166512618,13.4720165384762,101.506731488407,22.7801047120419,2674,0.704578318990278,2.16014531957316,98.1089051094891,373.964671532847,3425,0.680987249454219,13.6822785342586,169.667281105991,844.442396313364,2170,0.615021036315947,76.1382114395717,110.757847533632,319.388340807175,3345,0.469836285846302,2.73866692274087,111.690459363958,763.333568904594,2830,0.923323184662723,11.3540636722413,329.709828916471,152.731298222073,2981,0.566459494529769,26.0013951312571,381.411206896552,31.183908045977,3480,0.37956705873039,10.169381204843,480.067259259259,25.4648888888889,3375,0.724298572000608,10.4165760326235,482.686209744013,464.873933388384,3633,0.20643216309176,5.49294183472392,532.872403560831,84.2989614243323,4044,0.530955261946732,10.8366840989691,527.462698736241,177.391765185487,2453,0.97508238097299,15.7388062270334,642.245043616178,382.297383029342,2522,0.734786725065916,18.3382068475749,598.980632008155,422.238277268094,3924,0.887235815184004,13.1162547209424,610.03371481596,344.167027528611,3233,0.87030638564717,1.41211175624014,679.937772925764,341.504912663755,3664,0.885380697781755,13.3297579206528,751.125074626866,965.078208955224,3350,0.299846996761604,5.9964742928774,748,397,1,NaN,60.7525072763388,803.301577084004,300.256839394915,3107,0.265674078151844,16.7393711278239,545.41314409133,24.9531008947856,3241,0.693448189840094,1.40013278693128,546.76411589896,370.485512630015,2692,0.249206796871131,14.5517253551052,730.777402597403,312.67012987013,3850,0.528799215022302,21.3581453706875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0991908117985,63.641868963717,3831,0.0516152389019504,9.90066529935031,69.0810626702997,1014.23739782016,2936,0.0246171348825251,3.19774164575978,50.4741207697412,787.339416058394,3014,0.723441962291465,18.7015027991629,102.075398535114,20.914691943128,2321,0.61564719274093,1.95016589254297,100.769728331177,374.986545924968,3865,0.497059813533224,2.85029954396861,170.930708065127,838.520257478228,2641,0.584205851349328,6.05540882713128,119.08314937454,319.86276674025,2718,0.863377769605171,8.33880871037329,107.157954033348,779.132717440288,4438,0.483527138970778,16.436444233013,347.458759590793,146.878516624041,3128,0.969999764175003,18.6890233162717,385.951468392235,29.2120457939273,4018,0.467647072310956,4.94997123125395,478.752842809365,28.9371237458194,2990,0.726983903847747,3.71269518078672,483.874714611872,461.540239726027,3504,0.208658532888944,3.53921703987801,546.183804143126,77.7732580037665,2655,0.98564966623161,14.8249178950683,530.55856918239,173.676493710692,2544,0.766718833489353,4.83607857160782,638.346062859074,380.967218654951,2959,0.850572971578921,4.11963447494596,600.719317556412,423.866538249862,3634,0.827561097348538,2.38207079249685,580.700434484336,356.724902812714,4373,0.920462960231164,31.9083306781281,664.716619862139,338.814654071994,3917,0.578546876790544,15.4570693172038,750.132540861813,961.104309063893,3365,0.475622642991348,4.09597407475802,,,,,,799.598641556036,297.0148193887,3239,0.264878108177076,4.9216283123559,532.232916972814,24.7490815576782,2722,0.928700089795495,13.1818060517355,,,,,,719.424250535332,308.711991434689,3736,0.340825251867374,12.0233490184145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.1179187940676,70.7840991976659,4113,0.0423037209076575,7.20932364979651,65.8143800440205,1014.57850330154,2726,0.024481362209644,3.28444338210601,42.8003636363636,791.044363636364,2750,0.359920941749965,8.52133704870106,100.879522862823,22.0699801192843,2515,0.706772578587872,1.66277159993318,112.847369855546,375.614063777596,3669,0.560719692591759,12.0939325054564,170.577693370166,835.846685082873,2896,0.866018050672009,2.69677747099436,114.685483870968,322.458746898263,3224,0.692185567971691,5.10671860024679,113.151864825881,791.171028229961,4853,0.4834895737294,13.4479698563605,362.870528109029,147.243185689949,2348,0.427465050530799,15.4160822645484,384.09060991663,26.4390083369899,4558,0.308361112006341,3.33954053782974,487.848174087044,32.9097048524262,3998,0.645688884720091,9.92504164723224,485.279112754159,461.581638940234,3246,0.229247299142732,1.40500819819516,543.813555555556,53.5844444444444,4500,0.317276709427752,24.3046658025681,531.321206743567,180.229370008873,2254,0.792663974466474,6.59710571606852,641.337919870498,355.428369081344,4942,0.557251653042804,25.7134992935647,604.287519059029,420.798954476149,4591,0.697268707897252,4.70554270749163,574.057313432836,358.288955223881,3350,0.487476709678323,6.82475766967263,699.258402203857,339.397245179063,3630,0.850071547132992,34.5466950624892,753.407336523126,961.370015948963,3135,0.380032725799342,3.28555730008312,,,,,,799.080891330891,296.827838827839,3276,0.260894815658822,0.550478905842182,495.285714285714,109.428571428571,28,0.794392523364486,92.3889159542223,,,,,,716.224734042553,281.578014184397,2256,0.577857397995896,27.3219623601041,130.333333333333,831.666666666667,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0510022271715,84.926280623608,4490,0.0318109098843637,14.2924259514881,72.6435237028742,1014.90332213512,2679,0.0209668807293301,6.83686407557677,36.9155418434246,788.404165059776,2593,0.366930898573039,6.44994388025692,98.4942222222222,21.2648888888889,2250,0.748310634431535,2.51750492259904,106.8512,367.8936,3750,0.607727753307136,9.77545977832947,171.742228739003,833.453958944282,3410,0.95930292377076,2.6610676428026,117.143575418994,316.623463687151,3580,0.793276856807868,6.33188314898246,115.512673267327,794.144554455446,5050,0.47234381677236,3.79674527863637,351.391986644407,147.935225375626,2995,0.985759058695035,11.4993840305292,387.738355513308,28.1834600760456,4208,0.359172186999748,4.0434094286848,478.899272197962,32.0369723435226,3435,0.614658956082435,8.99135735317539,492.634770889488,439.714959568733,1484,0.525769775160278,23.0707037894351,544.117323168149,72.6493011435832,2361,0.812795430290379,19.0672765680146,539.760048231511,193.61575562701,2488,0.782785356917602,15.8243282819873,653.708269525268,384.462098009188,2612,0.54713110083297,31.5591978040768,604.232104121475,421.659918052543,4149,0.782199674312453,0.862745092817583,602.799854615944,344.054761327841,4127,0.864473206856796,32.0740697376043,682.746015155474,319.035536974131,3827,0.8201024506532,26.2156076995822,752.770573566085,959.365648379052,3208,0.280700430410597,2.10308259913175,,,,,,795.012313860252,296.444730813287,3492,0.212677877321078,4.08657489658603,495.448780487805,111.580487804878,205,0.254645552965075,2.15808588264713,529.697824808936,364.349206349206,1701,0.0901334265602906,18.135946248854,,,,,,,,,,,536.281700288184,25.6530979827089,2776,NaN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.5540476190476,85.8988095238095,4200,0.0257814209163753,1.09214300540849,60.6822682268227,1011.40144014401,3333,0.0557156577585976,12.4633386395074,35.4932126696833,779.833484162896,2210,0.319172040946968,8.68789913124146,97.2644539614561,24.5706638115632,1868,0.528383827176858,3.52710615300558,93.1080674292595,362.168874172185,3322,0.768790431740524,14.8877862243047,,,,,,126.256368118324,321.339906874829,3651,0.735067861373675,10.260985679921,150.413777777778,802.320592592593,6750,0.792415144971375,35.8459857678584,349.185719570847,152.20495745468,2703,0.571747635921106,4.80606142561433,390.331814526936,27.9764138300724,3731,0.358527628136584,2.60171055333649,498.541639974375,24.3846893017297,3122,0.709705129465505,21.0803237075617,489.979166666667,441.570512820513,1248,0.808998116728069,3.23964684162577,547.424543501611,50.3547261009667,3724,0.292774010270207,22.5385399408419,525.221166306695,178.011663066955,2315,0.460261001813602,21.3276063412306,626.69926199262,382.244280442804,2710,0.405565837590827,27.0999114879809,607.508397381156,428.182749786507,3513,0.620162008919199,7.2994130827789,609.537440059019,331.498708963482,2711,0.594870302748519,14.2495441533847,684.740204227024,325.796247922109,4211,0.530557659411227,7.04868800381989,759.405422249922,956.100654409473,3209,0.323371196705489,7.39468746322696,,,,,,793.487404803749,295.181898066784,3414,0.217940140207268,1.97992277027308,,,,,,556.400931195034,358.881013967926,1933,0.184279741610517,27.2572379119006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.4030714444692,85.0175829067438,4493,0.0263788816730945,1.44958839160373,46.6016291698991,1010.26221877424,2578,0.111836640170519,14.1266493401904,32.3003128258603,784.700729927007,1918,0.412243448532649,5.82105580981186,97.8980206540448,22.381669535284,2324,0.845008865198846,2.27883801432676,84.8546511627907,350.852325581395,3440,0.949459386630422,14.0065396181685,183.270131206586,825.377669153589,3887,0.423162561497776,14.0754748440455,127.449449705657,316.473509086255,3907,0.566651464911551,5.0105160523308,128.486295111923,789.265874828689,4378,0.495420448459846,25.5194073590382,355.274059734513,155.654867256637,3616,0.473661866023076,6.99783992315842,390.589585389931,28.4402764067127,4052,0.397463023619779,0.530673447438575,490.656095432063,27.1547861507128,3437,0.891017132547575,8.35794527868794,491.097913322632,439.337078651685,1246,0.944272140582799,2.49796362397864,545.260118343195,49.3422485207101,4225,0.319950671775784,2.38952863906384,515.564814814815,173.438271604938,2916,0.473061181945582,10.6846166800494,653.060350030175,369.402836451418,3314,0.761725110423218,29.3225109141021,612.04315245478,425.683204134367,3870,0.845517063301459,5.17800463932759,611.868187579214,332.658111533587,3156,0.645517626627247,2.60319002811219,692.575989208633,318.51214028777,4448,0.520898099539311,10.6984928988451,752.208972503618,955.97510853835,3455,0.341687353835702,7.19754477004749,,,,,,793.436497144411,297.97117215121,3677,0.214862271589078,2.78973860923061,,,,,,567.302674494455,368.545009784736,3066,0.521547642717588,14.5684872966898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.1946511160265,86.5443394329379,4973,0.028354111728032,1.5409167802267,62.807976366322,1009.71728212703,3385,0.0763873134336188,16.2155063257512,32.1713265913147,780.371207614515,1681,0.317703534481773,4.33144328175605,95.2563008918185,27.0946103140752,2579,0.858569521529278,5.40282278874014,79.6138743455497,353.008115183246,3820,0.814171960887326,5.66684837061819,185.03593220339,822.921581920904,4425,0.463381362401969,3.02496572788371,131.555018899622,320.704745905082,4762,0.528912144526476,5.89568176069834,108.429793510324,802.285545722714,3390,0.357218677923928,23.9118189748011,368.69984973704,182.149135987979,2662,0.306416441478309,29.7018200250506,389.665818686402,28.8112858464385,4324,0.449914652654405,0.995486276608161,485.499066815976,18.9455020530049,2679,0.346064956386575,9.69470420095521,490.686682063125,441.13856812933,1299,0.917521755725598,1.84782993991899,548.038651102464,41.50635538262,3855,0.334333632209753,8.31393201595362,510.445184025059,177.27760375881,2554,0.399849073250367,6.39930393177018,641.842410570416,383.320979697067,3103,0.850987774966884,17.8761538684705,619.40488948426,440.057602143336,2986,0.954549295869166,16.1498758574625,612.085244973095,331.610591900312,3531,0.441122535286977,1.06977160849204,691.451072017592,339.163551401869,3638,0.449132961006157,20.6820264889649,752.889334862385,959.235951834862,3488,0.34814529900549,3.33106468619803,,,,,,802.433711597011,299.984777193468,3613,0.211164454131927,9.21978704592858,491.183153770813,72.4348677766895,2042,0.521013919270163,39.37734296115,578.153183208229,382.825966082847,3597,0.618005779997735,17.9354189283729,690.691848906561,283.23111332008,2012,0.395745492535419,25.5863432346279,136.083333333333,840.166666666667,24,0.488636363636364,10.2621878758869,560.736842105263,120.473684210526,19,NaN,97.923426889996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.7570825798674,175.833031946956,1659,0.0256404910843127,89.686471519763,64.2369629829776,1008.64306944069,3701,0.084307880688751,1.78771799959415,37.1201030927835,776.358762886598,1940,0.251193767092541,6.37103614462205,52.7690454124189,30.1493975903614,5395,0.335877675865356,42.5969318551834,82.4336569579288,358.100074682599,4017,0.920828693682183,5.82058635569698,199.834073251942,813.243063263041,3604,0.267585068444874,17.6821577275923,121.730498945889,302.617709065355,2846,0.534322292769886,20.5830535626506,66.9263803680982,801.59509202454,163,0.487549970481572,41.509155963036,368.013060951105,175.388144675151,2986,0.400153338305759,6.79578416142131,365.219759926131,29.5826408125577,2166,0.995257468699698,24.4582251480836,417.065828092243,23.1907756813417,2385,0.815882336569721,68.5647906027494,490.765663140765,440.425549227014,1229,0.964820567235733,0.717379931197972,545.697965571205,34.8169014084507,3834,0.505077340243144,7.08714351687445,508.089558398679,170.312422616591,2423,0.243524622807352,7.35273557497986,,,,,,621.471680594243,429.473073351903,4308,0.639348073654944,10.7844274409428,612.829222457129,337.576462297393,4257,0.921681955754617,6.01208051272743,681.149648476733,362.018413123535,2987,0.217443323827377,25.0691848947,755.806932111143,958.01403609281,3491,0.318889550295189,3.16313954586785,,,,,,807.899677245831,301.827057557827,3718,0.219684702460537,5.768082646338,495.633540372671,53.1985507246377,4830,0.311377871392803,19.7444127446996,573.089131042191,378.429728974574,3579,0.848524224401146,6.70608119936791,692.006032482599,293.171693735499,2155,0.924172661117461,10.0270742226706,113.919917257683,829.302009456265,3384,0.826030840679642,24.683147863308,,,,,,132.088372093023,753.933333333333,1290,NaN,0,150.425343811395,356.774557956778,2036,0.867375953366046,0,700.222910216718,232.145953118089,2261,0.597298757101362,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.7655279503106,149.922360248447,1288,0.0280432424724034,26.0847398188068,111.213489514453,1010.62610995655,5293,0.0184339937846756,47.0183633769822,52.3490566037736,774.867924528302,2120,0.145142231647928,15.3017523196026,54.3446494464945,30.7667896678967,5420,0.316901955919198,1.69224733700439,80.3426474738922,358.757267852103,3543,0.917749730962712,2.19185390123829,184.503465658475,799.125603864734,4761,0.564599709875987,20.8405899400116,118.447332883187,307.123565158677,2962,0.753255003443154,5.57511601036267,74.1813725490196,807.941176470588,204,0.0844937762811162,9.63886400680125,345.991859329209,143.095734288505,3071,0.874002452347414,39.0862263393607,377.7210289048,34.4264120922832,3771,0.558436743823686,13.4068581810697,463.396606574761,17.9529869211736,2829,0.205303216242255,46.6259098130247,489.630568356375,442.015360983103,1302,0.904327949972216,1.95344352090061,542.555528375734,30.2169765166341,4088,0.960098563522228,5.57083661022609,508.721060683325,173.510453850076,1961,0.232745218358485,3.25978510117787,,,,,,619.518067706352,425.57093952073,5258,0.757273096601822,4.36385743948174,604.026828489301,350.692111146599,6262,0.61071735226454,15.7956444724661,701.567398119122,355.44618599791,2871,0.107735600797466,21.4494445114578,752.3873218959,959.72608316371,3439,0.46475721405521,3.82424361111744,,,,,,815.759511844939,305.966977745872,4179,0.273708479931668,8.88346436300162,501.925820256776,77.6069900142653,2804,0.500834829161732,25.2064415317862,,,,,,695.686007857359,271.208824418253,3309,0.984903525165108,22.2690333738411,117.419952210275,844.228195937873,3348,0.811049742732666,15.3310563091106,560.549295774648,92.4647887323944,71,NaN,28.0095233720791,,,,,,145.291995490417,360.872228485532,2661,0.868802677528188,6.56826984423618,693.88901734104,209.262813102119,2595,0.468914803605714,23.7435527238668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.9107257546564,147.744380218369,1557,0.043427819427111,2.18281456239594,108.760072926162,1010.19617137648,5485,0.0219274996013885,2.49080311111272,72.85,769.467482517482,2860,0.0889448114488564,21.2003173100664,51.1397849462366,30.1257517769273,5487,0.290179431338808,3.26834607143611,86.5333885209713,364.062913907285,3624,0.81725131947941,8.15322971434381,196.2425997426,803.417846417846,4662,0.336159611054648,12.4992245831412,124.618487928844,316.726810673443,3148,0.927909421333045,11.4151425314984,72.5652173913043,812.541062801932,207,0.185076415301248,4.87554220113991,353.66229985444,147.247816593886,2748,0.957897477782436,8.72212389970254,378.416518424396,28.0632782719187,3935,0.333764511105168,6.40102942406421,476.684820393975,27.513325608343,3452,0.816292459404701,16.3699939620794,489.587177482408,438.997654417514,1279,0.980904028528798,3.01801850291613,543.385692408663,35.4066943775979,4571,0.816500400843969,5.2556963190406,,,,,,647.395485131322,358.971999131756,4607,0.5612100285921,24.9741764959106,622.059966914806,429.005169561621,4836,0.895794509820564,4.27260898745644,586.015544041451,352.566062176166,3860,0.701787777860771,18.1085079430242,731.425417075564,348.419528949951,2038,0.311782134500139,30.6736891369931,750.603871713378,958.306269864201,3461,0.382773469835578,2.27959741160635,791.947712418301,355.091503267974,153,NaN,60.7266294564411,839.705798479087,314.120247148289,2104,0.917356657124706,25.2962535865132,506.753016085791,125.035522788204,2984,0.129557321222647,47.6735517940525,562.260355029586,404.568047337278,169,0.225703043334155,28.2926505785733,695.986933797909,278.117886178862,3444,0.747785735819792,6.91561210838199,121.344053398058,848.087075242718,3296,0.760743184395059,5.50359152020983,562.5,101.1,60,NaN,8.85280298046837,,,,,,157.008758568164,368.28179741051,2626,0.740582186948272,13.8630533676413,672.759805324936,204.331233896364,3493,0.505775896082966,21.697098282585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.5595375722543,145.994797687861,1730,0.0469113258458537,1.78448092467123,71.032704068067,1009.31534166445,3761,0.0701874550106856,37.7376499259873,88.9942771084337,769.800903614458,3320,0.093753699660283,16.1477197455804,53.7924729544416,29.053938747524,6563,0.320864094068263,2.86103772063097,104.314035818409,351.093710953769,4802,0.685537656877426,22.0079904481385,207.679516250945,800.341647770219,3969,0.347706375923514,11.8433972042873,,,,,,132.285714285714,791.285714285714,14,0.7375,63.39027993203,360.370838117107,161.118254879449,2613,0.83938338059977,15.4075807268781,370.835098870056,30.9403248587571,2832,0.86386044529987,8.10896537924332,494.787204058625,35.8900789177001,3548,0.572216242654948,19.9465859321342,488.408585055644,438.925278219396,1258,0.978904091994574,1.18081261107769,550.30753968254,32.8010204081633,3528,0.538785293616808,7.39604668169816,,,,,,660.162741897878,367.8652366519,4289,0.639053234617453,15.5593225730711,631.283877349159,444.99703264095,2022,0.793363855861565,18.4613165415949,592.579853143644,345.38435061955,4358,0.456920612718666,9.72970374017421,738.702414550016,333.010348071496,3189,0.680398956429965,17.0410547674761,746.95158704713,963.056428342417,3119,0.395481068208805,5.99192697314268,795.75,358.65625,32,NaN,5.21198715630002,818.436587240584,303.567512170126,3903,0.388658894662897,23.7432003366739,499.528365223229,108.128566633098,2979,0.318293036427099,18.3858844366152,605.067957746479,405.361971830986,2840,0.741289427106583,42.8149642820015,691.570567713289,290.142086901364,3153,0.850924754614425,12.8095937643784,136.044750430293,844.147446930579,3486,0.447334510295675,15.2194337763056,563,104.333333333333,63,NaN,3.2717647293845,160,735,1,NaN,33.7272898930322,157.71901048669,372.570583490186,3719,0.552179181404465,4.34719953820676,692.606990622336,221.260869565217,2346,0.18358221776551,26.0868420493829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
