1,,,,,2,,,,,3,,,,,4,,,,,5,,,,,7,,,,,8,,,,,10,,,,,11,,,,,12,,,,,13,,,,,14,,,,,15,,,,,17,,,,,18,,,,,19,,,,,20,,,,,21,,,,,22,,,,,23,,,,,24,,,,,296,,,,,439,,,,,495,,,,,553,,,,,1006,,,,,1240,,,,,1284,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
7.87114311434895,11.6674410150023,2965,0.387023672628164,,9.79324389002188,16.4067835001036,3857.09756097561,0.330547745383536,,8.00994122894389,25.2083346762642,4595.68235294118,0.820554459346168,,9.41102744022208,15.4185667900502,3982.4,0.220146045883385,,6.83042930158658,2.3337304059192,3516.57142857143,0.393318746252898,,3.87221324052165,5.8497201414964,2445.03529411765,0.601627356815255,,14.4337455459496,5.37399393115686,3341.06024096386,0.420686270546354,,4.30477832642819,22.2574561977655,4103.03529411765,0.323752865962517,,11.1300351185041,8.21641035468756,2886.05,0.518091611926079,,12.7999673542727,42.9451643696139,3985.45454545455,0.528539220256931,,1.57499457344636,11.7463150084814,1579.51764705882,0.703758598238777,,10.9750889464456,4.8840213361916,3714.78787878788,0.584151312221034,,13.1702399514835,4.76177968976486,4548.42352941176,0.258943230456077,,2.23555160999171,3.54680874682183,3309.72941176471,0.521621335697821,,18.3657781044498,2.91127086538154,2623.42307692308,0.476078094868334,,6.47198812705299,6.26819157944534,2728.07058823529,0.660115793039704,,15.6794580643898,14.5460927554752,2850.2,NaN,,9.3458945624327,3.32680978833456,2890.42857142857,NaN,,3.51656826246204,26.798872143332,2435.56470588235,0.68181078015852,,6.00806753705894,4.68641257806979,3701.43636363636,0.567414546721433,,9.12453944551884,5.1405342337378,2478.41666666667,0.540376863137586,,21.7419503186492,9.93337412914231,2730.30612244898,NaN,,2.44821241612264,52.2508776195349,1934,0.868265126655481,,8.33924332468433,5.53182136464282,3840.875,0.543629614405213,,10.2004669958411,21.319984499992,1794.25862068966,0.18152281657187,,17.0187585340313,4.73905014494587,2889.85294117647,0.556094142798135,,17.079276383134,3.03486798165382,2843.76666666667,0.43743772231616,,7.59204338429321,3.12722246471466,3195.40909090909,0.578313480636349,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
39.3234081539166,688.821346770499,2183,0.204514582703879,0,129.08195819582,19.8787128712871,3636,0.122524943152737,0,163.900227330134,459.166203586764,3959,0.735228765574253,0,186.149230769231,900.448076923077,2600,0.349849982375772,0,182.038037276531,627.738303537467,2629,0.873666092872763,0,275.471141513467,598.81744335186,2339,0.616763121124031,0,449.717037037037,962.291358024691,2025,0.835225853493503,0,503.419637462236,612.700906344411,3310,0.507614054912175,0,571.446280991736,790.028099173554,1815,0.461374907925541,0,599.487766788131,986.042686100989,3842,0.83911568758377,0,600.365839584535,127.955568378534,1733,0.619828960990575,0,656.493552690084,1004.72610048911,2249,0.733415033319993,0,816.735721200387,220.332042594385,3099,0.0522421308936624,0,852.984231756509,870.178584525119,2727,0.618476094305409,0,933.458612294583,474.772063298844,3286,0.271157976318521,0,927.721055327869,744.736424180328,3904,0.885287686067388,0,932.309331611237,608.765579593155,3097,NaN,0,936.265672550213,676.374923919659,3286,NaN,0,928.200247218789,82.6324680675731,2427,0.374625279832965,0,989.238709677419,697.612258064516,3100,0.719144006280233,0,994.635784781917,641.472779369627,3141,0.783597163818839,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.8705388383485,685.751924422673,2858,0.222223749925036,9.08156354853565,131.410312075984,21.2018995929444,3685,0.147927984652219,2.67806924698472,166.124577373212,460.890247074122,3845,0.763525417924039,2.81425994898174,186.627952755906,900.160433070866,3048,0.340052606644351,0.558492369008253,184.875095492743,629.139419404125,2618,0.704372011594662,3.1641784074189,277.736378876781,601.459765297569,2386,0.518537968001242,3.4803973303246,450.918472652219,966.803921568627,1938,0.928159247316888,4.66976201486626,505.534366197183,613.72338028169,3550,0.384340448624698,2.34894243752968,570.522566612289,792.516041326808,1839,0.508558522451199,2.65388477759212,602.154074473826,987.534538586077,3706,0.865926695661634,3.05529385036182,600.832953249715,130.092930444698,1754,0.615517579220905,2.18780981304867,658.875164835165,1004.80923076923,2275,0.648646055862086,2.38306253654153,821.710411784399,279.781218613994,5974,0.0287874249388635,59.6569532897639,853.0798588839,875.361128928801,3118,0.58214144146534,5.18342657357296,,,,,,928.856586126267,747.150948298259,3849,0.877114326620816,2.66821230605483,936.916799152093,612.465818759936,3774,NaN,5.90935927418808,937.570806100218,678.374727668845,3213,NaN,2.38800934223619,929.020692399522,83.8364504576204,2513,0.432110460911712,1.45695020166553,988.253143613501,702.735274652548,3022,0.736457426920135,5.21695691256859,997.52131043257,647.08237913486,3144,0.854847982666299,6.30823809051908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.5807007466973,681.544801838024,3482,0.305681066971643,8.78330672897269,128.445410103205,20.5746876697447,3682,0.147968416780069,3.03051786082713,167.005966587112,463.883651551313,3352,0.883549994952477,3.12046748267682,190.385163204748,907.924332344214,3370,0.161348839288212,8.62523983919148,187.066322478157,632.839158061954,2518,0.902120095633197,4.29994672500039,279.0531107739,605.090541224077,1977,0.545752689364227,3.86216477087633,451.813765182186,970.183704453441,1976,0.828118077748633,3.49635253695859,507.2121875,616.93875,3200,0.309911825741515,3.62680117315661,571.745555555556,794.040555555556,1800,0.5573218128367,1.95444252640113,627.65404040404,997.809704184704,5544,0.310608610837302,27.4923132988351,603.25325443787,133.816568047337,1690,0.67617334072705,4.44109613014338,,,,,,818.650684931507,232.14897260274,2920,0.0827525420690298,47.7304178537226,856.292375765827,877.955411844792,2938,0.453832293522057,4.12923341128512,,,,,,931.246118012422,749.041407867495,3864,0.846836533478874,3.04691647700913,938.618196160926,613.284775177491,3803,NaN,1.88823764275529,939.21686372122,680.739887990044,3214,NaN,2.8815775257016,933.243016759777,84.7366320830008,2506,0.591145395416129,4.31721553340435,990.930842346772,705.537856440511,3051,0.731160121781028,3.87614953070466,997.19568715803,649.419697457354,3107,0.831100242051574,2.3598914080079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.7015862524785,685.88565763384,3026,0.328474981654725,8.995747564993,120.484315846403,18.4813412655489,3698,0.124256930580289,8.23171433746545,186.449239003178,488.72085633049,5979,0.948202511641208,31.5424726914066,189.452248610409,903.874684183931,3958,0.131845063929257,4.15571652815828,188.655032467532,635.553977272727,2464,0.813456479886638,3.14551152875397,278.177766649975,607.658988482724,1997,0.538317293004834,2.71351223615119,451.139570552147,969.046012269939,1956,0.928470181516033,1.32245298728409,506.444979146615,617.131215912737,3117,0.267725455573015,0.790981532697704,570.175970228602,797.407230196704,1881,0.400168996408968,3.71457887760368,626.171997806617,998.758179491866,5471,0.29013444295255,1.75956121486998,603.590032154341,134.066452304394,1866,0.571859899691544,0.419358286237969,,,,,,822.117538873098,291.806219695703,5981,0.0336580367015369,59.7578966075883,856.710625213529,878.078237102836,2927,0.522290183656991,0.43591128055666,935.496197718631,477.521292775665,2630,0.280963517322593,3.42199022156978,931.321148184495,750.600098135427,4076,0.878988059411734,1.56049507466927,942.669741148468,611.149657839929,3361,NaN,4.57970990688702,940.631169608136,679.847442416991,3343,NaN,1.67233975095644,932.896592709984,82.5812202852615,2524,0.494033293112137,2.18307343900941,993.125075346594,707.035864978903,3318,0.822693381682324,2.65681915805457,997.254333333333,648.396,3000,0.825254786972877,1.02537595937856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.4483115093039,688.864576154376,2902,0.350783449582656,2.98966614315445,115.32210281731,15.9445251234389,3443,0.0923540157969883,5.75185878621925,169.424615384615,468.473846153846,3575,0.99770137720439,26.4533406292444,187.903405918481,894.87409268565,3582,0.141940253839304,9.13288349883347,185.101866251944,638.554043545879,2572,0.598036626394827,4.65031050564368,281.67186782928,611.96512161542,2179,0.546113968608276,5.54540581091391,453.398863636364,971.375,1760,0.968384105632104,3.24477874240517,509.162011173184,616.141696292534,1969,0.4210624747647,2.89161064325179,570.462860030318,798.458312278929,1979,0.434073979304259,1.08953168926061,625.94351680066,1000.75613275613,4851,0.265900370371924,2.01097509091391,605.771971496437,135.007125890736,1684,0.601244218326587,2.37607367070727,,,,,,823.171089879689,291.542462845011,5652,0.0276445438919264,1.08606509923431,861.567181467182,880.474903474903,2590,0.485645062681384,5.41573156128424,968.455875928353,494.062691131498,4578,0.434522796644837,36.877611734693,934.950154958678,752.384039256198,3872,0.905532370893227,4.04377745300676,949.105521071545,613.341065011434,3061,NaN,6.79864167386501,941.280048076923,679.489483173077,3328,NaN,0.741065508277341,937.788555194805,86.4857954545455,2464,0.674553825683948,6.25915363331862,992.980307692308,711.642461538462,3250,0.76046260742814,4.60887074414818,999.130491376505,652.309469573706,3073,0.924392409854876,4.3399554268776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2200420462509,689.825508058865,2854,0.349451152137637,1.55949863704091,102.058840749415,13.9765807962529,3416,0.0524868626155733,13.4084646979657,169.739322127308,468.176081565169,3629,0.987364876840713,0.433248293898414,186.946428571429,891.139761904762,4200,0.198841867340553,3.85500091100683,177.70581655481,638.876957494407,2682,0.90860209615563,7.40309560526087,283.208659793814,614.75587628866,2425,0.523687828110375,3.18591292857629,453.338153503893,971.955506117909,1798,0.955599809183224,0.583672059562699,511.157931516422,614.770789657582,1431,0.752075299241535,2.42138039520979,567.819068255688,800.725352112676,1846,0.413599236533944,3.48268639923271,627.325890279115,999.059865255053,5195,0.325258073745072,2.18821385361556,604.981684981685,135.763736263736,1638,0.610333721241855,1.09408045039198,,,,,,822.287051216607,302.192104815382,5877,0.0540825717483425,10.6862714945353,863.977836213373,882.54132231405,2662,0.457747698392668,3.17511308839784,968.785848859117,495.525853045845,4777,0.540736035751336,1.49990830474065,935.446578947368,754.062631578947,3800,0.869012077078677,1.75045964321938,948.553912342027,621.39741866093,3719,NaN,8.07521555849948,940.221711131555,682.109168966575,3261,NaN,2.82539037065424,935.855335968379,83.8312252964427,2530,0.482217740219219,3.28391219458012,993.305572380376,713.788007268322,3302,0.788040985565512,2.17006073560786,999.28640934155,653.95231916964,3083,0.856743353393727,1.65023186452171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9103221083455,689.310761346999,2732,0.325154133561546,0.600741722633927,92.3017000761228,14.4252727734078,3941,0.0371805456083092,9.76745200186652,190.162152466368,489.09865470852,5575,0.891228145333044,29.2377507000263,186.655921680993,887.953915950334,4188,0.290468579363316,3.19906372220587,173.742302052786,637.770527859238,2728,0.763335975315463,4.11504966499015,284.014505893019,613.2384406165,2206,0.533457765257352,1.71813822341068,451.648774795799,968.415402567094,1714,0.899572223804236,3.92254172314963,511.033536585366,615.868140243902,1312,0.942854761741815,1.10437874308139,575.278822055138,795.053258145363,1596,0.43383044799633,9.37126334719242,626.491292021061,1000.00344268935,4938,0.311154458084309,1.25971926509694,604.930546623794,134.976848874598,1555,0.675306258703418,0.788547332017875,,,,,,818.535211267606,345.990167419612,3763,0.509969360185483,43.9584643827213,863.963810174121,882.4141345169,2929,0.416752013197701,0.127958843074215,965.376890502117,496.912684008873,4959,0.443134116217059,3.68025776268031,936.385767790262,754.096843231675,3738,0.852156666423574,0.939811746999675,940.232409381663,628.868717636308,3283,NaN,11.1833680033715,944.128571428571,688.359937888199,3220,NaN,7.37127326124507,937.364451691806,90.1434977578475,2453,0.880136083969866,6.49016285571502,997.355339805825,706.22746185853,3605,0.667288816628714,8.57685624770317,995.834614365227,633.436787702094,3773,0.563221144521672,20.8038919424816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.151832460733,691.078160059835,2674,0.271505520811136,3.69203027814948,84.9947630922693,14.4199501246883,4010,0.0339893366999987,7.30693892246236,172.097463664862,467.357081789684,3509,0.939333204816817,28.2671005672733,188.158496732026,895.125544662309,3672,0.186958602920691,7.32734536966918,176.918360196216,643.430273300631,2854,0.775650832868565,6.48999721046305,285.292715827338,613.280575539568,2224,0.549777987997978,1.27890421374474,454.260869565217,968.135633270321,2116,0.736621011947153,2.62703443902783,511.274767801858,617.715944272446,1292,0.919930313059135,1.86348389521109,573.38679791546,797.876664736537,1727,0.48211654748221,3.39873213481248,628.841945902301,1000.03371013323,4954,0.314067571096909,2.35084873770036,606.59219858156,135.551418439716,1692,0.606808763447561,1.75818583031152,,,,,,816.628604718905,341.740168948442,3433,0.458897517338806,4.65807208365223,866.671599718111,882.614869626498,2838,0.431254698983019,2.71521984354289,935.331627758235,475.896066517429,3127,0.340166489094934,36.6662791148844,938.849430411095,753.544081228331,4038,0.93763443708817,2.52491174927506,941.731961836613,618.298151460942,3354,NaN,10.6764004623722,944.961471103328,681.574722708698,3426,NaN,6.83614415444355,934.340334638661,100.808828764685,2809,0.438602044184086,11.085782310533,997.068284875967,705.539077087223,3749,0.642791646841517,0.745837868522883,997.803708609272,629.41298013245,3775,0.456229783138325,4.47977225977521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
