1,,,,,2,,,,,3,,,,,4,,,,,5,,,,,6,,,,,7,,,,,9,,,,,11,,,,,14,,,,,16,,,,,17,,,,,18,,,,,19,,,,,21,,,,,22,,,,,24,,,,,26,,,,,27,,,,,29,,,,,30,,,,,31,,,,,644,,,,,700,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
2.45345219025382,7.0237690895353,1497.78823529412,0.708794985923929,,1.99257343257302,38.5398413953152,1966.94117647059,0.647950188938795,,1.94473728125985,5.87910720297683,2101.52941176471,0.876725982432081,,1.22651910568405,11.5204061272474,1514.68235294118,0.820223126980806,,2.88018901808241,10.3495384991899,2537.34117647059,0.414429909836044,,1.29433421932773,6.63735838330834,647.823529411765,0.904112092558998,,3.00377791476045,3.73713858898377,3674.04705882353,0.663154274675699,,1.40219525999555,6.09380366959544,1152.18823529412,0.920052918038676,,1.25417624249551,6.09639802731416,1034.64705882353,0.735071990520685,,4.03318707454303,11.1130839760007,2345.21176470588,0.309321595272293,,15.0522115124333,5.30960686587529,2911.13725490196,0.504121427307236,,3.97722147213663,9.55100781880859,3769.54117647059,0.841253567734514,,1.69635285875625,4.52248592982599,1223.74117647059,0.754705845306465,,8.20263593314815,14.7314519410433,2605.01234567901,0.496917003349841,,2.61715652544675,29.9289727469269,1112.57647058824,0.902160333405204,,5.144258191811,5.29139357268369,1257.26530612245,0.754184628995727,,3.130027479791,2.82375087893666,1227.72941176471,0.905311602128969,,6.5910075030696,8.26234627622808,4060.94871794872,0.50984430614522,,1.30057268242883,10.9946877105648,627.011764705882,0.855003631075431,,1.6524392327378,35.7803466010082,1947.87058823529,0.850012592025211,,1.69048620129536,6.06154134083643,1455.90476190476,0.831187599915541,,2.64286167603958,5.44855761186883,2780.62352941176,0.356996844023041,,2.12887353965643,6.53990737605464,3418.4,0.845523780517493,,4.16768872457332,10.3186902463759,5259.08620689655,0.465996010098798,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
87.3640875912409,208.884087591241,3425,0.174648850410877,0,309.198529411765,387.431197478992,3808,0.285220414402426,0,376.170321845628,351.810025633723,3511,0.796894974123986,0,442.322426177175,688.577813248204,2506,0.763205967983715,0,555.237034866686,612.783474948725,3413,0.611289762385453,0,562.537634408602,100.831867057674,1023,0.846207277268243,0,588.706874189364,452.604085603113,3084,0.815594623653932,0,599.687836383208,734.219052744887,1858,0.989287310127986,0,645.898642533937,240.216742081448,2210,0.69521954065208,0,678.514248021108,665.071503957784,3790,0.662620262586751,0,709.057414104882,327.187160940325,2212,0.442166340838115,0,729.743452193121,537.819501420006,3169,0.64267515841334,0,721.040707964602,911.812389380531,1695,0.161034588439906,0,735.715047150471,405.259942599426,2439,0.552784747167877,0,768.256672597865,164.940836298932,2248,0.669089931537287,0,805.69908079342,376.656748911466,4134,0.941288022680328,0,828.510951979781,878.186183656276,2374,0.65473914704727,0,853.84495659982,136.193654594433,3341,0.386144117839979,0,843.165165165165,619.611611611612,999,0.158582208775227,0,944.382295081967,208.626557377049,3050,0.820179124925872,0,970.74295447507,355.325797460514,3229,0.379968544083054,0,989.030921704658,273.419425173439,5045,0.929412365651852,0,,,,,,,,,,
79.8529836381136,211.234841193455,4156,0.125968304622509,7.8703700734469,314.465530596437,390.796798347534,3873,0.321717081517264,6.25048563598644,380.8693212186,354.837520042758,3742,0.757475691508233,5.58984056158381,443.3606271777,694.227351916376,2296,0.63253635312591,5.74414036045977,562.148086522463,615.763727121464,3606,0.560953222840408,7.52625657295336,566.176524953789,104.339186691312,1082,0.902996935069949,5.05399004870022,591.728301886792,455.439622641509,3180,0.868926091907232,4.14358487627609,603.27636181909,739.503248375812,2001,0.831553117926718,6.38750642033845,649.731773177318,242.328532853285,2222,0.586681645835898,4.3763627355653,682.281926406926,668.257034632035,3696,0.60841216755264,4.93386320195001,712.632679738562,330.111982570806,2295,0.442598555091015,4.61921053011199,734.714804722979,541.099303663336,3303,0.776960194310881,5.95579119273677,724.785238959468,915.937689050212,1653,0.161975105995393,5.57132028662679,738.679603960396,410.674851485149,2525,0.392590780665706,6.17331639558083,769.260223048327,171.014869888476,2152,0.841876124961556,6.1563786070648,808.541351351351,378.982162162162,3700,0.899543127025683,3.67233559346017,814.002808988764,870.144194756554,1068,0.857078009119243,16.5879413584401,856.735130848533,142.804388051811,3783,0.287882939778173,7.21490845627415,847.048335123523,624.198711063373,931,0.152851322143425,6.01003247128005,943.48853439681,206.117979395148,3009,0.614883241137967,2.66303804959925,973.919929349426,356.574035914042,3397,0.506878329096731,3.41339546334088,999.916213897627,277.030883614527,3497,0.376137276707979,11.4687496353353,,,,,,,,,,
78.4235653809972,213.164158043274,4252,0.112244246552511,2.40114557259055,318.160860097986,393.762384322265,3674,0.275701275914662,4.73816001191767,381.203697697048,359.202400259487,3083,0.678104179881362,4.37766912131755,444.67130044843,697.099551569507,2230,0.671680233219985,3.15711819070005,576.23546170605,604.528573822691,5967,0.955756621759713,18.0189569401249,569.788389513109,106.803370786517,1068,0.827447384371804,4.3723870882993,594.924306393245,459.304583835947,3316,0.873765577058741,5.01521383789079,605.593623481781,743.02479757085,1976,0.950580680915978,4.21556761853619,647.788288288288,246.43018018018,2220,0.609569681297405,4.53879326562789,682.734506872438,669.544248854594,4147,0.863941527818785,1.36445942868255,714.504025044723,332.422629695886,2236,0.360338947066099,2.97338584639255,740.4081458274,546.598120193677,3511,0.834804046620214,7.91524580576187,727.12077294686,916.612922705314,1656,0.167902630092883,2.43118479249261,749.423995656895,396.639522258415,1842,0.648386013500531,17.6757579591539,768.698103536648,172.056893900564,1951,0.883858188699231,1.18397313617264,811.787653006919,391.213411389037,1879,0.33493835793197,12.6547197554453,840.876675603217,898.450402144772,1119,0.748623913366621,39.0313474468435,857.951860525631,140.950819672131,3843,0.411508721862496,2.2172385630056,848.506024096386,629.222343921139,913,0.173875055741903,5.23084546046193,947.039800995025,210.7078891258,2814,0.817285659597678,5.80334091598371,975.855094114132,359.984463698835,3347,0.477801567901003,3.92120904082499,991.161616161616,281.857967429396,4851,0.910385820776677,9.99718558771075,,,,,,,,,,
80.2767783005812,213.613617492389,3613,0.114355645083764,1.90693783897427,316.565653400188,394.049514258853,3191,0.237749016408866,1.62084175945229,378.13350035791,354.859699355762,2794,0.638063132790066,5.31837971946987,447,697.381115459883,2044,0.687456060633399,2.34565978476071,561.06917057903,624.86510172144,3195,0.638227108911714,25.369090514366,569.005865102639,107.196480938416,1023,0.80077129298423,0.875716874627259,599.28814627995,460.446406052963,3172,0.73076787416284,4.51074899900983,605.641124586549,744.62348401323,1814,0.829022885753497,1.59939197697263,648.411244143675,245.907339927121,1921,0.391003435520403,0.813287112881706,692.03720508167,674.06684815487,3306,0.786492612129866,10.3437951643922,718.271366489619,330.556735876388,2071,0.309179657239936,4.20409577769914,733.244697477115,535.776735878544,4479,0.868067902451664,12.9775710656112,729.435754189944,914.795391061453,1432,0.176328391088561,2.94322262703133,763.878731836195,403.303830911493,3785,0.455227920023316,15.9170477110762,792,159.25,4,0.375,26.5893758890479,,,,,,836.165841584158,888.372937293729,1212,0.829901019076835,11.1241743504461,857.479397221568,144.632446432776,4247,0.433948421247465,3.71181858101695,850.287861271676,631.872832369942,865,0.211841875330819,3.19374900962599,949.449835826341,214.522437066764,2741,0.473174076063822,4.51209971987228,975.341463414634,361.58607281725,2829,0.365817618260875,1.68195370437392,984.053593789131,294.330578512397,3993,0.825512684850589,14.355835373657,,,,,,,,,,
69.7825278810409,215.17249070632,2690,0.245984429042633,10.6094004338197,319.329355608592,395.3654960791,2933,0.250476756484186,3.06102238605937,381.896070975919,357.289395859738,2367,0.745038689078807,4.47887963188754,445.25442342892,698.721781574131,1639,0.521711755302321,2.2010050421105,562.371619365609,626.162604340568,2995,0.651234788106634,1.83844659653375,574.032734952482,104.894403379092,947,0.808499736941084,5.52892227982982,596.278139232271,462.732270657124,3074,0.754333825811409,3.77959249332948,606.293753517164,744.570061902082,1777,0.847124912652408,0.654811761527547,649.989032258065,245.032258064516,1550,0.397013222832349,1.80421273694896,690.079324462641,670.667860798362,3908,0.780060714709832,3.92255166544273,,,,,,737.126350163276,537.326299924642,3981,0.92372502242551,4.17951866952799,732.013816925734,914.103626943005,1158,0.195426540299519,2.66925927276457,736.157545605307,400.407131011609,1206,0.617885229744335,27.872119337388,773.546587537092,172.760237388724,1685,0.887816394911832,22.8703945271148,806.706331877729,405.811135371179,916,0.80482980973863,15.4568227613815,866.540904716073,957.485081809432,1039,0.942565297014322,75.4926021529738,857.071511763336,145.799440950384,4293,0.473382631490855,1.23622277570237,850.485498108449,633.34552332913,793,0.227313482709747,1.48589332743721,947.776404494382,208.034831460674,1780,0.480075636537167,6.69995514335349,974.631378522468,362.841584158416,2626,0.491896344562938,1.4424039939904,968.84316910305,295.36329182458,5541,0.410261692582148,15.2454424637695,,,,,,,,,,
62.1481958762887,213.729381443299,2328,0.301955847835969,7.76952955485726,322.711958405546,394.584402079723,2885,0.252258937958425,3.47161482855236,386.035739313245,356.798528381219,2854,0.792843009681852,4.16866943094847,447.569395017794,699.240569395018,1405,0.591164811802647,2.37238998910223,579.366161118771,608.006696868229,5077,0.907515129632515,24.8686836311065,575.271186440678,105.847457627119,885,0.694495995218018,1.56271382162503,599.905486725664,459.788318584071,2825,0.898854695296542,4.67167032722358,607.987577639752,742.861095426313,1771,0.973635014957745,2.40616013049093,649.59197080292,245.988321167883,1370,0.530277181688782,1.0352364255481,688.367319378798,673.276502363268,2962,0.720773153657407,3.120251948362,,,,,,737.732710280374,540.559946595461,3745,0.942595669542021,3.29000659320056,733.826885880077,918.479690522244,1034,0.248007351883933,4.73678704215645,749.539377289377,401.952380952381,1092,0.858237100212357,13.4707541214384,773.472702702703,204.831891891892,3700,0.12846822079192,32.0717396088725,810.583808437856,406.561003420753,877,0.823463933547922,3.94931975992148,857.261,965.321,1000,0.820279773442735,12.1457089306746,861.148377688662,131.232592052497,2743,0.831576094180176,15.1265965301836,852.5,635.485754985755,702,0.382881358976194,2.9391851617554,945.706563706564,208.77528957529,1295,0.26441366057069,2.19829913942952,979.34833266372,364.070711128967,2489,0.327842183949693,4.87446504556329,962.185546218487,299.28268907563,5950,0.433917387302206,7.7256467227403,,,,,,,,,,
55.9478114478114,211.535914702581,1782,0.412487705433075,6.57693419486138,319.700613496933,394.313292433538,2445,0.246884801192645,3.02352420180266,387.903560318009,359.67023850674,2893,0.915796194208049,3.42570786128349,448.94383906119,697.701592623638,1193,0.86420012515,2.06338215832055,578.543859649123,606.234134719515,4617,0.782624698942152,1.95401030653385,572.272727272727,109.647727272727,792,0.781836995516392,4.84074444287261,611.611660079051,464.930500658762,3036,0.949131811693014,12.7857941117802,607.919776119403,743.166044776119,1608,0.928039524265036,0.312395826010951,648.252360515021,246.942489270386,1165,0.498134023251489,1.64468613761932,694.601018675722,674.423089983022,2945,0.767348837662486,6.33827027620603,,,,,,740.202551834131,536.71004784689,3135,0.789119407550629,4.57403953578344,733.159159159159,924.233233233233,999,0.339132308285873,5.79215958870346,749.850321395776,403.661157024793,1089,0.526608217389694,1.73683675195838,774.689075630252,198.802352941176,2975,0.102338959283289,6.15100829596819,815.137594799567,410.553629469122,923,0.899571702803969,6.05623917874949,861.160087719298,957.731359649123,912,0.880180842216837,8.53261540785973,858.61872246696,150.598237885463,4540,0.335502856314899,19.5301662580872,852,631.578402366864,676,0.451599351685559,3.9392136890952,947.567854435178,209.489764973465,1319,0.212331768268941,1.99370967571111,978.092396109637,367.022546419098,2262,0.241342811930114,3.2079133728863,960.798704708559,302.135480483109,5713,0.484469769668189,3.17202588076492,,,,,,,,,,
54.3635003739716,213.065818997756,1337,0.601075059626195,2.2024188364355,317.375101708706,394.144833197722,2458,0.234384495089103,2.33160536783373,387.350041425021,360.944904722452,2414,0.914789109552201,1.38966079543619,447.198145025295,699.133220910624,1186,0.89615333500355,2.25765524805235,579.468497576737,605.712977921379,3714,0.792195833745254,1.06139516930581,574.753993610224,114.408945686901,626,0.941795503886094,5.36897415015752,612.641884431358,464.50975340449,2717,0.997485455040782,1.11282993672107,607.441075120606,743.572708476912,1451,0.850996897196665,0.628116240668457,642.428837209302,248.50976744186,1075,0.425430047441906,6.030736651441,697.813803759979,666.035281998455,3883,0.815763592240501,8.98205493100551,,,,,,725.751156812339,538.19794344473,3890,0.649797694082421,14.5277889365839,733.226277372263,922.972627737226,1096,0.346779006293284,1.26239101355056,750.935762224353,403.982742090125,1043,0.91924890330968,1.1320771822565,773.941218637993,168.097491039427,1395,0.977703720032712,30.7139680680697,813.836945304438,413.00515995872,969,0.819727859006382,2.77519203850972,863.949031600408,962.761467889908,981,0.857281910988126,5.75153865378603,858.899480887211,149.080698442662,4238,0.32198809313391,1.54329234139169,851.331403762663,629.748191027496,691,0.608063305977313,1.9485108353126,944.741112123975,209.09936189608,1097,0.237266698009253,2.85357436503424,979.509576612903,369.416330645161,1984,0.287552656427671,2.78183455650857,960.268568534774,301.433490884537,5924,0.466186400039647,0.879678213472567,,,,,,,,,,
