1,,,,,2,,,,,3,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
3.98035776120556,29.871704324641,3115.03529411765,0.790297981257018,,12.8815516458362,3.64818723069494,2733.02564102564,0.541762698446184,,9.09328483762885,4.21513750253639,2058.52112676056,0.470794071576505,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
346.048560378169,860.144391920928,2327,0.820847191911507,1.79266060586286,613.70820668693,215.339957914426,4277,0.425452430632092,23.8837060851001,938.402985074627,408.727898966705,871,0.461080377754918,8.63347415889258
344.605020920502,861.858577405858,2390,0.818018437286785,2.2410350382324,598.902382943144,210.390677257525,4784,0.77821791160052,15.6111433198481,931.741496598639,402.180272108844,882,0.672245705354376,9.34060202478945
346.33347107438,859.193388429752,2420,0.801474584132141,3.17659758433396,599.459608927513,209.491803278689,5063,0.894816427830444,1.05757989177464,928.847071583514,397.018438177874,922,0.736091385885429,5.91795789940159
347.204595185996,856.393873085339,2742,0.516149408298989,2.93191803798152,596.044755722583,220.172189955586,5854,0.901266490158255,11.2130228742865,913.985282093213,384.219133278823,1223,0.949787235881823,19.6136430260393
346.9723183391,860.336937716263,2312,0.951796994421101,3.9499001528198,598.872328021764,222.447143412359,5146,0.854846689722716,3.62912914313936,908.530801687764,379.518987341772,1185,0.510133318459144,7.20018946438254
346.285650022492,860.805218173639,2223,0.905930365991104,0.831143768426461,613.603481098722,220.525428338319,3677,0.699626215829866,14.8559705102878,896.653988868275,371.669758812616,1078,0.511836993171437,14.2361887895638
345.95520361991,859.73665158371,2210,0.888488425127525,1.11849424767934,616.093519278097,239.812414547443,3657,0.344054679329872,19.44705960205,876.188063063063,358.830518018018,1776,0.443975982083967,24.1598887258632
344.360649247823,860.422802850356,2526,0.869573439853663,1.73591682008703,620.54034761018,233.588764742396,3222,0.328418171663834,7.6490587075066,872.611756664388,358.348598769651,1463,0.351498107846442,3.60863043537966
343.989029825163,854.062392869386,2917,0.620452047903433,6.37125702835165,621.927737632018,244.054752640356,3598,0.359904625730443,10.5575448733564,867.936212624585,352.847176079734,1505,0.677921968524413,7.21985897932073
343.991608391608,855.418881118881,2860,0.598129003671173,1.35649070030807,626.44275172578,256.084503689598,4201,0.400239917342711,12.8491347013566,861.163440860215,348.848028673835,1395,0.832817634490309,7.86534279903636
342.898585858586,857.063434343434,2475,0.919046384599514,1.97465277101653,630.639820359281,251.492814371257,3340,0.408848668193811,6.22085170298131,831.831393165603,359.47465264739,2663,0.251943423540107,31.1976627174913
343.696235557212,858.128587402162,2683,0.924427580218692,1.33071262120522,633.910014104372,262.931170662906,3545,0.247872215369062,11.8966449802083,829.665389527459,360.078863346105,3132,0.389747951288837,2.24869791855084
344.093880972339,859.877200335289,2386,0.793935351124343,1.79325655333301,614.057083549559,248.905812143228,3854,0.591593475005858,24.3073966771381,830.39827973074,364.812640239342,2674,0.405035646705988,4.79017449838859
343.190456431535,858.015767634855,2410,0.677359928417928,2.06908375837528,600.950798163131,235.341570085283,4573,0.76175932189365,18.8616907841529,826.562803608605,369.013185287994,2882,0.56709528620743,5.68818563245176
343.88679245283,859.033223954061,2438,0.89514747376661,1.23292384843713,598.272847332277,227.881669307977,3786,0.830465905742088,7.92600405372922,828.474505723205,369.569892473118,2883,0.550987964499423,1.99111221806657
342.646860514117,859.18415507796,2373,0.825294483477547,1.24908423126796,588.481183431953,245.151715976331,4225,0.217797242917723,19.8527376919169,829.478322171308,366.489601691928,2837,0.620032537938166,3.23972819201962
343.816999132697,859.770598438855,2306,0.865940923036143,1.30886981867187,585.861994840929,240.15864144454,2326,0.174873677902727,5.63834569314208,827.75464423414,365.32912723449,2853,0.754114804266171,2.07792362647107
344.094861660079,858.493675889328,2530,0.795616829607835,1.30680479858839,598.022834116857,236.865681665547,1489,0.946026901776588,12.5987934343343,827.703978422117,361.376938637896,2966,0.880153830190175,3.95251334312158
344.271723646724,859.378917378917,2808,0.761340759223488,0.902736205771249,609.206730769231,232.81043956044,1456,0.949523544848951,11.8964084017831,825.688456189152,361.147426981919,2876,0.966129499235711,2.02854762621152
344.103881278539,857.326103500761,2628,0.771244325289466,2.05966402088042,613.784615384615,235.517216117216,1365,0.902686238324665,5.31823907699629,828.917562724014,357.024372759857,2790,0.886749571144539,5.2370511866472
342.173192771084,857.881777108434,2656,0.649821557895451,2.009062286511,617.784059945504,233.140326975477,1468,0.943348872250012,4.65243579082403,852.24255024255,331.049896049896,1443,0.841206668403634,34.9102919365642
342.934758569849,860.396240324364,2713,0.894320225101974,2.62726240221925,618.972584856397,239.441906005222,1532,0.95507692094307,6.41268194532801,851.224187107815,324.836280661723,1753,0.89892247159682,6.29651329438218
343.972080220212,859.198977585529,2543,0.741126399607475,1.58413202483754,617.232692307692,236.617948717949,1560,0.991760035431661,3.31692038514362,,,,,
342.695620169304,860.865660655134,2717,0.915654609437879,2.09932911094784,620.420238931834,231.5776528461,1423,0.95468208195625,5.96364284283151,,,,,
344.288228822882,857.429776310964,2727,0.698597293165258,3.78704417058509,618.247545582048,231.802945301543,1426,0.963817210934721,2.18434271182114,,,,,
343.426152028358,857.617565970855,2539,0.748790546237197,0.882293236979368,618.625970359915,233.337332392378,1417,0.93675642545381,1.58036358380811,,,,,
343.100689127106,858.554364471669,2612,0.800623530801585,0.991724523857197,618.237264480112,238.833217027216,1433,0.986316903277279,5.50961343294021,,,,,
343.049889135255,857.477827050998,2706,0.739394028037891,1.07773533730596,617.42029928432,233.46649316851,1537,0.900141484280405,5.42855018460123,,,,,
340.940928270042,857.387834036568,2844,0.628349692045966,2.11088007088163,622.092112228692,240.450502911593,1889,0.326930903418728,8.40251321205083,,,,,
343.473006792992,859.116910976046,2797,0.921039556105514,3.06612600997078,614.130879345603,236.502385821404,1467,0.538508046917015,8.88644234644131,,,,,
343.201068804275,859.914495657983,2994,0.875429766032864,0.842669326941438,614.997918112422,231.332061068702,2882,0.685618446758673,5.24251983988318,,,,,
346.317304051496,859.919727375994,2641,0.855101854342266,3.11623963887442,621.341524105754,226.496423017107,3215,0.960972532258457,7.97651129032454,,,,,
342.906134515891,857.485587583149,2706,0.737697152243894,4.19059830236128,629.128158479887,247.719425914696,4947,0.409063787415779,22.6063603188897,,,,,
344.158528428094,854.414046822742,2990,0.734903169152334,3.31705489164102,648.21675880128,265.379109688682,3437,0.587152748242414,26.0045975401869,,,,,
343.474211502783,858.109833024119,2695,0.819017377244288,3.75860682973764,664.497435897436,264.732730015083,3315,0.571956989871156,16.2935034106153,,,,,
342.674733096085,858.097153024911,2810,0.789440166192573,0.799578954922845,682.367696629213,280.588202247191,3560,0.34280135895672,23.8902117681041,,,,,
,,,,,,,,,,,,,,
