1,,,,,2,,,,,3,,,,,4,,,,,100,,,,,271,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
2.56394004954572,8.80916399304404,1393.47368421053,0.641162956001751,,2.05041039729789,5.2502969484229,1346.91764705882,0.639206445609859,,1.97768690123964,5.80685325490012,1342.42352941176,0.674808573702466,,4.05920432942329,22.4107587071085,4499.37647058823,0.375563128643911,,7.92097968657407,8.155759576172,2254.58333333333,0.294187188693362,,2.82362039459359,9.37982853148156,1048.95833333333,0.376891098433291,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
,,,,,386.001997336884,922.045272969374,1502,0.505313197920871,0.597240714059158,405.597576530612,804.334821428571,1568,0.549342925111411,0.410600493696947,719.061720430107,190.063870967742,4650,0.308210568098827,1.92621362603307,1000.01899256813,658.708505367465,1211,0.219524845093275,3.94798287977511,215.242666666667,106.881777777778,1125,0.332361308040008,0.289287431394924
,,,,,386.65731874145,921.939124487004,1462,0.473793261875444,0.663862669225917,405.827231856134,803.651252408478,1557,0.52663241474206,0.721115922561743,718.20250384362,191.98572369866,4553,0.308111772738443,2.10517720437827,998.563543936093,659.631082062455,1377,0.189660977454355,1.72321747862065,214.702727272727,105.993636363636,1100,0.321637981550982,1.0393891093526
,,,,,385.885297845374,922.958174904943,1578,0.51025839993777,1.27846784014297,405.772784810127,803.360126582278,1580,0.550583797778294,0.296173475347078,717.393866898652,191.425837320574,4598,0.299925269261928,0.983547896715541,971.188195991091,666.092427616927,1796,0.0667880694569834,28.1275427558861,214.570661896243,106.385509838998,1118,0.322394781532865,0.413528819259345
,,,,,384.810756972112,921.879150066401,1506,0.48733173159127,1.5228042193604,405.786503067485,802.025766871166,1630,0.55918947368874,1.334430226436,717.798500881834,189.888668430335,4536,0.326258466628422,1.58953353455192,965.360693641618,665.814450867052,1730,0.101847195481612,5.83412844447074,216.78928136419,109.445797807552,821,0.287116303317496,3.77989878092335
,,,,,386.78762755102,924.049107142857,1568,0.465968276854873,2.93542688538093,407.644704433498,804.741379310345,1624,0.473115583993858,3.29051109046561,717.181462140992,192.538729329852,4596,0.302601994415343,2.72094828669134,962.6,667.597435897436,1950,0.100719418903437,3.28640609198637,214.760638297872,107.959219858156,1128,0.340903426129567,2.51501624053373
,,,,,385.029754204398,922.375808538163,1546,0.446519612352794,2.42694188707417,407.450881612091,801.262594458438,1588,0.52069609594915,3.48418015205192,716.046496539792,191.651816608997,4624,0.314628443440612,1.4404030999418,,,,,,216.989077669903,108.461165048544,824,0.24291884890814,2.28427034498313
,,,,,385.264150943396,921.896855345912,1590,0.323166562297917,0.53323352447149,408.574669187146,801.507876496534,1587,0.453212645101049,1.15024423148317,716.180359435173,192.553273427471,4674,0.295706613711632,0.911341686928695,,,,,,215.698858647937,105.222124670764,1139,0.35299380480919,3.48655240797145
,,,,,384.532963647566,922.959334565619,1623,0.324363440284065,1.28976624001904,408.702685421995,802.140664961637,1564,0.406864149032505,0.645607774079435,714.620070113935,193.849912357581,4564,0.30183688637309,2.02873736127827,,,,,,217.22366710013,110.729518855657,769,0.251017353379347,5.71458060785493
,,,,,384.424223602484,921.296273291925,1610,0.320353289055046,1.66661249169214,408.487098804279,800.595972309629,1589,0.437586663207277,1.55966438021326,714.957538994801,192.025346620451,4616,0.300436212701991,1.85551215966455,,,,,,214.230514096186,104.811774461028,1206,0.381529812260777,6.63164109592624
,,,,,384.309610705596,921.987226277372,1644,0.293089547952776,0.700394277697268,408.613213598461,802.225785760103,1559,0.465548998994273,1.63468554305019,714.671416045594,191.879219640509,4562,0.291847375359441,0.321277817985756,,,,,,213.891545687447,105.350128095645,1171,0.323955226061749,0.636179391388921
,,,,,385.848635235732,922.965260545906,1612,0.285109918778014,1.82349870709732,409.341618865519,803.369024856597,1569,0.4119782924991,1.35556994095885,716.247066492829,193.928509343764,4602,0.352749981577301,2.5850072765351,,,,,,217.079462102689,111.033007334963,818,0.274938500433039,6.51597479424629
,,,,,386.046762589928,921.145683453237,1668,0.289469600225248,1.83033200393915,408.697169190257,801.148123765635,1519,0.46692699242942,2.31251314369861,716.41000436872,193.101354303189,4578,0.381193857635179,0.843050539734982,,,,,,213.922354948805,104.012798634812,1172,0.344585960802718,7.69744475620203
,,,,,386.542133176193,919.381850324101,1697,0.268950069775002,1.83207514179267,407.873015873016,799.297142857143,1575,0.490445663993529,2.02616855516092,715.479106145251,191.057206703911,4475,0.356292518973429,2.24613243378324,,,,,,216.565552699229,107.541131105398,778,0.25242721405543,4.40858530266067
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
