1,,,,,2,,,,,5,,,,,6,,,,,7,,,,,9,,,,,32,,,,,47,,,,,130,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
4.80871433686537,2.64880220874983,1931.97647058824,0.234066577602978,,3.11980929636259,11.6260923847379,917.458823529412,0.868302780021253,,10.815453382966,1.25858953430417,3736.79166666667,0.565275509938502,,10.6276319509363,10.4758829390003,4330.72941176471,0.472936356765966,,5.41463269182149,3.24699306459325,2528.14117647059,0.352271536772558,,3.67424174190227,4.86022852492327,2806.49411764706,0.540938819109304,,14.288918807885,4.2615344070916,2104.04545454545,0.102650233465437,,3.90362750523792,2.01386199387177,1636.3375,0.61183854290018,,6.6451545273744,2.83535362089963,1769.7323943662,0.481033274663564,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
382.390121198262,197.576949462611,4373,0.0503111942871103,0,602.657293497364,863.663151728178,1707,0.776401611471154,0,828.329899701816,419.237191650854,3689,0.539021713765049,0,875.243263853584,368.743263853584,3934,0.621387023935658,0,913.938041002278,220.84145785877,2195,0.13308712075942,0,1001.88787602552,852.840474020055,1097,0.976346460852793,0,,,,,,,,,,,,,,,
383.186844613918,199.233555767398,4196,0.0515403400188445,1.83823628788884,607.176328502415,868.077898550725,1656,0.917280129720713,6.31756811471534,832.244887903424,418.894555309189,4059,0.717317094392708,3.92995321617968,876.293453724605,366.975670930524,3987,0.63949647410244,2.05603587197463,916.550598926064,217.755059892606,2421,0.0964640650162932,4.04367547049385,997.087562189055,850.042786069652,1005,0.288446384082389,5.55608412431179,,,,,,,,,,,,,,,
383.666588068852,204.727186984202,4241,0.0600407068565155,5.51453875938855,608.994472084024,873.184632393588,1809,0.850076438977738,5.42073580108717,828.308112652375,423.454812946616,4758,0.896509534902889,6.02446255669213,875.681653863534,374.023723452327,4426,0.902356998852212,7.07455605816364,916.456663560112,223.159366262815,2146,0.0993276190395066,5.40512268094342,989.736752136752,848.432478632479,1170,0.222205246571101,7.52512448184408,,,,,,,,,,,,,,,
385.972568578554,208.15536159601,4010,0.0678057788369248,4.13157685153876,611.125,877.034598214286,1792,0.880955247759466,4.40015749960095,815.795114081586,432.082507490205,4339,0.729912515547684,15.1990870242277,853.390418502203,359.770099118943,3632,0.58451586586897,26.4587410995214,917.309896999552,224.643976712942,2233,0.104689325601253,1.71233042687666,984.275318374773,851.831412977562,1649,0.246335042605743,6.43272985743054,892.057999221487,413.446087971974,2569,0.164909357010038,0,,,,,,,,,,
389.358355091384,206.113577023499,4596,0.0711464561630019,3.95378736795598,608.188872620791,875.939482674475,2049,0.839838457603379,3.13370739420206,814.495480344755,433.074206432626,4757,0.781199778403499,1.63478275079779,854.844603919404,363.667954733646,3623,0.672250130274095,4.16028047379924,919.449068053749,222.981361074989,2307,0.108679120357255,2.70930684099855,982.03516090584,849.066746126341,1678,0.292145261848302,3.55832661286955,894.787495205217,414.365170694285,2607,0.164045505294557,2.88008009882496,,,,,,,,,,
369.601073345259,143.502683363148,2236,0.974415721444898,65.6542015939835,615.823831242873,881.701254275941,1754,0.948748749530502,9.56507214548688,813.210602013561,437.525991370454,4867,0.651110494057857,4.63349775640923,857.818377321603,380.813098729228,5115,0.397923894929086,17.4011290115572,919.947508896797,220.939056939502,2248,0.0761728440311278,2.10224866651093,977.872306883868,844.423016290068,1903,0.410429752118162,6.23647179104833,941.358054226475,406.863636363636,1254,0.0472342067648632,47.1708594883157,404.30890052356,276.425511661114,2101,0.225856679821546,0,,,,,
370.519681349578,139.417525773196,2134,0.985328744910038,4.18716529412754,624.305810397554,884.073904179409,1962,0.661319888438475,8.8075784381891,807.941686844229,436.857142857143,4956,0.754218821947742,5.31119811298443,853.561963190184,368.050061349693,4075,0.552709961153445,13.4540768694675,920.896857016379,215.846392208942,2259,0.0704207684032259,5.18039534302556,984.505597014925,842.215485074627,2144,0.322835933158571,6.99097504143279,903.513733075435,412.591489361702,2585,0.13840829351818,38.2753307412295,407.755190729116,277.921776919363,2071,0.22083058582975,3.75709008462062,,,,,
362.931075226467,141.911382434029,2539,0.727704626873808,7.98788231864383,624.834089762985,888.667675239536,1983,0.508196039323656,4.62404710624843,804.244562702453,446.512262841277,4322,0.759690859615388,10.3387653434894,857.225588671167,386.848345134201,6073,0.408594757304521,19.1519613853981,921.677696605071,216.155135367426,2327,0.0597376495780616,0.8396623137781,973.331063829787,840.688085106383,2350,0.322055068065983,11.2784370623214,944.888245033113,405.959437086093,1208,0.0526907375400852,41.9026772070999,410.107874374147,284.573509330906,2197,0.234335611890388,7.05554139725409,,,,,
