1,,,,,2,,,,,3,,,,,4,,,,,5,,,,,6,,,,,160,,,,,173,,,,,259,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
8.0442132716159,8.1427366119066,3739.64705882353,0.626466581912645,,6.02776543110143,9.8455052752967,3581.59493670886,0.829923399000789,,9.83578933496858,4.71298816177613,4240.17857142857,0.446440746771859,,10.2148565067873,8.82904305531938,3057.17857142857,NaN,,17.7863031740548,7.43664770336401,3577.45454545455,0.476921552128716,,18.0632187943356,2.93685956768612,1284.1,0.359252667431427,,12.1333693920622,4.57916066779908,3373.11475409836,0.531814524372683,,17.4924429777539,45.0678595287752,2964.67391304348,0.698230389706158,,15.1131708386182,5.26301662316286,4412.84615384615,0.341755884777807,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
36.6069711538462,554.418990384615,4160,0.445804320258135,0,88.0677009873061,551.509732016925,3545,0.777284895156383,0,660.213148352515,463.082295443796,6343,0.625802976660006,0,658.955906148867,297.11003236246,2472,NaN,0,777.57899543379,356.672146118721,1095,0.675849247310418,0,1008.08256435163,176.332685769791,2059,0.234555436816954,0,,,,,,,,,,,,,,,
37.5089119446661,560.259643522213,3759,0.50491078722208,5.90988377752701,87.3572625698324,551.908379888268,3580,0.730162916575429,0.814642786961729,664.253080437491,461.241589367299,7223,0.714136015870699,4.43951012064155,661.394758394758,292.450040950041,2442,NaN,5.25961217592159,759.791469194313,369.995260663507,211,0.726585102395075,22.2238941433217,1005.60122358176,192.945494994438,1798,0.272567031596159,16.79709743827,,,,,,,,,,,,,,,
39.5538233110616,561.178173719376,4041,0.492874954205129,2.2417315226213,91.0133407448583,556.03668704836,3598,0.748370942775753,5.51451064283746,688.025830258303,477.115362206254,5149,0.323662359068237,28.5853161288382,661.94537815126,295.361694677871,2856,NaN,2.96325995265988,770.90171990172,364.208845208845,407,0.728973193138742,12.5267822921687,1013.36127864897,186.248492159228,1658,0.0659305502544749,10.2502830019984,,,,,,,,,,,,,,,
44.4456468273487,563.685440236104,4066,0.427761003039573,5.49693757472322,93.846686746988,556.414156626506,3320,0.782006068907777,2.85837940977224,712.548940149626,445.127182044888,3208,0.60772459252592,40.3066568792045,662.912217490992,314.978381919423,3053,NaN,19.6404988898382,,,,,,1014.23986013986,181.499300699301,1430,0.0623820482215279,4.82977483524573,,,,,,,,,,,,,,,
45.2159959246052,564.54763117677,3926,0.482144031234276,1.15620540986899,94.0976918947933,554.447665056361,3726,0.721880370653487,1.98244613537855,676.895424836601,455.908656145385,6273,0.249158088800832,37.2479977710988,663.309224318658,318.109364081062,2862,NaN,3.15605191936272,,,,,,965.814027630181,240.106624158696,2823,0.465648708748259,76.0255195137118,,,,,,,,,,,,,,,
46.2376338602754,566.444926058134,3922,0.515163367344925,2.15487167563369,94.2393408318075,551.7195919435,3823,0.78339697170158,2.73174803568554,708.374208526805,450.701139721401,4738,0.592497332327977,31.9066145167529,661.72842835131,318.95531587057,2596,NaN,1.79291670764624,,,,,,999.474481211441,222.329220415031,1783,0.888017249403845,38.066549872053,,,,,,,,,,,,,,,
47.2651629072682,563.813032581454,3990,0.520431943136662,2.82536355448372,96.9698194556723,551.263810293721,3711,0.752560748812853,2.76825765196407,709.381016644175,442.470985155196,4446,0.604505875297555,8.29150811184788,662.134469010511,313.00579920261,2759,NaN,5.96335623615296,,,,,,1003.24661893397,221.443118536197,1257,0.748665839448685,3.87481606497578,,,,,,,,,,,,,,,
48.5563707507948,565.129371484471,4089,0.510634534668681,1.84389961841216,99.5154467019204,553.919565822433,3593,0.723968481308304,3.67875733164349,715.258788841007,435.778180993423,4409,0.608445210025846,8.90740329982338,660.495789473684,301.929122807018,2850,NaN,11.1972331670409,,,,,,,,,,,,,,,,,,,,,,,,,
