1,,,,,2,,,,,3,,,,,4,,,,,5,,,,,6,,,,,7,,,,,8,,,,,11,,,,,12,,,,,13,,,,,14,,,,,15,,,,,16,,,,,17,,,,,18,,,,,19,,,,,30,,,,,53,,,,,145,,,,,179,,,,,248,,,,,335,,,,,360,,,,,367,,,,,634,,,,,1027,,,,,1185,,,,,1364,,,,,1391,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
9.79464012102286,3.41885797811448,1744.43529411765,0.403330267516459,,7.19699965539334,4.25493391155228,1649.72972972973,0.483007675716747,,4.83878598481831,9.47335450327258,2890.95833333333,0.790837751179925,,7.21760758311099,9.04784362082249,4262.30952380952,0.467065237136683,,4.51550081294754,29.7176742365043,1244.48275862069,0.579294386699968,,8.64859859214459,4.22318433118652,3276.87804878049,0.605873084627879,,10.827349929118,38.3908047216536,4082.64634146341,0.585745571890775,,3.73815850761723,2.22471269283061,2893.74117647059,0.659919834712657,,10.0888877681399,4.24239562721303,3458.03529411765,0.377007523311213,,8.91129439752389,21.9225409550486,2724.08,0.527172832371624,,5.32825832620036,2.55117924226697,1568.75294117647,0.34875082728312,,8.36120008228458,2.58423638327728,4184.84375,0.575520869084641,,7.90298257226077,21.2264317045642,3044.3125,0.292113575361844,,9.51972516508971,4.41133122375146,2767.91666666667,0.422717086572444,,5.22909152193121,6.09807821978872,2401.71764705882,0.73784240710332,,13.3746235161409,13.4443284286921,3716.77142857143,0.582061000431144,,5.39208427713519,4.15852030801589,1929,0.423637189863712,,10.0129313968782,19.8159450548915,757.071428571429,0.157463266671789,,10.3764228349554,24.7744026513048,2705.02777777778,0.346034792767548,,16.443244006092,5.92911775755072,1911.32075471698,0.620818437718084,,5.64484550698402,4.1791301672916,1132.40540540541,0.723546306821156,,4.3469389345251,28.7202295155854,1904.96875,0.832966050323566,,3.8599717452297,5.64346990790195,1690.54347826087,0.466057595274365,,3.33772378149372,3.08132683554717,2252.19117647059,0.580550527474211,,3.15539838830074,10.8641920893562,1202.01612903226,0.356541377051777,,7.29675739180697,1.12352890524456,1532.31428571429,0.416348334912107,,7.16328858966827,1.85605630094709,1657.22857142857,0.620544123055134,,4.20624494428534,5.3543244963121,3378.17142857143,0.418932920510381,,4.47092363851381,29.2532599034891,1327.41666666667,0.84202537311381,,4.22126110416221,2.82840595459216,1855.47826086957,0.436133114722017,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
41.9814658803707,16.0328559393429,1187,0.567242910606079,0,49.8408221797323,253.137667304015,2092,0.153930943038965,0,20.1076545231273,342.682357756856,2443,0.545305269975287,0,34.6305156831473,397.538543328017,3762,0.620428967099496,0,24.4767556874382,961.177052423343,1011,0.539737093974221,0,154.496644295302,612.893512304251,2235,0.961811087356021,0,236.189301264773,631.687538876218,4823,0.948452019628624,0,236.785252643948,469.180669800235,3404,0.536937320430019,0,462.731719876416,87.8628561620323,5826,0.254445166068984,0,446.280050544938,728.139630390144,6331,0.669639527003905,0,438.451628825271,598.533070088845,2026,0.251346891680917,0,688.100108030249,730.907454087144,2777,0.723555894188753,0,813.891704374057,520.109200603318,3315,0.17198437492222,0,894.828316879364,843.371779436552,4153,0.959651925200643,0,881.025714285714,573.217142857143,1400,0.926821465839976,0,933.668831168831,464.930547713156,3542,0.777494265972666,0,935.887731481482,298.310956790123,2592,0.259289989879163,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.4564586357039,15.6741654571843,1378,0.436111849777234,3.54320969418186,44.1825780906291,254.245050593929,2273,0.163932050457878,5.76558964223528,20.791730474732,342.688361408882,2612,0.526752716533386,0.684102296006619,36.5082417582418,399.675074925075,4004,0.591208269169731,2.84440195442146,26.6858685868587,964.897389738974,1111,0.384930856549182,4.32678743925099,155.496812898388,611.054368203974,2667,0.670727103460419,2.09351098783324,232.421308016878,639.768987341772,4740,0.946883873523647,8.91670244078995,232.116636292632,466.351210622234,3841,0.472130208207326,5.45910412757918,480.676003344482,99.5282190635452,4784,0.0600147405655603,21.4027568506088,448.979963869272,730.942847758253,6089,0.735272597832733,3.89198658422506,442.955434288313,599.049567985448,2199,0.340871945318557,4.53332479821561,693.402230742419,734.89996514465,2869,0.731845120714642,6.63721702215741,815.448539176627,522.293160690571,3012,0.186429583930582,2.68205448587547,893.074401008827,843.06851618327,4758,0.587357296038209,1.77994086466736,882.853884533143,575.87811831789,1403,0.978589973626049,3.22846664165577,930.997556207234,467.934261974585,4092,0.87661279596596,4.01970263636067,937.553931252469,299.124456736468,2531,0.292894547189179,1.85418549221546,340.120027913468,12.6043265875785,1433,0.171683114002778,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.7694503925767,14.8187009279086,1401,0.3349212900368,2.46612052183393,46.2352674524025,254.840435176791,2206,0.147442390806464,2.13729184189884,21.813769751693,341.940933032355,2658,0.624438639087588,1.26618065918283,36.2629731762346,398.276259714214,3989,0.577803758090056,1.42015515752873,23.6733870967742,966.854838709677,992,0.363016970727874,3.59258280364005,162.874569262578,611.615782219159,2902,0.455101584076344,7.39908606962976,231.172932330827,643.946324143693,4788,0.85315723180742,4.35988355466073,237.400161681487,467.812718943681,3711,0.542641738612579,5.48193826199622,461.58703870387,86.8253825382538,5555,0.280005438927761,22.9292526445757,420.877856780091,700.521330624683,3938,0.459574329481601,41.4149384589654,451.665886483324,581.850204798128,1709,0.698165090298784,19.2792653254971,694.436320754717,733.412398921833,2968,0.668084746352175,1.81168303541219,814.027052832591,523.352959898154,3142,0.217441800478607,1.77307579834439,895.065336134454,841.621638655462,4760,0.526696465960404,2.46115364309694,878.577216676453,574.335877862595,1703,0.352656583564983,4.54625049666129,933.041939711664,464.156400174749,4578,0.839855948804253,4.29554928872282,939.074137931034,298.868965517241,2320,0.262145435831855,1.54152655139493,,,,,,486.744840525328,750.407442151345,3198,0.211612381123632,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.752171008684,15.687374749499,1497,0.464574703181805,2.16466515883019,40.6397379912664,254.595633187773,2290,0.167862645324534,5.60088189165508,24.9874873182279,345.513358133243,2957,0.936471395499332,4.77856717998056,36.7053164556962,399.705316455696,3950,0.541114677251039,1.49595145217364,22.2076318742985,970.74859708193,891,0.379551007204143,4.16050389180258,165.888397414086,612.385845525689,2939,0.323644468843773,3.11065228254319,229.853143745834,647.341257498334,4501,0.914906210551977,3.64244620983375,242.745207903273,471.318490120908,3391,0.584025936694473,6.39217886640431,481.433285801589,101.084538602567,4909,0.087752427438335,24.4376155860209,,,,,,443.371472158658,612.996948893974,2622,0.263076146866923,32.2322350568708,697.930085533656,738.19077724061,2689,0.814666810806957,5.91939960535786,830.458858214956,524.535781291879,3731,0.122687211471162,16.4743222796379,895.982805619627,842.976724680226,4769,0.391547593629623,1.63646215682944,890.35653315824,579.780039395929,1523,0.942819575146597,12.97656316515,944.964200992021,453.448781539789,4637,0.678526951180993,16.0247749085229,939.691363437089,302.395879000438,2281,0.27859636550659,3.5805147735041,346.97552742616,10.895358649789,1185,0.0608876530178308,7.06529864768039,457.66683822268,737.903413964659,5829,0.717839702334838,31.6525028837572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.6703988803359,15.594121763471,1429,0.373665402987031,2.08385971547277,36.0311688311688,255.442424242424,2310,0.208312552177494,4.6857192397368,25.434796962694,343.781446021789,3029,0.941470268290065,1.78874410686178,38.5588162148719,398.445162894802,4021,0.510304749017248,2.24130505605508,28.270551508845,968.767950052029,961,0.331325064362702,6.37824091360814,171.122034956305,613.183832709114,3204,0.415093686633435,5.29412367330285,225.970733636543,649.292861380265,5057,0.785935515293025,4.34532691160206,230.165605095541,465.727584517393,4082,0.309239223780064,13.7660681484479,484.037045454545,101.435,4400,0.0723274519371558,2.62723952494922,428.501863932898,699.932898415657,4292,0.544128367493933,7.6466814717674,454.234015345269,580.455882352941,1564,0.624579332548479,34.306207253337,699.069129480614,736.999634235552,2734,0.997392992135762,1.64810277944103,815.191525423729,528.60406779661,2950,0.29108061943666,15.8000761277487,886.80525606469,839.359389038634,4452,0.369401004694018,9.86471149995032,888.976418570376,577.532792925571,1357,0.966945915882859,2.63720173179309,934.641446684681,468.797547287466,4811,0.904437559410276,18.4971313037125,938.17237008872,303.569919729616,2367,0.38652637980523,1.91982093596159,364.02395964691,11.5233291298865,793,0.526739766073671,17.0599937898401,490.373873873874,761.078309078309,2886,0.139799380111368,40.0852334983489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.4120734908136,15.2191601049869,1524,0.473196053769717,0.831070077165847,36.2896808951513,257.016162453378,2413,0.222951049392571,1.59482928360341,23.0545391784605,343.51501553331,2897,0.711284464986775,2.39512261159951,38.1289549376798,399.667545541707,4172,0.554747639634739,1.29576234436798,26.3333333333333,971.716012084592,993,0.312683456680179,3.52758897936994,172.468915528297,618.923613047115,3587,0.458968248601565,5.89569042638028,225.066195372751,655.736075407027,4668,0.808299082959174,6.50639658069826,235.348096541428,468.543916397114,4019,0.34564709470565,5.89829999605131,468.751197126895,92.445530726257,5012,0.331053868257114,17.7332376321835,,,,,,446.144175317186,613.544790465206,2601,0.294499654274925,34.0634900111814,701.893169877408,740.667950963222,2855,0.920964167942342,4.62944400303385,811.257647429833,531.487228003784,3171,0.308253043214755,4.87729523927867,884.274388947928,840.917534537726,4705,0.344192754046624,2.97205413124462,889.913830557567,579.934829833454,1381,0.969011867707229,2.57847290863436,933.910612244898,470.440612244898,4900,0.980936253415561,1.798271790557,938.410016286645,308.502442996743,2456,0.355309629583972,4.93824477888031,,,,,,456.734646581692,738.016388015229,6041,0.768706013380624,40.7854118029328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.8987492555092,15.4609886837403,1679,0.4700430704869,0.543446742049248,36.003996802558,256.482014388489,2502,0.258797191695507,0.605747105634679,24.124829001368,345.350205198358,2924,0.854458266478414,2.12448615239517,37.8299975290339,399.915740054361,4047,0.527231021989374,0.388556364374808,29.7554076539102,967.217138103161,1202,0.523334848978676,5.65247377316753,176.730994152047,621.010582010582,3591,0.494261946422299,4.74560361276666,224.830562514234,655.112730585288,4391,0.843675666183828,0.666394485872309,244.989889979185,472.043710972346,3363,0.390309034999699,10.257326297101,463.011020881671,87,5172,0.342394713678612,7.91223282119867,,,,,,451.019543973941,605.662866449511,2456,0.355466010545207,9.26789866843903,702.666308628715,741.210884353741,2793,0.715703605875649,0.944732869816897,814.146952323476,529.745926372963,3314,0.287358924677169,3.3734572974815,878.024472074206,836.753700414446,5067,0.255647731876456,7.50992513508774,891.05384063173,578.643216080402,1393,0.989712015469455,1.72275623820278,938.655509355509,469.667775467775,4810,0.999100294345863,4.80742397489151,940.993573264782,303.144387317909,2334,0.324778472244295,5.94840544320563,,,,,,457.304735192212,734.209866358687,6061,0.797541902378964,3.84897494738187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.3390392048592,14.3440088348978,1811,0.289704566043218,1.20062451341739,31.3172488296723,259.157724162766,2777,0.395060082080509,5.39676100615043,23.9005950297515,345.758137906895,2857,0.85936291393853,0.465499697874419,38.5321310642621,399.146558293117,3937,0.542217358242974,1.04145671207383,28.1318785578748,967.468690702087,1054,0.55839058718107,1.64290152952022,216.27027027027,578.297297297297,37,0.272944836663875,58.2046308033239,197.813164893617,645.155751329787,6016,0.748253989363187,28.793770334657,237.140345736888,467.711690594785,3413,0.329580948596656,8.96558672722446,468.669076637058,89.9262549060112,4841,0.357203308014213,6.36997352475132,422.828075709779,698.094374342797,3804,0.288303408390514,5.96423034156899,464.224516129032,578.315483870968,1550,0.186967642931489,30.3685795438963,706.621645532291,741.707755824241,3391,0.698404771788068,3.98642336926121,813.659065315315,532.628096846847,3552,0.358226961092866,2.92317299749073,874.002969708969,836.274203128093,5051,0.276722447128187,4.04998752111996,890.97897026831,578.290790427846,1379,0.984293456416249,0.360290732461941,940.15726124704,465.63910812944,5068,0.985807263630014,4.29946732359839,934.095744680851,310.21083172147,2068,0.496071097426347,9.87495193314397,,,,,,486.037207872079,746.24569495695,3252,0.196803733060353,31.1515032758617,271.655172413793,605.984045290787,1943,0.820381087527928,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
