1,,,,,2,,,,,3,,,,,4,,,,,14,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
16.7425156507542,3.55527423903034,3739.58823529412,0.321088765940176,,8.18524700828976,3.99950949711278,4018.29411764706,0.608931700109419,,5.70000426613858,7.33969897851889,2605.58823529412,0.377656607127606,,13.1687830463287,5.89604136495878,2571.17857142857,0.608780893521809,,6.61465634715964,14.7075324694193,1209.10256410256,0.646368303773889,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
543.252643948296,596.198002350176,3404,0.198933880609691,17.4601035036453,418.499526066351,932.375734597156,5275,0.895320196661535,8.84490545671813,663.902597402597,117.437229437229,2772,0.305715741031362,4.50749800078201,989.386202830189,933.676297169811,3392,0.743172101051915,19.0337503418485,,,,,
487.727272727273,579.833929849678,2794,0.159678931326441,57.8865244943417,416.385542168675,932.034169464744,5063,0.941220956924368,2.14140016328412,666.130818053597,116.760225669958,2836,0.31406760150865,2.32879826744171,1000.56450351837,956.371383893667,2558,0.387156704664643,25.2986435936555,12.0959595959596,566.750841750842,594,0.910342263915563,6.03903230031887
477.635795454545,574.294886363636,3520,0.0835418025349223,11.5116860748646,415.620572078045,929.738586853571,5279,0.957568254485141,2.41968567468585,666.178332092331,115.632911392405,2686,0.257186216111369,1.1283151440315,999.587007874016,964.935433070866,2540,0.559813291594304,8.61965405594825,10.8204633204633,565.727799227799,518,0.955439353241126,1.63508616065277
475.320086186258,579.265980368686,4177,0.0285157089671456,5.48400264608515,407.36896794646,923.902430433251,5678,0.897431213063801,10.1069131047431,669.511465215701,115.407695297318,2573,0.291031535108221,3.34073325897149,999.477283829995,974.422081094284,2047,0.867081028689501,9.48728254486291,,,,,
499.488969800814,586.770614692654,4669,0.0541961457502464,25.3072019692107,407.610458911419,926.5156527926,5622,0.843958841942597,2.62435687084664,667.512470588235,117.616470588235,2125,0.239204001154395,2.97903806729693,987.314519268198,994.103152977812,2569,0.975732529399326,23.1360634566538,,,,,
477.014638828894,578.655387568994,4167,0.0607881787118095,23.8946116081427,422.981075268817,959.167741935484,4650,0.712421104024459,36.0889840893465,671.988764044944,123.258426966292,2492,0.210689658279208,7.20200492102496,981.74064432151,997.727953140254,3073,0.652149567722852,6.64885389664642,,,,,
486.03157589803,584.922653534183,3452,0.0361298822414812,10.9810644651226,402.088553682342,919.791659272405,5635,0.657565530160372,44.5754791800488,667.186145510836,125.143962848297,2584,0.139559218687445,5.1594951639172,985.547673283436,999.863000325415,3073,0.623869827503,4.36484776364662,15.171144278607,567.068656716418,1005,0.810107997897437,4.55261722576569
509.155847436221,594.265471078555,3959,0.0696139357316604,24.9403322720333,399.529496662457,919.637019664442,5543,0.677609719707189,2.56372507094173,670.949103942652,132.130107526882,2790,0.155695863913819,7.93511648494796,984.959016393443,1001.1330991413,2562,0.642488306421462,1.39988140077622,20.3812600969305,569.655088852989,1238,0.416964758495957,5.81678072798276
526.738500635324,603.114866581957,3935,0.0439521698396986,19.6840416148601,418.86265060241,936.956407447974,4565,0.781859951044137,25.9563486350114,671.670123653769,135.002792181891,2507,0.192392233486174,2.9617877288799,1006.2662037037,1013.50462962963,864,0.358119368202043,24.6384049341333,13.5463786531131,569.79415501906,787,0.843795440312397,6.83629605485205
572.933991537377,622.085190409027,3545,0.117618558063958,49.9389283604036,400.984286612194,956.616436203646,6364,0.790495122451795,26.5735325021063,675.518329070759,140.858908780904,2346,0.231980647994869,7.00733805039978,,,,,,,,,,
612.92347083926,639.722901849218,3515,0.550196166648852,43.7063761902451,400.578103448276,952.602413793103,5800,0.662867859226746,4.03452112089955,681.558293004839,144.98680158381,2273,0.413686917748481,7.31578179809117,1016.09261744966,1001.6067114094,745,0.186709251698073,15.4311005790959,,,,,
638.854959544501,646.842073718909,3337,0.954963847504566,26.8909783120703,382.654686921082,909.601333827343,5398,0.523871055885335,46.5869266879559,686.665094339623,147.980703259005,2332,0.542984511082326,5.91970160681094,1012.6170212766,1008.17375886525,846,0.574073003450401,7.43006601893047,,,,,
651.834409864944,648.560187903699,3406,0.328767082923089,13.0926714986983,373.068465857634,903.813258467669,5521,0.460595967191428,11.1981003141852,694.116091438817,153.604213357239,2231,0.720644247828295,9.33494636284183,1012.71181938911,979.541832669323,1506,0.153409187431324,28.6320831301368,,,,,
678.684346224678,663.833149171271,2715,0.633587186975318,30.8898434505984,366.475883091268,901.439124977587,5577,0.464596180338107,7.00704341074943,700.439128577531,159.188381033746,2341,0.562138594172058,8.43585960628257,1011.49679300292,966.545772594752,1715,0.198504876273527,13.0527340653595,,,,,
698.717444717445,703.29524979525,2442,0.898688184337339,44.2558744222499,360.853628318584,898.692743362832,5650,0.458009424095795,6.25718472660239,708.105288232492,167.228203906622,2099,0.644375909552403,11.1089493509768,1012.08463035019,972.192607003891,1028,0.442508638821956,5.67734899324414,,,,,
700.293355481728,718.855481727575,3010,0.803764281643092,15.6398309621533,357.989215321681,897.263480847899,5378,0.467687942444324,3.20119558187567,715.664268585132,175.974820143885,2502,0.578429264902845,11.5603408069809,1011.75712971481,968.1251149954,1087,0.47993174322548,4.08065532792383,,,,,
699.870950027457,715.904997254256,3642,0.762668527066926,2.98056789808465,356.864718614719,894.945165945166,5544,0.464776540303703,2.57664060982555,717.222321428571,173.404464285714,2240,0.493961465946482,3.00570422706256,1009.17770849571,963.742010911925,1283,0.726983061819498,5.08576594350443,,,,,
678.251316251316,672.265005265005,2849,0.585279140749704,48.7017193273126,358.202266953293,895.560093804964,5117,0.500707262202787,1.47213173010382,723.935749588138,174.204695222405,2428,0.519044258961408,6.76095312849487,1008.11873350923,955.439973614776,1516,0.596216536109965,8.36930411117004,12.2290836653386,575.171314741036,502,0.8201758649677,5.53616408359235
663.377861007074,669.575114440283,2403,0.378359815108877,15.1147339887736,354.527420312809,894.18016234409,5051,0.525177649402743,3.92539280426588,730.892232614884,173.860919072794,2459,0.372284915449432,6.96497222840424,1005.90670553936,952.495626822157,1715,0.799101644653678,3.68269544962872,11.3598055105348,574.559157212318,617,0.69683545403573,1.06319393827534
643.88321633695,671.44767070836,3134,0.331172510686783,19.5843722848485,359.071311138512,897.647759967119,4866,0.540890681363226,5.71587063456991,731.518144235186,175.016536518144,2177,0.312285155288377,1.31423629398492,985.652934537246,930.734480812641,3544,0.967306729749684,29.7281468553542,,,,,
651.72723880597,668.52947761194,2680,0.281272250758458,8.3692615828693,358.625051759834,899.137888198758,4830,0.538826330923184,1.55551585648794,741.983553951063,170.70196550341,2493,0.359020873092256,11.319908284185,980.249472202674,922.307178043631,2842,0.966320584404175,10.0108359871541,,,,,
699.487733887734,652.819958419958,2405,0.327242513388069,50.2777672903085,356.380942184154,895.959957173447,4670,0.503572592735248,3.89040786927146,743.900759946357,167.366562360304,2237,0.295994942762072,3.84715387727459,973.011918492887,909.632833525567,2601,0.483040813726127,14.5952455499944,,,,,
751.615460852329,641.846382556987,2018,0.377303386393398,53.2702476596062,356.845335696876,896.974739641037,4513,0.509173472981378,1.11599497811812,748.533211177279,168.702244617499,2183,0.315589715948742,4.82116702667084,945.617546848382,896.002271436684,3522,0.393768376681097,30.5981015858208,,,,,
721.712481787275,652.64983001457,2059,0.456752489446754,31.7946950596133,358.402332361516,900.858808829654,4802,0.544394270730812,4.18452292091555,757.566206336312,165.675873273761,2462,0.320599940016332,9.5264854512726,946.229970326409,897.119881305638,3370,0.425803694892826,1.27440744490276,,,,,
685.391762933199,683.768960321446,1991,0.742404467084635,47.8288081508747,356.461057892545,903.002082465639,4802,0.593468909767805,2.89174142042264,760.786767992848,166.316048278945,2237,0.497683436665922,3.28357144292763,953.605677023399,901.078634445723,2607,0.43592711043655,8.37094831570142,,,,,
683.36488027366,689.791714177119,2631,0.818579853268365,6.35466893878496,357.470106288751,902.470106288751,4516,0.56632020860631,1.14069159664788,771.270973963356,166.115718418515,2074,0.950870807114841,10.486119724904,988.772490221643,919.460234680574,1534,0.963605452276847,39.6810783335592,,,,,
686.414548919949,686.351969504447,3148,0.738085982282968,4.59699056615639,353.091589608102,899.478863936592,4542,0.598121305686515,5.30272940400252,780.130316742082,172.142986425339,2210,0.850008998765183,10.7152188077075,1005.42389210019,925.464836223507,2076,0.545643916243778,17.7009724086099,,,,,
691.889687387711,690.811713977722,2783,0.697157021961779,7.06161893676436,357.678907103825,901.391256830601,4575,0.637886797241582,4.96998273514337,782.789299046039,176.293654085442,2411,0.809823355098066,4.92932337318,1009.44007076515,939.049535603715,2261,0.241268052590063,14.1659361963649,,,,,
679.094657676349,690.109699170124,3856,0.708611248668434,12.814273686196,354.080765639589,898.33776844071,4284,0.536766395399331,4.71915388007804,788.193250301326,184.200482121334,2489,0.782945081160537,9.57708821921813,1011.79765395894,951.659824046921,1705,0.217087895784774,12.8287790976583,,,,,
686.895479487849,700.942775019598,3827,0.682642898085477,13.3494701503552,343.642068965517,893.453448275862,2900,0.637913796780748,11.5248848899248,791.913661202186,188.455009107468,2745,0.889185174869141,5.65176584325487,1012.31814671815,962.866409266409,1295,0.314185880952051,11.2186659186393,,,,,
696.283742754623,704.553408777256,3623,0.534864228574321,10.0586362543936,332.035043804756,881.584480600751,1598,0.872531531931527,16.601067036651,790.279189833201,190.055996822875,2518,0.792343454826778,2.28793756927852,1012.26496902959,968.710942876807,1453,0.203449727476201,5.84477552944711,,,,,
722.374961264332,711.392934614193,3227,0.63916551296118,26.9727788148625,354.293994413408,898.844972067039,1432,0.929474028552974,28.1670986765802,786.431483087598,189.185169124024,2306,0.878514624685579,3.94502066930547,1010.56727664155,982.064047362756,1858,0.133773146668457,13.4605928122463,,,,,
