1,,,,,2,,,,,3,,,,,4,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
5.87866252457721,6.59524799403994,3330.42352941176,0.272022106507149,,10.4175863880611,36.9207085762677,3578.3417721519,0.565692717101553,,11.9065798201085,12.7557183931929,2530.94117647059,0.401865814169828,,10.6871777678888,26.2874268604434,2904,0.525811921009932,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
21.5059324612108,584.509278977791,3287,0.326935316797056,2.61873074012871,78.4565809379728,737.245385779123,3305,0.57158900442599,2.35646599264979,129.824224519941,27.4047267355982,1354,0.889796090234226,10.817580386095,905.125255275698,676.329816201498,2938,0.866820041249907,5.12127233409707
21.2442671984048,582.306746427384,3009,0.350646880160961,2.21802126801361,78.1881071533706,738.882543420665,3397,0.738904856936195,1.65902480882009,119.767090620032,39.818759936407,1258,0.900200472120321,15.9766755800912,902.507358351729,679.040470934511,2718,0.813292261041588,3.76842584989155
22.2691794529686,586.206470980654,2998,0.40958150695412,4.03215782440697,62.5919254658385,725.431055900621,3220,0.298486965152974,20.5957131396904,106.867755102041,48.5428571428571,1225,0.85099458580432,15.5724991209919,891.91724137931,678.521551724138,2320,0.886060545880455,10.602822956006
20.5316455696203,583.40232637701,2923,0.351549821277738,3.29882569317155,63.6751117734724,732.173174366617,3355,0.495118111209002,6.82857627815405,120.902979373568,37.5087853323147,1309,0.956313639877382,17.8532423125958,902.71826625387,679.636996904025,2584,0.726754178493949,10.858469334588
20.22880168185,586.674491941135,2854,0.34131728210394,3.28615001170174,57.16416279705,727.021851953018,3661,0.32596884055786,8.30232372185164,132.769083969466,25.1094147582697,1572,0.62634570018831,17.1624249135513,904.272630834512,674.639674681754,2828,0.937015976438847,5.233476726112
20.325492909028,585.296437218955,2891,0.341106487260758,1.38144272799685,37.1957538682979,714.80640518172,2779,0.496100374255576,23.4084278619536,134.990746860542,24.7997356245869,1513,0.674110577145905,2.24314225305133,893.187243565834,680.381201044386,2681,0.614495341651634,12.4840272295994
20.4841739130435,586.668173913043,2875,0.331801461107351,1.38088421634223,49.6317567567568,712.61768018018,3552,0.457774146041477,12.6271408075669,138.05604534005,22.6158690176322,1588,0.843367506752357,3.7636854445408,902.537066496977,672.481387209672,3143,0.584957870746871,12.240353241099
19.60864,583.12544,3125,0.24631828750279,3.6493181844719,50.97065351418,711.774845869297,4055,0.885325031988396,1.58209171751838,134.300818553888,23.968622100955,1466,0.809996895012983,3.99144950111482,898.370320855615,682.996657754011,2992,0.75813520582236,11.310733126568
19.4442124105012,591.349045346062,3352,0.197446968631126,8.22524901264205,41.546152001918,700.049868137137,4171,0.812570362099363,15.043148991294,139.61013046815,21.5702225633154,1303,0.901904070467931,5.82590021756959,895.138461538462,663.647521367521,2925,0.307234142606209,19.6171861781663
19.915633504687,590.309041427275,3307,0.20785841298565,1.14186076171086,41.8093097064269,699.275852948955,3781,0.93139328736282,0.817527668632092,142.68201754386,18.452485380117,1368,0.889910732733492,4.37684536503263,900.324487739335,679.318441383944,2977,0.946903598576133,16.5067441343606
20.9082140634723,590.12383322962,3214,0.258039304347925,1.00971195999509,52.730935640887,713.538669551109,3698,0.774580209755431,17.9641267663901,141.513722730471,19.5137227304715,1421,0.930798994010404,1.57833376849675,897.334361082563,669.129496402878,2919,0.47981741565625,10.6186372595888
22.7656684161778,586.040135844396,3239,0.264313347200576,4.48628142301284,76.243720673475,729.926304167817,3623,0.979608941260839,28.6601749527009,143.098571428571,17.8714285714286,1400,0.789892942510286,2.28229610276484,905.997466751108,678.480050664978,3158,0.7171263435032,12.746853134514
23.2035130224107,595.871592973955,3302,0.290767814753336,9.84120201954818,70.8934943727697,724.555586055449,3643,0.860104320522419,7.58086634305581,146.416103257529,24.8266748617087,1627,0.635126859715936,7.70593721714646,913.63503649635,685.490003173596,3151,0.344565121228125,10.3668657648546
20.6141018139263,587.672908133411,3418,0.213751002486464,8.59787668678655,59.8894967177243,713.470733041575,3656,0.882011854354416,15.6192807366863,155.638626609442,15.6892703862661,1165,0.759911941500537,12.9825689878551,893.486320109439,667.717168262654,2924,0.648483040159161,26.867162723514
21.1384928716904,585.16361167685,2946,0.285024111936965,2.56350437650779,54.7106586826347,707.749221556886,4175,0.356742737709965,7.71725709453309,129.230679156909,13.8021077283372,1708,0.171245401936292,26.4752917180009,915.455174686882,676.903098220171,3034,0.440169903011569,23.8120112680398
21.2518933157721,580.257161672703,3037,0.295323219454312,4.90776031443151,61.9406722309948,710.85111662531,4433,0.574133792375132,7.86732794060239,126.738454898576,22.8886491152352,2317,0.786274522000906,9.42212375898518,922.179970104634,683.333333333333,3345,0.206893225360758,9.30434291184259
22.936142198815,584.604674127716,3038,0.327955652269422,4.66235550408998,61.044741578812,723.151709951144,3889,0.245462263399857,12.3331783373579,128.778279084757,27.5352884305511,3103,0.672989022446787,5.07465660288141,918.952049290115,671.677203321725,3733,0.32620372187748,12.0948269781885
21.6983176504135,581.847733105218,3507,0.221036949997738,3.02207435615918,59.367717797969,723.898182789952,3742,0.266418961921673,1.83565532183759,124.345282024249,30.2021613073274,3794,0.859824122642556,5.17336195131912,897.564280496713,660.571585098612,2738,0.560118340199334,24.0991993659036
21.535873015873,584.19873015873,3150,0.238252512933955,2.35660251313482,61.5895988112927,729.261812778603,3365,0.260179662374778,5.80562502169481,121.001214771623,30.5415451895044,4116,0.761357173335378,3.36124488985351,890.999143468951,678.627837259101,2335,0.407120228463003,19.2127370844563
20.7910977607865,590.688148552703,3662,0.135280888834109,6.53201663138017,69.0849134377576,735.231931849409,3639,0.35631799611506,9.58238295359246,119.569160997732,27.6747291509196,3969,0.59254218658539,3.20459236259478,906.181846832651,676.830129215254,3173,0.873610249995243,15.2887617432222
21.5,587.481842818428,3690,0.165993063749552,3.28373854720626,77.9742149604289,735.160071483278,3917,0.490773462336276,8.88959197450515,120.705409153953,27.3203883495146,3605,0.645556666732026,1.19021732303587,906.80710102489,671.795021961933,2732,0.731545377813482,5.07378043054283
22.6284751474305,577.094355518113,3561,0.156290483750313,10.4486051017626,71.8236326411231,726.481427317929,3419,0.330585992189412,10.6371296605474,121.853650137741,25.6143250688705,2904,0.854051171967752,2.05647982591923,899.570116350276,669.558175137783,3266,0.80591801046099,7.57478916507347
23.1962530712531,575.914619164619,3256,0.170894719373288,1.30925537407151,63.3667858124828,724.528732471817,3637,0.94640988315955,8.6793591609701,125.057564575646,32.2808118081181,2710,0.342402186081601,7.39642570232256,898.89613920609,660.903480152257,3678,0.676819121749741,8.6808980228651
23.359465128474,584.872836916623,3814,0.160261140014939,8.95970442971973,55.4860335195531,719.607414931437,3938,0.65850276697036,9.29115832583705,124.723305785124,43.6009917355372,3025,0.134858688528035,11.3251137975821,894.607952678278,665.340124876766,3043,0.344445196484538,6.17028039142719
23.2784004075395,596.875700458482,3926,0.116181371148027,12.0031372854544,52.899894625922,717.796101159115,3796,0.876132127751597,3.15736788463998,125.498914616498,42.3096960926194,2764,0.130423401829478,1.50632449914473,906.019008019008,670.426195426195,3367,0.979014507179976,12.4932100607879
21.5823497854077,594.041040772532,3728,0.191887500298885,3.30331397962445,46.8442565186751,714.448907681466,4257,0.941265220599771,6.91913701719782,127.392579810181,34.6484037963762,2318,0.223969519370965,7.8918545041228,902.179391682185,669.663252638113,3222,0.986661334816167,3.9146820192559
20.9666666666667,608.374316939891,3660,0.117297731087997,14.346493348288,47.2118995366984,718.976591075348,4101,0.804840401076464,4.54258498037554,125.190963341858,33.7642796248934,2346,0.22597081183255,2.37250724428606,892.019601328904,653.361129568106,3010,0.245006104908502,19.2088666144641
21.50170738114,606.849225111636,3807,0.183318612759735,1.61622203015308,51.4398658361284,724.355773838045,4174,0.553368912923111,6.8418788518665,122.419047619048,32.6009523809524,2100,0.215776248230441,3.00613490230587,896.937539234149,665.912429378531,3186,0.328533320214232,13.4804020774984
22.9924261550114,605.697551123454,3961,0.182529662721784,1.88377159916731,54.9512879367508,736.925784238715,3921,0.351565577717697,13.0512546002935,115.905914908336,27.8111380145278,2891,0.604967937800591,8.08475227648601,895.916875871688,660.702370990237,3585,0.563572387552032,5.30909239973317
22.3962176044828,607.399953303759,4283,0.14652606358962,1.80378430507417,56.3907356948229,739.264032697548,3670,0.442740073876494,2.74579964736209,114.797619047619,34.0874255952381,2688,0.297055914099829,6.37339042509248,903.744098528909,670.680807389668,2923,0.762093337556387,12.6820584884003
24.1686397680599,609.993235080937,4139,0.237094145947472,3.14111297182778,57.0321769733534,736.874057315234,3978,0.709687575884033,2.47455637274023,118.721409574468,44.3144946808511,3008,0.138472022783168,10.9539524456011,894.851765392472,665.282754595856,3427,0.256661481703481,10.4025267398915
24.4043099025141,617.810415597742,3898,0.227976857993389,7.82073216806392,63.0106272140029,734.694936445093,4799,0.410457538353593,6.36320949259148,126.848868175766,64.2007323568575,3004,0.234996635798016,21.4829707494663,900.06959833795,675.327908587258,2888,0.412556771979127,11.3194920097098
23.3995250816266,618.153457999406,3369,0.283530207368036,1.06173001541129,72.2455003599712,759.543196544276,2778,0.601785545880233,26.5088459194061,127.640372028936,68.5938684119876,2903,0.122665163431807,4.46386858548352,899.631631631632,669.708708708709,1998,0.494632233533831,5.63624184283529
23.3291139240506,617.799938252547,3239,0.466596519556629,0.360463510678382,86.2237026647966,754.188873305283,4278,0.698766129557878,14.9685976972546,127.556833114323,65.8544678055191,3044,0.0713388855436036,2.74067408368359,897.101538461538,680.845384615385,1300,0.75353448790813,11.4204606605727
26.8785956006768,641.724407783418,4728,0.119424415969169,24.1863404116099,94.3142995402855,755.45197193322,4133,0.829725380099272,8.18860036548176,127.879053461876,69.141396435875,3423,0.0810994365558651,3.30268463124019,893.087568412823,687.351055512119,1279,0.819143536303122,7.64432530499601
27.1776145203111,642.732929991357,4628,0.108673558954469,1.05191699206992,109.084948979592,767.580102040816,3920,0.763005827701305,19.1118713046539,137.665442526625,105.59383033419,2723,0.11791634529207,37.7432556629352,895.206921944035,693.729749631812,1358,0.902099042562609,6.7215621742915
24.5717918622848,645.52151799687,5112,0.0983830248281355,3.81661299971259,106.149769585253,763.64331797235,4340,0.672868567269348,4.91055464063653,149.214085494043,128.173791170287,2854,0.303403677858865,25.3618963358141,893.243158717748,691.879593432369,1279,0.928860895667964,2.69804447169671
26.4039397963701,642.083222664896,4518,0.101659908185468,3.89597752075753,87.5906499429875,748.793614595211,4385,0.811302047314021,23.7687738910733,151.305758017493,131.869533527697,2744,0.267980759699009,4.24659928857237,893.254781943382,692.823259372609,1307,0.927812080342855,0.943737519728498
23.2728943338438,627.49954058193,3265,0.283654824376492,14.9160057919486,73.7152487961477,755.500802568218,3115,0.958205327988279,15.4114609135856,153.620228256592,140.066115702479,2541,0.317596541846696,8.51708470285689,893.614369501466,695.044721407625,1364,0.902493880256714,2.25037703173146
25.9602930749232,633.952020798866,4231,0.216112952538949,6.98975056375445,64.4631406505968,737.628364146969,4273,0.658372540952079,20.1252468372019,140.510669077758,113.176491862568,2765,0.208375817664351,29.9150866974391,894.009338521401,692.367315175097,1285,0.88147430246591,2.70638220890625
24.2037119856887,637.279293381038,4472,0.147924257669639,3.76248853275722,81.8326255308519,740.232325755683,4003,0.566171345628583,17.5635879325685,130.395981853532,83.6821127673364,3086,0.0664069658608634,31.1805275108863,890.59375,694.61015625,1280,0.988143036467971,4.08614500902694
21.3216336949585,618.575622208041,3134,0.264492144755764,18.9244204831082,98.3647214854111,734.118479221927,4524,0.613810647221447,17.6263812533677,128.871290221806,68.0684161199625,3201,0.0721053285638655,15.6879637801746,890.890357698289,693.328149300155,1286,0.917686302322495,1.31587155381299
22.379154565989,633.436592449177,3099,0.318425156534313,14.8985498254228,99.0634880803011,749.912923462986,3985,0.863666951778873,15.8098938528393,128.635197368421,59.6634868421053,3040,0.138646757883033,8.40824452553571,893.742282842785,692.430007178751,1393,0.963418230576038,2.99000607023639
23.000339673913,631.633831521739,2944,0.364825064326098,1.90678207978884,95.1801683324566,752.302998421883,3802,0.436014046824851,4.55989370195685,125.174473067916,66.3138173302108,2562,0.163569720967868,7.49689991163907,887.177292046145,697.770491803279,1647,0.819988522561528,8.46285295776763
24.8262108262108,631.932692307692,2808,0.369327285608753,1.85016843400101,91.3075780089153,758.078751857355,4038,0.460918573921459,6.95386824446299,122.441394898289,73.6141427187601,3097,0.172500722991733,7.79515664114517,889.175382653061,693.835459183673,1568,0.977171111500701,4.41325818311204
25.2560483870968,637.002419354839,2480,0.317930193403193,5.08791633788495,89.7266826923077,761.153365384615,4160,0.579326360003666,3.45723565064404,120.903172641121,87.7078697981047,2427,0.192370716610667,14.1774211582889,892.561813186813,671.0086996337,2184,0.311622183968515,23.0765869077784
23.4758708852669,646.948545861298,3129,0.247439885073928,10.1041805417612,91.9976359338062,776.170212765957,3384,0.227801476650835,15.1875914449787,127.878246753247,102.841558441558,3080,0.231081658975881,16.663738800961,900.280287474333,659.416495550993,2922,0.408787000363712,13.9267383411275
22.9439775910364,644.516106442577,2856,0.367101366665748,2.48991405518206,86.4624050301284,782.925334031962,3817,0.475673581174269,8.73329516708672,127.099125364431,106.372761349438,2401,0.241441651099686,3.61613386299852,884.815302602697,660.074631545939,3189,0.257631343744276,15.4789825268902
24.2966656279215,655.166095356809,3209,0.273275742071566,10.7355497669378,83.9815916171056,770.686774284905,3531,0.856210948110639,12.4874649097613,141.651774397972,138.415716096324,3156,0.27194997253222,35.1927626480849,889.010053408734,665.103675777568,3183,0.34583094878411,6.54883349982518
21.8012121212121,655.982121212121,3300,0.26787086739869,2.62548784051384,99.8417033773862,739.269016152717,3405,0.420374755083434,35.1940147056469,146.170514511873,148.674142480211,3032,0.296160013463104,11.2095639563099,889.214332675871,672.308678500986,3042,0.562941396053752,7.20789804751982
22.7442949093037,654.976887068461,3418,0.218360667888919,1.37836890155526,92.0938657883903,713.46068340881,2429,0.364543647231353,26.9462247137823,127.607655502392,119.655067420618,2299,0.275953483638477,34.4483156615848,877.617511520737,671.397753456221,3472,0.219703881911485,11.6325425140567
23.577520661157,658.413553719008,3025,0.239794960961146,3.53623285722741,80.1675658521104,762.588384639797,3151,0.774971163113882,50.5546007640374,124.928273561301,93.1138448707256,2398,0.0992153980896629,26.6761238194222,883.037700027122,662.481149986439,3687,0.231772086812938,10.4347621382609
27.213648142816,668.650446300029,3473,0.136214580838879,10.8634889781427,71.992125984252,760.975739519047,4699,0.671091205294462,8.33297313798921,121.029171113483,80.7986481679118,2811,0.047814874181903,12.9177037327684,882.848982785603,664.700834637454,3834,0.270260907420293,2.22769256119439
25.0648936170213,666.930053191489,3760,0.198061826919708,2.75261665693448,68.0515030481396,754.080302711793,4757,0.4593451736347,7.94201220645248,119.073918657198,93.7972885732731,3098,0.0592600899075613,13.1448721772293,881.165467625899,678.880464858882,3614,0.264233857984875,14.2792204447364
26.2536764705882,670.352415966387,3808,0.146538557467793,3.62295068085895,66.9363371441381,768.064559515804,4461,0.262167182983401,14.0286504466381,121.056125202375,106.913113869401,1853,0.0941800379944392,13.2647659604792,879.807372505543,683.815410199557,3608,0.305697472267326,5.11840872453345
25.102,667.814571428571,3500,0.147591139937007,2.7869362373446,66.7064041540459,765.09692773691,4622,0.370017695259161,2.97652608841741,138.894719138917,152.307769929364,2973,0.477709473120019,48.7738683357719,881.198436236182,661.110811539499,3709,0.112325763331639,22.7471725411536
24.2463223787167,661.97558685446,3195,0.170119838554783,5.90134942604446,72.4827295703454,791.074557708509,2374,0.408937098872562,26.6120873712731,139.570901776735,161.665772712035,2983,0.374838321966645,9.38240049455132,880.318280086476,648.233005044439,4163,0.164818337532395,12.9078493550266
26.8423090461105,650.624076029567,2841,0.245748807901708,11.6445671789444,72.1008522727273,776.232954545455,2816,0.315444435634927,14.8465152382645,137.289611752361,146.447009443862,2859,0.162408726790973,15.388795910922,873.703878902554,648.434484389782,4228,0.100515401772418,6.61746907423561
28.6894449791466,640.613410330446,3117,0.266074633897834,10.1796531814533,68.1993366500829,785.14096185738,3015,0.327170878408474,9.72493796499765,124.843360995851,107.511756569848,2892,0.0628263708238144,40.8761920224637,880.479377431907,652.06588845655,3855,0.129041761475213,7.68729313981136
35.2327423613731,630.814032440588,2651,0.134563307531487,11.783146763937,73.2089439110662,768.456543708944,3958,0.615699816424509,17.4202747929289,125.50474137931,93.1224137931034,2320,0.187987182714259,14.4045343402094,885.849152113389,662.278916729942,3951,0.213871139831461,11.5386492555667
36.3672438672439,635.336940836941,2772,0.212065899562476,4.66302412910525,60.3049450549451,769.692994505495,2912,0.380012129440979,12.963101366998,128.326001313198,81.0518713066317,3046,0.275501223414762,12.395866388933,880.743131156039,650.771643338517,3858,0.0800609942655194,12.5892331347814
33.4944110060189,617.082115219261,2326,0.160028361052894,18.4794974764047,64.1979381443299,764.762592047128,3395,0.413589112895712,6.28205886596613,123.729515828678,93.2448789571695,2148,0.180624409434894,13.0306221791392,877.415884476534,639.560529482551,4155,0.0624044902043719,11.694427919215
37.8754333256298,646.553039057083,4327,0.252334821628033,29.7947765291113,74.5951529598729,752.529201430274,2517,0.39892094863471,16.0548410738032,131.665479274611,134.064766839378,3088,0.107439777570857,41.5841648050227,880.197044334975,635.400985221675,4060,0.0378187026682361,5.00366451876945
36.8480746791132,642.471645274212,4285,0.280731277763457,4.2087101348787,77.8228591160221,750.146063535912,2896,0.480775858930694,4.01216067150738,130.737261146497,137.552149681529,2512,0.0798446703554698,3.60879868946519,887.493289591411,670.622725917089,3353,0.0889041397568876,35.9695178235274
38.2379583033789,648.492211838006,4173,0.245224722847811,6.17891561991864,77.9890534449453,752.528332260142,3106,0.409354170486553,2.38805879940397,138.019407558733,153.463057541709,2937,0.153452086808173,17.4981897722137,877.11599249933,668.086525582641,3733,0.0866820140766521,10.6827247027035
36.0537041476864,653.22033085591,4171,0.331491975297762,5.20826993003643,78.9230245231608,749.12636239782,2936,0.278166424245403,3.52784649879877,134.501229364243,138.25746399719,2847,0.114194651287711,15.6072948600746,882.964850615114,656.203364298268,3983,0.130006284832903,13.2445710904132
39.7518085698386,651.505286588759,3594,0.225516755981862,4.07643878347617,77.9663618549967,744.380796864794,3062,0.293796438640618,4.84103250235962,132.023858615611,114.374668630339,3395,0.0517250151339942,24.0109408470612,876.545950155763,650.335150571132,3852,0.0746031427348009,8.6970233674747
38.8739495798319,670.767707082833,3332,0.201947484707682,19.2824137414604,,,,,,132.934504792332,109.626198083067,2504,0.133088975679319,4.83500248164185,878.732232232232,638.339089089089,3996,0.105959862858067,12.1936590242159
37.4547033285094,671.427206946454,3455,0.458814467015102,1.56499201020627,,,,,,130.500317057705,91.9841471147749,3154,0.152831075216477,17.8091895462773,885.810403638431,662.507106310404,3518,0.0673086715851215,25.1832000918328
31.3774537296691,674.578238923163,3566,0.498595992830643,6.84557997578338,,,,,,128.48623853211,91.9033420707733,3052,0.121563918087695,2.01569882730448,873.687823090178,643.708213670304,3482,0.117379314464776,22.368623642121
30.8787191839048,678.270614905072,3529,0.512051277158325,3.72590613662205,,,,,,136.072130141191,110.18876611418,3258,0.116684414480666,19.7965270679465,882.47191011236,648.026752273943,3738,0.111300374921084,9.78825625350991
28.6886477462437,675.233722871452,3594,0.491872222768461,3.74421235053819,,,,,,140.33073279465,115.118974644748,3589,0.140533216671274,6.51480258449407,880.308964781217,610.595517609392,1874,0.298409483784627,37.493674946826
29.1418255343732,669.340265742345,3462,0.504184354185817,5.91085501770056,,,,,,138.867813003761,98.8702310585707,3722,0.169668598795842,16.314466048385,880.701842968947,647.648068669528,3961,0.114327105254463,37.0546338982643
,,,,,,,,,,,,,,,,,,,
