1,,,,,2,,,,,4,,,,,5,,,,,6,,,,,7,,,,,8,,,,,9,,,,,10,,,,,11,,,,,12,,,,,13,,,,,14,,,,,15,,,,,16,,,,,17,,,,,18,,,,,19,,,,,22,,,,,145,,,,,194,,,,,324,,,,,547,,,,,596,,,,,766,,,,,901,,,,,914,,,,,1061,,,,,1082,,,,,1090,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
8.38984565872709,15.0412290477839,3193.37804878049,0.332283177162323,,11.1050393531208,34.3911142601546,2905.35714285714,0.399258733139937,,10.3235970455717,11.9737084617826,2728.64935064935,0.399622323781531,,7.68282882762586,13.3770699455213,3385.48684210526,0.569349720850452,,10.9177669485602,35.8818114171153,3869.14117647059,0.606770666699941,,8.19363638146374,3.30568862921645,2611.34090909091,0.506307312667779,,17.8059481472594,17.0976662639306,2388.33333333333,0.474766545930385,,8.97745112671243,2.74046044162835,1907.71428571429,0.291403784006944,,10.9557959742873,25.2604133079231,3431.92857142857,0.511018064810795,,13.5977969017422,3.38344393525707,2349.08333333333,0.474191722172482,,1.50397424448622,12.497317440605,4120.69411764706,0.358187943111063,,14.4421251454536,4.13994640472948,3158.61904761905,0.521169340179586,,4.627704423365,10.7782908599919,3214.64705882353,0.451890129434294,,4.86075302540188,33.4470417743327,2776.09411764706,0.682472944626844,,18.8977738917526,3.44656407297027,2520.34782608696,NaN,,13.9560736831606,7.38504127997679,4030.98795180723,0.5989755535015,,15.6764136181679,9.25972727222568,3069.91891891892,0.474943970255525,,12.1414969537756,6.48650287279625,3515.18181818182,0.583095552612539,,7.3040632220389,22.1960144174639,3792.54761904762,0.511141045647672,,16.7585334066729,6.02958031193016,3501.56140350877,0.683784298047457,,11.4715968898182,59.9016826492784,895.46875,0.316515041798081,,11.1125608423615,10.2957416049296,3215.24615384615,0.641440773874851,,13.5847507700993,2.90310707623662,3518.08928571429,0.641417931278655,,12.4718954848926,3.03318579598524,3163,0.618681620448393,,13.2834904412673,9.37202758696555,3459.26666666667,0.609065932040268,,7.64633913284506,7.31800857862509,3037.52631578947,0.479599192482079,,13.4381997618407,8.19194826371578,3226.76923076923,0.416378499291758,,9.58444872949558,1.65318349905949,3112.32352941176,0.458402867690554,,25.3181675097053,2.87239289009747,3030.33333333333,0.697414279558935,,11.4064551254835,13.2110801709628,1758.42857142857,0.353418686488866,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
352.621160409556,9.12883959044369,1172,0.102040108458561,0,424.831708568497,600.159397981871,5847,0.0753709246407804,0,462.732730794061,31.6307295029051,1549,0.216485226916279,0,495.720703125,259.29296875,1536,0.787355883068277,0,593.093657086224,398.594648166501,2018,0.334553191208996,0,582.53201754386,191.305701754386,2280,0.307695102913076,0,630.489051094891,357.554744525547,137,0.532733173345933,0,688.713506493507,125.205194805195,3850,0.290596265719836,0,695.421067656295,358.612903225806,3503,0.404801405877805,0,681.885142857143,405.716857142857,3500,0.441457045337959,0,756.229370963884,667.155704376943,4181,0.38145740871683,0,801.276295614842,46.4707145047531,3261,0.543119652835715,0,803.432129963899,197.930324909747,2770,0.22961660464883,0,792.192385581207,454.814094775213,2469,0.557580885590336,0,846.537154281906,29.0386537820726,3001,NaN,0,898.313362504207,29.662739818243,2971,0.641400718247661,0,946.252464893935,41.0636390797729,3347,0.40561524895182,0,1001.53344077357,41.3323932312651,2482,0.416083424018743,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.872206703911,9.87290502793296,1432,0.0937604139175056,3.33510650254245,425.903183716075,627.230688935282,3832,0.258784785847652,27.0924870190261,467.174611973392,37.4356984478936,1804,0.348431571650313,7.30944408717808,498.361463414634,259.927317073171,2050,0.512801719722397,2.71588157002809,594.674881516588,399.674881516588,2110,0.367959418075447,1.91498689024689,583.923758865248,192.073138297872,2256,0.305053526777898,1.5893088919209,631.461988304094,359.070175438596,171,0.400997200261028,1.80087136277869,689.382058902999,125.801675222913,3701,0.20290887017634,0.895963845788109,697.390837924036,358.616120614671,3449,0.50076801692196,1.96977289535346,681.913954771098,406.476833976834,3626,0.513333301836295,0.760522790300997,758.395127610209,669.623201856149,4310,0.391905786732393,3.28314569597256,816.818106139438,43.0915712799168,4805,0.557240570369493,15.9049200977685,807.112293956044,200.978365384615,2912,0.174685363161074,4.77850999219578,793.59942004971,456.158657829329,2414,0.540828799722454,1.94617465867021,,,,,,877.571581482473,29.3623227187584,3737,0.980324056138876,20.7439564786292,940.275385678103,40.0034538337555,4343,0.591647691173972,6.07037632344209,1005.44409448819,48.755905511811,1905,0.482874736751072,8.39057489419415,426.336525307798,534.040127678979,2193,0.0810124796714758,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.548181818182,7.37181818181818,1100,0.0396565509433878,2.59082569211485,423.171532846715,642.061739659367,3288,0.261508280692232,15.0805166374522,473.275957544993,46.4296262113521,2167,0.244559253017991,10.8681716216851,493.667349446948,275.120032773453,2441,0.422884609896796,15.9013620891811,594.25,402.427579365079,2016,0.32476984799317,2.78529527128247,586.738366080662,198.776628748707,1934,0.364411945836916,7.27040562840166,631.133333333333,359.633333333333,60,0.286373006401215,0.652043636737471,685.998426683449,129.409691629956,3178,0.166598345145066,4.94638750914987,697.008199210446,357.785909505011,3293,0.550929099480908,0.914145979447963,682.989500567537,406.707718501703,3524,0.468663938260698,1.10004837350994,759.639163140574,671.899858956276,4254,0.373934976151566,2.59437698732726,811.071248741188,47.0168680765358,3972,0.326444009716932,6.95947734369221,806.373145682769,200.735260555344,2629,0.193479347303727,0.778100332797863,795.183936745735,459.137328339576,2403,0.596188749655344,3.37389554796724,858.826148210764,34.9605522682446,3549,NaN,13.64141684225,913.743865948534,29.3046080191502,3342,0.735143978066333,36.1723305093853,958.975468975469,52.2925685425685,2772,0.618827556896213,22.3766721309225,1017.34262948207,33.8097609561753,1004,0.0469742258865976,19.1039883814509,430.330431491294,548.296366389099,2642,0.0807949743453738,14.8051217071159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.091508656224,8.10469909315746,1213,0.0493773941465566,2.64681428047232,425.262032085561,636.886363636364,2992,0.206239779353565,5.58163990661335,475.715244865719,51.0683254344392,2532,0.227746950276643,5.2409591789406,498.622392211405,276.613004172462,2876,0.342590838365764,5.17507607633468,597.784827586207,401.593563218391,2175,0.329417865760969,3.63188504734754,587.110728346457,204.015748031496,2032,0.279316211456556,5.25233514889106,627.896551724138,361.33908045977,174,0.079176229085581,3.65873317488076,684.743472584856,132.099216710183,3064,0.193356981926155,2.96790413368469,,,,,,691.908300395257,384.527588932806,6325,0.601860889914644,23.9061318088052,760.993080410403,673.256502028156,4191,0.390586568739973,1.91665656757287,821.280103862382,68.445959104187,3081,0.459572780248477,23.7366102288615,806.309756097561,203.557317073171,2460,0.100353293252289,2.82276836267517,796.518356643357,460.728146853147,2288,0.613751413852669,2.07638628542265,822.528250510551,20.3059904697073,2938,NaN,39.1445214424984,891.313033175355,32.9710900473934,4220,0.91753018056909,22.7285140156966,953.363227579316,47.2130901823632,4003,0.715153962944683,7.56956761648195,,,,,,433.487030716724,547.213993174061,2930,0.12167125931163,3.33701220354535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.548387096774,7.90086546026751,1271,0.0347518971610059,3.46288271569171,422.946576373213,646.320917983446,2658,0.292314477350936,9.71453297302046,480.8,63.8239382239382,2590,0.23096795521287,13.7317294035104,498.40795287187,277.070324005891,2716,0.361201472564101,0.505099653917598,588.130878438332,396.881543921917,2254,0.801003973795263,10.7425257737696,584.40727595386,193.277284826974,2254,0.187888647294595,11.0735381352983,626.291390728477,358.741721854305,151,0.359125477160415,3.05332827376576,681.530667468431,134.551112447384,3326,0.334610259589455,4.04152315621703,684.659083627043,410.113425184236,3121,0.383476514620934,53.7649472505258,695.64468973747,361.582338902148,3352,0.410179765649836,23.247475223904,760.481088560886,673.239852398524,4336,0.387573783875806,0.512262495347165,825.618475274725,65.7867445054945,2912,0.458136937384848,5.08850555598921,803.266276517923,204.06035113387,2734,0.134007128121575,3.08477085338594,796.8066439523,461.875638841567,2348,0.557799353664325,1.18315148480103,825.014411247803,19.3971880492091,2845,NaN,2.64705818805626,894.481255857545,33.6494845360825,4268,0.829115361742387,3.24003920442651,954.182182182182,49.3190690690691,3996,0.675612323641584,2.25960919470761,,,,,,432.711523178808,558.60238410596,3775,0.213865738246622,11.4147649979804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.02654356607,10.3023658395845,1733,0.0614533488818059,2.81995578326719,425.849531116795,642.876385336743,2346,0.265544933904921,4.50465885472852,486.768928991761,79.9125147116516,2549,0.29704197262614,17.1601400550722,502.382089552239,275.445149253731,2680,0.457440199486692,4.29359468619324,585.325110132159,395.16563876652,2270,0.940052115658469,3.28887006283977,582.298877455566,181.806361085126,2138,0.182939283139988,11.6630800271154,625.589519650655,357.14847161572,229,0.645423548605892,1.74099664923029,688.99771232485,131.003431512725,3497,0.151436113207267,8.26697035811314,686.182671254301,410.830466061933,3197,0.353118797341411,1.68388446106713,693.704608722549,361.337457469842,3233,0.403866859649189,1.95547468926253,762.456022278951,674.263634253887,4309,0.342761530011182,2.22452072998269,821.820592823713,44.587697793626,4487,0.422431534055437,21.536561763747,801.911093931194,205.366061074604,2587,0.10083356336456,1.88186032762866,801.427483974359,465.608974358974,2496,0.713533784187001,5.94053504282204,,,,,,873.618911990886,32.2640273426374,3511,0.588312963573258,20.9082969953457,926.848333770664,39.3140907898189,3811,0.49337178940748,29.1073677846714,981.529601722282,34.2960172228202,2787,0.521765569310771,35.8163287130371,429.871129326047,563.139344262295,4392,0.48302867171552,5.35274179266751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.850833333333,8.37166666666667,1200,0.0490372741281338,2.0992981962361,423.989024905023,641.879273955255,2369,0.264059370368991,2.11085633597663,488.851316907392,89.2833474936279,2354,0.591690547975231,9.59941906882512,506.701880752301,274.951180472189,2499,0.614640141563286,4.34794217639475,583.132100991885,392.339945897205,2218,0.849786174915246,3.57684627584459,580.275597269625,171.395051194539,2344,0.171684197272724,10.606084873725,625.775919732441,356.170568561873,299,0.857303691215064,0.995509604782599,703.028741092637,123.203325415677,4210,0.136364729505855,16.0533928939544,686.076039726878,409.030105524519,3222,0.554555463223595,1.80351555228078,694.267780017276,357.925136769364,3473,0.377827012835122,3.45848152664135,761.804611650485,673.64927184466,4120,0.381400424454666,0.895420000194976,821.871769628353,40.8757076052178,4063,0.363827318266499,3.71234295616286,803.167832167832,203.778064041222,2717,0.0741393856721462,2.02512359461271,799.567599527,465.359479700434,2537,0.734883398280293,1.87654409544959,,,,,,880.760457334077,34.4709983268265,3586,0.682731650425094,7.47478366335163,933.13349038084,22.8841774636828,2547,0.709110538449629,17.5910558386582,955.60568793236,63.1268255188317,2602,0.393421023350269,38.7719591094993,431.675824175824,555.322742474916,4186,0.280399279055723,8.0222307996755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.666326530612,10.9678571428571,1960,0.0685234372582517,5.7982166030706,424.741599073001,639.412804171495,3452,0.305768264368682,2.5787285767431,495.120054570259,96.0586630286494,2199,0.686193930442105,9.23049145414033,504.280741581536,274.656072644722,2643,0.654902391648739,2.43905791527053,587.408311345646,384.231530343008,3032,0.894787772044689,9.16691757294457,580.503015681544,160.517893043828,2487,0.265409541514022,10.8795353103736,,,,,,673.639590193926,128.064398097329,2733,0.213309346645445,29.7884578010255,678.961058793586,393.751590735556,3929,0.685046140014614,16.8539600046297,710.633564280216,347.824095458045,2598,0.828594300931086,19.2320027587885,762.465683905268,674.574432092798,4138,0.382435831644292,1.13707432069277,823.736161911729,42.3684467203121,4101,0.43110797598796,2.38835270679235,804.703255109765,202.642694928085,2642,0.256575234028274,1.90960378971147,801.870196078431,465.710588235294,2550,0.683938353937149,2.32921190146229,,,,,,891.067769354468,32.9205145876407,4353,0.851879651310993,10.4232759203228,,,,,,953.48606741573,45.9680898876405,4450,0.650318504816684,17.2891584409313,432.943431139307,549.307956648163,3783,0.171728190923463,6.1469078369198,750.751332149201,111.546477205447,1689,0.330246713729891,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
