1,,,,,3,,,,,4,,,,,5,,,,,7,,,,,143,,,,,186,,,,,206,,,,,218,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
6.4375322140684,10.1967854645454,1063.80722891566,0.194497285884342,,16.5146454978246,4.18869700785491,1240.21428571429,0.683844923339924,,7.83033821235808,10.4706478285102,3304.12941176471,0.593714702899492,,11.696703242877,83.5866525265545,3663.60526315789,0.594468966265575,,12.5220890397633,2.71429434382346,3217.22448979592,0.336563848461077,,12.4699254872494,5.5287447419506,1404.21666666667,0.554560740211617,,11.0680679485591,9.32915129666647,2100.54901960784,0.485296177530801,,6.70119782869662,8.88502393647519,3416.94,0.466622573704356,,6.16079487719825,8.41597933802041,1439.22,0.496217967898422,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
88.9823943661972,591.624804381847,2556,0.0820910675833419,0,219.970890410959,258.483732876712,1168,0.813664879351953,0,256.919282511211,176.956651718984,1338,0.641847844994724,0,444.536164336268,44.3963404108407,5793,0.48572711030675,0,560.468235294118,9.38070588235294,2125,0.0245770243898901,0,,,,,,,,,,,,,,,,,,,,
93.2668685121107,594.063148788927,2312,0.0758503824154625,4.92973043426754,220.102846648301,260.709825528007,1089,0.902500388900447,2.23000021092446,258.200431034483,178.362787356322,1392,0.686400442408152,1.90225102688227,449.488433981576,42.4266120777892,4885,0.518533698799668,5.32961577844671,569.237255836112,9.43878037160553,2099,0.0262885946375563,8.76921284450484,,,,,,,,,,,,,,,,,,,,
99.4043668122271,598.696069868996,2290,0.0599243808510135,7.6897882362307,221.516333938294,262.115245009074,1102,0.869718553606471,1.99327625700355,259.336296296296,180.177037037037,1350,0.594464461430119,2.14048868181308,453.05571086262,44.2573881789137,5008,0.54952313254797,4.00963907084878,568.325105042017,8.73109243697479,1904,0.0239259220566847,1.15448745510343,,,,,,,,,,,,,,,,,,,,
131.13940415964,605.659359190557,1779,0.471833795919861,32.4899983628419,223.945900253593,264.306846999155,1183,0.659327411503112,3.2719889613746,261.588548601864,183.374167776298,1502,0.702425229429591,3.9107908933955,455.14628510487,50.9448986846783,5626,0.440241626087211,7.00666093278902,543.046468401487,10.5362453531599,2152,0.0411039601369154,25.3430078612376,,,,,,,,,,,,,,,,,,,,
130.460461861442,610.587823652904,1429,0.421163851074447,4.97501001013131,226.403425309229,269.162702188392,1051,0.79885942179437,5.44231191847045,262.129337539432,188.019716088328,1268,0.71369044914416,4.67691904937416,452.44412191582,54.2465270578478,4823,0.457440677665428,4.26643127388409,538.685346616854,11.892901618929,2409,0.0505506419217976,4.56726389032379,,,,,,,,,,,,,,,,,,,,
139.49694002448,615.386168910649,1634,0.475628029354469,10.2314248667323,228.160504959423,265.739404869252,1109,0.880814557930613,3.84789467532032,263.112984822934,183.921585160202,1186,0.690185316279653,4.21452714813908,465.63701605288,44.084985835694,5295,0.469556751555542,16.6526086761566,565.083684210526,10.7505263157895,1900,0.037776563893272,26.4230439019191,,,,,,,,,,,,,,,,,,,,
147.591293047433,622.363872644574,1539,0.548954883632131,10.6867628521755,227.728813559322,264.89756816507,1357,0.998710389829759,0.946068972870543,258.795518207283,184.05695611578,1071,0.985555953714414,4.31958832215265,467.89861447108,47.7673191115021,4547,0.372406839211779,4.32138933206982,568.57594673325,11.7261756138161,2403,0.039431955239552,3.6259880143708,,,,,,,,,,,,,,,,,,,,
154.957313245449,627.64406779661,1593,0.55395705734583,9.06304112321875,230.13592946363,264.291697281411,1361,0.825860634006141,2.48219388937226,263.879903923138,185.177742193755,1249,0.691911136571323,5.20645172263989,463.611225328947,57.0170641447368,4864,0.275633820314663,10.1950717916024,564.751692198076,12.610616316352,2807,0.0457845251792405,3.9251952952815,,,,,,,,,,,,,,,,,,,,
