1,,,,,2,,,,,3,,,,,4,,,,,5,,,,,6,,,,,7,,,,,8,,,,,9,,,,,10,,,,,12,,,,,13,,,,,14,,,,,16,,,,,106,,,,,130,,,,,138,,,,,140,,,,,339,,,,,387,,,,,533,,,,,872,,,,,991,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
15.480675838251,55.53036475283,3477.5,0.483648432852194,,6.60112010489854,3.74728842526193,2417.21428571429,0.374913106849897,,2.56806192322705,25.01210459739,2714.05882352941,0.795020212114543,,12.5357778979863,7.01933853786632,3896.83529411765,0.468285701660534,,6.07153300471641,16.2085368863148,4061.15294117647,0.678226795309992,,9.41229483799244,20.7234251157561,2930.19178082192,0.456198247988525,,13.3757658938896,1.87714338723662,2549.08695652174,0.384317667102532,,1.83367967193199,19.7470860462872,772.576470588235,0.607530147505579,,12.4672074712971,17.4713487735933,3411.2380952381,0.339314314648479,,3.58082836470268,219.509804745756,3666.89411764706,0.886270718861744,,10.5077620716937,5.17149985310912,3582.22727272727,0.777023804179989,,10.8088696227918,3.32058011652557,1468.76470588235,0.402714999012744,,10.5504477845212,10.3720742483378,3665.62162162162,0.671935821701406,,9.35146787898027,19.917373257027,3999.25333333333,0.555855486662828,,1.20234231592834,27.5865608947194,848.658227848101,0.843006829984939,,12.3262826620933,16.3402740505739,3608.94736842105,0.704083289978186,,3.32313371448724,91.101567802241,1015.96923076923,0.361678644000298,,7.86029557840788,14.1750086634031,3043.80952380952,NaN,,11.0104598540862,20.8069540556393,2456.78787878788,0.786418511100165,,9.1441071315863,2.97010006562079,2817.525,0.192303840335974,,13.438624402935,4.95679748393798,2710.59649122807,0.340358125139304,,15.7090947415028,8.10218932066327,3637.35135135135,0.570095850962575,,15.0350829128211,3.89958192611306,3795.37931034483,0.363240348323301,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
32.0940514469453,382.947749196142,2488,0.311187191105747,0,16.3575547866205,919.41753171857,2601,0.103643975702511,0,240.8323021817,889.665906870726,3071,0.835551818776539,0,366.516150740242,131.506953790938,4458,0.626502932799032,0,424.650455927052,703.934397163121,3948,0.384458973966654,0,445.566208619613,778.983135540287,3202,0.230597982969883,0,534.740825688073,911.217889908257,2180,0.322485889934546,0,525.538461538462,444.738461538462,780,0.460286844380869,0,710.078602620087,815.550436681223,4580,0.014603856381887,0,751.887021013597,293.147095179234,4045,0.744897227748371,0,787.515902366864,665.794378698225,2704,0.891710258670651,0,810.892393320965,220.466914038343,1617,0.355177943005949,0,826.666937889883,711.059940330892,3687,0.606019036559439,0,981.373115577889,498.976633165829,3980,0.458701718846913,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0805535841022,384.852377572747,2818,0.267381140238544,6.28218251017535,18.4412504491556,923.505928853755,2783,0.142510741784229,4.58876658254244,245.060481317289,890.611779607346,3158,0.846833757025137,4.3326866995569,371.914932309558,141.164477672257,4949,0.605189819553255,11.0641136089355,426.957561728395,708.241255144033,3888,0.373287391447366,4.88587380581413,448.021001615509,782.677544426494,3095,0.227649165322478,4.43561333652817,535.809722222222,905.020833333333,2160,0.173728462758333,6.28856501862852,526.807125307125,448.394348894349,814,0.510690433416861,3.86975711341899,714.701191765981,818.780715059588,4615,0.0166830992291354,5.63941741791351,754.266134254263,296.258579753939,4633,0.763840733217385,3.91682474340398,791.118489583333,668.124674479167,3072,0.833102444127033,4.29056092824057,812.901813633521,223.445903689806,1599,0.338908712035709,3.59334792860924,829.840010902153,712.313982011447,3669,0.60633401698539,3.41189285848251,987.084997301673,493.508364813815,3706,0.480336915410334,7.90743647436559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.8579070544968,385.901370779004,2991,0.244356286218133,2.96885146921946,18.888570518943,925.610315186246,3141,0.115900426604977,2.15140351426958,244.819431427679,894.410496719775,3201,0.963627746419814,3.80635741221706,376.373841193067,145.437122128174,4962,0.674723431839566,6.17554524541128,429.239473684211,709.845,3800,0.372560749586011,2.78910733696903,450.274311054799,785.593918276845,3157,0.228110098284147,3.68546331744096,539.957881567973,900.729357798165,2398,0.174638177508864,5.96858343551381,526.921492921493,449.368082368082,777,0.558717558785687,0.980426860650624,715.988739236034,821.046147052329,4529,0.0174850708409216,2.60575528424626,759.314694082247,301.8462888666,3988,0.828114893947964,7.53063406788858,792.43632639126,670.614544213042,2929,0.908667105456779,2.81711645907557,813.42252681764,226.484505363528,1678,0.254574472048189,3.08289512498572,830.14367816092,716.484326018809,3828,0.721647201921176,4.18138529004243,987.812764755719,493.737362327026,3541,0.514980135767683,0.762945167246641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.5323977306659,383.914302776948,3349,0.142898549169313,9.87644718955527,19.2437120555074,935.130095403296,3459,0.102043609606066,9.52640230579815,247.41628830874,894.690408626561,3524,0.910920328737581,2.61189899044264,379.274129950283,147.392765300874,5833,0.774771852657124,3.49803017342046,429.445391169636,710.951458817454,3873,0.369052243720816,1.12545685191658,452.511642347097,789.70723377833,3221,0.176453057454079,4.68241558666581,542.288595810706,893.798293250582,2578,0.132054009671161,7.3124472404279,529.556461001164,451.39115250291,859,0.575477659208601,3.32202792753453,720.466055810079,823.247188671387,4802,0.0221129384919409,4.98908287293755,763.120244376562,307.821438489309,3601,0.85799467566187,7.08411081620828,794.843150923667,670.979435343325,2869,0.831544329630078,2.43432739514541,809.169791108731,230.145152651312,1867,0.30037467794194,5.61124759526753,829.896430367019,717.483408748115,3978,0.827700981725116,1.02922192533288,990.069787985866,495.135453474676,3396,0.646806791653437,2.65496002202664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.6554868121133,386.549006838163,3071,0.320423599609678,8.30586486219201,21.7983450812136,929.581979773215,3263,0.197542893724784,6.1080059709186,247.155769230769,893.323076923077,3640,0.813031809336445,1.39192894119592,380.814471879287,146.139403292181,5832,0.596910778722691,1.98584228555111,429.327076369247,710.966315248136,3889,0.415857756696084,0.119243890928534,450.505275851673,791.386493819717,3317,0.204681977407065,2.61637550832416,541.946957878315,876.767550702028,2564,0.086353343750915,17.0341688447652,528.646723646724,451.155270655271,702,0.627890670084724,0.939820355233011,722.981074613879,824.937785512291,4597,0.0340188292271359,3.0304186611652,774.746374309392,280.668680939227,5792,0.575777847725223,29.5370807594215,792.794357579878,666.040788579198,2942,0.853270538771931,5.3467547191152,,,,,,828.282435129741,715.230538922156,4008,0.872079219783519,2.77135401539979,984.981899265477,497.024658971668,3812,0.647965479356009,5.42731140076929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.9860335195531,388.474860335196,3222,0.375300213273362,5.6677720395432,23.911773130908,929.659123460327,3491,0.154289161522986,2.11483551835514,249.779833735586,894.695897023331,3729,0.842368757194427,2.96147759625153,381.868905742145,161.404839292163,5538,0.551395259611942,15.3018092734387,427.790925672595,707.862061103511,4386,0.549549798471749,3.46354626896233,451.491064283809,789.774073086156,3749,0.230732190640565,1.88988874142045,544.426834759117,861.058982440342,2221,0.108952928197318,15.9031099529615,531.781100478469,453.387559808612,836,0.551122079487641,3.84804274761973,724.132552791135,828.049759565126,4783,0.0428755574827329,3.31817487456916,760.708601087494,302.013346515077,4046,0.794937877583327,25.5470903543697,797.59096422074,666.37052759248,3298,0.969391215017255,4.80792710885296,805.796248045857,235.231891610214,1919,0.278433410135401,6.10374524640951,831.202485875706,718.566327683616,4425,0.83756364816544,4.43330384928647,982.379896685321,496.34093844167,4646,0.859337104468013,2.69033291439617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.0755154042159,381.730136668983,4317,0.267448121118418,15.6206529028657,23.2937302423604,931.817966280295,3796,0.126625101982066,2.24556882179416,247.966002656042,896.150597609562,3765,0.720853550783292,2.32511010076917,359.94104410441,119.673717371737,2222,0.953199157776087,47.1414642617421,423.857714539795,704.035126722988,4498,0.632476224058481,5.48776608175,449.21308411215,784.926835781041,3745,0.318750279689945,5.35582889519184,549.176724137931,863.734326018809,2552,0.0694816054961371,5.45150551442521,530.311455847255,452.533412887828,838,0.709934958533978,1.69983008101989,725.031092267313,829.590954976782,4953,0.0514859742377599,1.7840001365349,761.222948438635,302.758169934641,4131,0.700387328320486,0.905160275286442,797.896402143404,673.467721357489,3919,0.667216878982322,7.1037632042941,806.701180257511,234.677575107296,1864,0.248550389572053,1.06121114444529,832.069588249458,724.116783048399,4153,0.69630520126135,5.61777725466344,979.322884654784,494.675886088916,4881,0.930753525842795,3.48105183705423,601.903829029386,306.408726625111,1123,0.955408033400433,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.6962205847397,374.240551461849,4207,0.412195119280412,21.938718483927,23.8467610234077,930.730811105063,3674,0.153147522222899,1.21973333963644,247.848446255731,894.916963830871,3926,0.802483618033185,1.2392222589917,364.646087298466,116.670467951239,2543,0.834522302962283,5.58184006754555,423.500859845228,701.007308684437,4652,0.556943830616191,3.04877472890523,449.855128205128,783.713333333333,3900,0.299606232998238,1.37288339196095,553.699239956569,853.749185667752,2763,0.0981936654343396,10.9615773116884,530.646974063401,452.112391930836,694,0.531337584686912,0.538359656356276,722.730566801619,829.617408906883,4940,0.0660169940610194,2.30067755861633,776.985281819702,278.70496738585,5979,0.708678858688246,28.7577416788773,778.287185701303,662.332626476825,3301,0.574712802377148,22.5502041559398,,,,,,833.61811722913,731.027235050326,3378,0.417987534140641,7.08182807414997,982.079587628866,496.053195876289,4850,0.918714483812179,3.08162190051039,601.795224977043,306.394857667585,1089,0.89702946598983,0.109486018139517,821.082890975909,681.371988566762,2449,0.727651037853453,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
