1,,,,,3,,,,,4,,,,,44,,,,,94,,,,,179,,,,,201,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
3.91927160390272,20.5212253029942,1448.96470588235,0.766077319206576,,4.3966145508421,5.54668024349472,1545.72727272727,0.662092229548053,,2.449359238993,7.87922208999941,1765.70588235294,0.741494471739904,,3.33018230515908,2.66903385732262,936.181818181818,0.569832856160987,,5.2883445318946,9.43519019228472,1187.76271186441,0.651858205435167,,2.65377667720768,8.64387048314457,926.181818181818,0.544875057172169,,1.38130375219416,24.3410208625152,810.588235294118,0.648935554396377,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
10.9560853199498,440.199498117942,797,0.420252851472454,0,436.283000327547,561.154929577465,3053,0.896710321589979,0,698.388357256778,731.848086124402,2508,0.747287386019767,0,,,,,,,,,,,,,,,,,,,,
14.6901157613535,445.658058771149,1123,0.732149528248566,6.61353670452227,442.557056043214,571.114787305874,2962,0.480360270409842,11.7712591124934,697.932474455797,712.876499333629,2251,0.475671624805745,18.977063378933,,,,,,,,,,,,,,,,,,,,
15.6293375394322,447.734227129338,1268,0.76071748634649,2.27873047988603,443.992204301075,570.866129032258,3720,0.532030732180578,1.45653062414765,713.256907701352,718.606701940035,1701,0.944909949064934,16.3607296966829,,,,,,,,,,,,,,,,,,,,
17.4988913525499,448.705838876571,1353,0.923184470910795,2.10695535014491,443.671916010499,568.520268299796,3429,0.637959979922222,2.36762479400534,716.47488317757,716.427570093458,1712,0.817913251919523,3.88638415114969,,,,,,,,,,,,,,,,,,,,
18.3935681470138,448.245022970904,1306,0.738514568389953,1.00637858953176,445.579385587138,568.040482342808,3483,0.687198074411691,1.96688452897612,715.653888888889,715.288888888889,1800,0.879680690666646,1.40379005114221,,,,,,,,,,,,,,,,,,,,
20.5541090317331,450.216436126932,1229,0.713548692794748,2.92479174409186,447.439665127021,571.067840646651,3464,0.592841183726287,3.55324334465815,717.749716231555,715.015891032917,1762,0.961825868020953,2.11353260671134,,,,,,,,,,,,,,,,,,,,
21.3920595533499,452.160463192721,1209,0.791340427744337,2.11693228734342,450.909584086799,568.921639541893,3318,0.829958589779687,4.08001430996232,717.729834254144,716.143093922652,1810,0.996644973964845,1.12737821854614,,,,,,,,,,,,,,,,,,,,
21.8346036585366,450.778963414634,1312,0.681247403784928,1.45065051679936,453.410459587956,568.911885895404,3155,0.822234534859116,2.50089452114718,717.195778364116,715.168337730871,1895,0.938009402835844,1.11146989481899,,,,,,,,,,,,,,,,,,,,
54.912835601324,454.664214784847,2719,0.122016302487397,33.3056242498258,454.302927580894,573.122650231125,3245,0.968011810232369,4.30430428866224,718.497539639147,716.521049753964,1829,0.937156489781169,1.87734180015015,,,,,,,,,,,,,,,,,,,,
52.6773488710852,449.407137654771,2746,0.132803169182383,5.71264044664554,452.740816326531,569.071428571429,2940,0.937594721379435,4.34195676014857,717.786982248521,714.948359332975,1859,0.914254362568095,1.72575982269974,,,,,,,,,,,,,,,,,,,,
51.4206157039087,444.248011068834,2891,0.163542869920362,5.30998732420292,450.212888377445,566.485615650173,2607,0.941756711848545,3.61619249757266,717.549107142857,710.016865079365,2016,0.547616232190857,4.93722798129475,,,,,,,,,,,,,,,,,,,,
51.1711835334477,446.839794168096,2915,0.149463830958272,2.60375806120298,429.209949409781,544.112984822934,1186,0.374386049189315,30.686447422459,716.692662667282,708.581449007845,2167,0.444536902320969,1.67150125280279,467.504021447721,597.512064343164,1492,0.414986817488813,0,,,,,,,,,,,,,,,
51.5844110450891,449.59245019224,2861,0.13521192736025,2.78349998448642,431.082284607938,544.767666989351,1033,0.348460568443507,1.98349384503286,717.19475494411,708.936371453138,2326,0.544052688206968,0.614871203280419,465.821090909091,597.147636363636,1375,0.704517314627238,1.72193581474938,,,,,,,,,,,,,,,
50.2677698382851,441.59383226777,2659,0.270027727005629,8.10625886393455,431.875706214689,544.385122410546,1062,0.360201290850544,0.880828133538518,716.74890569041,708.160366096299,2513,0.69113981525432,0.894966966355802,466.036496350365,600.233576642336,1370,0.822191441195994,3.09344903107026,,,,,,,,,,,,,,,
