1,,,,,2,,,,,3,,,,,4,,,,,5,,,,,6,,,,,19,,,,,34,,,,,67,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
1.44603379865855,7.04915295427967,1225.31764705882,0.484599408943903,,1.51987155498342,8.41247343872264,1380.31764705882,0.394406577329804,,1.21522338638942,18.1426160691581,821.352941176471,0.804556877616961,,1.39832508631062,11.7147687653967,2662.94117647059,0.938712931711321,,1.607582318581,10.4440137918693,2409.11764705882,0.870775510063518,,1.40934208240398,8.16032924931508,1161.87058823529,0.483553057411278,,1.79534311731333,2.86352453814079,732.036144578313,0.613366517233319,,1.3382152470855,13.6666021888547,791.2125,0.290641307110173,,1.49223729041449,20.1693372211028,609.594594594595,0.794640965331239,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
204.193571428571,103.081428571429,1400,0.479554358491041,0,401.831663326653,63.6593186372746,998,0.376033318915872,0,489.41646778043,45.5930787589499,838,0.980606427745559,0,540.034470872113,937.587728369528,2901,0.986928966281289,0,714.03686482896,755.148123546994,3011,0.562370551663514,0,963.578620689655,293.579310344828,1450,0.756415591052101,0,,,,,,,,,,,,,,,
205.378586424073,106.973407977607,1429,0.527357617282412,4.06838594994106,405.009960159363,68.7509960159363,1004,0.449633570154759,6.00222869317596,488.724415793715,41.3319903303787,1241,0.671998435066184,4.31692142022749,545.517948717949,940.34967948718,3120,0.689399957683729,6.13978039200653,716.748492159228,758.046743063932,3316,0.527384069595297,3.96924651315944,965.854570637119,296.085872576177,1444,0.793240797686249,3.3856760599605,,,,,,,,,,,,,,,
207.680389221557,112.078592814371,1336,0.605615633049472,5.60010788610687,407.990731204943,74.0998970133883,971,0.507920065021965,6.12337634860997,490.271959459459,44.0827702702703,1184,0.634569308741081,3.15621318593919,548.612764550265,946.565145502645,3024,0.779748772509929,6.94333513704796,718.952501583281,760.890436985434,3158,0.596616153087693,3.59781220472884,967.665751544269,299.406314344544,1457,0.826035574847823,3.7822889651025,1011.63766730402,785.93690248566,1046,0.527686503524955,0,,,,,,,,,,
211.149847094801,112.295871559633,1308,0.489421272338694,3.47625487951614,410.451113262343,75.5227492739593,1033,0.546333673173628,2.84218022366366,493.73982300885,45.0061946902655,1130,0.662850549258156,3.5887031441221,545.254708243285,944.713800555727,3239,0.84198139837285,3.83458215107267,718.75897952333,761.776099362202,2979,0.572795035507793,0.906558676154171,969.690344827586,300.301379310345,1450,0.803839661691216,2.21362129910642,1015.48040638607,760.265602322206,689,0.326776926960683,25.9573168053799,,,,,,,,,,
210.351755041075,114.160567587752,1339,0.370078374978255,2.02831018424282,412.010826771654,77.8572834645669,1016,0.519472850252626,2.80762463984107,494.701310861423,46.6938202247191,1068,0.673256111869216,1.94230245718492,546.91063687896,949.244748249416,2999,0.922756369544468,4.82406329243272,721.341998375305,762.152315190902,2462,0.685989392105618,2.61027292431666,970.654471544715,301.697154471545,1476,0.821216945753568,1.69638693325108,1011.66862170088,727.899315738025,1023,0.542349717821061,32.589970999305,,,,,,,,,,
215.1947405828,108.702203269367,1407,0.382073866380276,7.29713984993917,412.207684319834,75.5109034267913,963,0.636940068202231,2.35462357415101,494.589870903674,45.8391261171797,1007,0.602706056816754,0.861928582682802,547.59037065342,946.654184180359,2617,0.933969074116367,2.67825693316251,719.762310606061,760.130681818182,2112,0.984739485810225,2.56562174569712,971.376203576341,300.202888583219,1454,0.900898229926071,1.65943594949891,1012.38594594595,726.309189189189,925,0.514359330693191,1.74443587267451,7.71566731141199,239.148936170213,517,0.196130004578934,0,,,,,
213.808510638298,110.482269503546,1269,0.399073042223405,2.25616250680179,414.305263157895,76.9042105263158,950,0.614970918406907,2.51816235685197,495.967711301045,46.0465337132004,1053,0.687281510408273,1.39336358195293,548.895456224603,948.166605097894,2707,0.98776014718535,1.99766498189957,721.086676572561,760.584943041109,2019,0.968998625419057,1.40010659304187,972.203146374829,299.584131326949,1462,0.779713988779056,1.0328092438378,1011.75254237288,729.510734463277,885,0.670617710870055,3.26360111355607,8.35726795096322,239.574430823117,571,0.224676816536443,0.769868222699775,,,,,
212.074346405229,110.482843137255,1224,0.40747960112862,1.73416432794351,414.219689119171,78.9637305699482,965,0.499503572274191,2.06129709800093,497.205128205128,47.2988165680473,1014,0.70611391116164,1.7605149653029,548.811697574893,948.645863052782,2804,0.974961838324087,0.486522043410145,720.884482758621,762.978448275862,2320,0.874639323644597,2.40203031770706,972.478892733564,300.886505190311,1445,0.79474236232462,1.3312451818971,1012.27097505669,730.922902494331,882,0.585646859136734,1.50432409924585,8.68770226537217,240.508090614887,618,0.228584750246661,0.990407715491853,,,,,
213.50418760469,112.146566164154,1194,0.380611641989652,2.19372290089513,416.077375122429,82.1380999020568,1021,0.397017598295385,3.67799102001791,497.690380761523,48.4639278557114,998,0.664385826486305,1.26212295602686,550.294117647059,949.856500562008,2669,0.945771159541151,1.91395204984506,721.226884226884,765.342657342657,2574,0.991407535583328,2.38887489772614,973.81679942071,302.955829109341,1381,0.854937492125306,2.46416228876611,1011.89684466019,733.065533980582,824,0.692560434564863,2.17505016941163,9.19393939393939,242.40303030303,660,0.260716993688712,1.96139553686697,,,,,
213.254111842105,111.741776315789,1216,0.407936408556863,0.475807427822913,416.1850802644,81.918791312559,1059,0.313891681456545,0.244328989345485,497.139086294416,47.2467005076142,985,0.681130855788271,1.33625147574038,549.827724945135,948.426481346013,2734,0.940657414879293,1.50415328691021,719.945133408493,766.724539646749,2661,0.932826244971135,1.88480340163343,973.385821404226,301.015678254942,1467,0.817867896317775,1.98744242395021,1012.30714285714,730.563095238095,840,0.640941621533363,2.53585178398117,8.90866141732283,241.722834645669,635,0.238415169861476,0.737597218158553,117.808252427184,844.516990291262,824,0.761434952949227,0
213.559902200489,114.647921760391,1227,0.411555019914305,2.92218909183848,417.420814479638,87.2081447963801,1105,0.282059646070707,5.43178601635955,496.570691434469,48.827657378741,969,0.656345025516199,1.68002897152933,549.265540783327,949.398131512756,2783,0.997113748881725,1.12256629128045,718.618548700039,769.257275902212,2577,0.858323750278183,2.85912223041248,974.081603435934,303.259842519685,1397,0.801162291832454,2.34955014477176,1012.74641148325,732.561004784689,836,0.572748718946329,2.04562936091944,9.31484257871064,243.562218890555,667,0.267958639800373,1.88369783569424,117.98714953271,846.401869158879,856,0.735752665789853,1.89334955038747
214.084006462036,114.926494345719,1238,0.393943918556252,0.593538509506677,418.116769095698,89.5504828797191,1139,0.254190107017062,2.44354261765069,496.821105527638,49.5376884422111,995,0.7025489174013,0.752895297601486,549.846996599924,948.755950132225,2647,0.943222348955493,0.866306984939555,718.504401071565,771.030233448144,2613,0.967933134058868,1.77662830686769,973.855062413315,303.642163661581,1442,0.670245754858536,0.444398796656981,1013.30126582278,732.912658227848,790,0.518270319099371,0.656904469601336,9.57163742690059,243.381578947368,684,0.276550700214067,0.313965576347555,119.970443349754,845.341133004926,812,0.676208648860184,2.2491366239125
213.770226537217,113.320388349515,1236,0.387311834211703,1.6364700768003,417.330839567747,88.14463840399,1203,0.198536774661246,1.61061600415573,496.2147995889,47.3843782117163,973,0.771356441442498,2.23704086688242,549.207165661582,950.236608726499,2819,0.941137678033939,1.61298899638407,716.582089552239,769.645618063529,2613,0.946996388313546,2.36905916782349,973.671931083991,302.212491026561,1393,0.632935221322615,1.44135385214878,1012.74240583232,731.369380315917,823,0.587264087109637,1.64135042035347,9.3763277693475,241.251896813354,659,0.281784386036279,2.13861914661669,117.765100671141,846.861744966443,745,0.657634840152994,2.67876782637451
214.333075135554,112.517428350116,1291,0.376353397043542,0.980583145522977,417.351260504202,86.5361344537815,1190,0.247853499169503,1.60863357309304,496.349322210636,47.0417101147028,959,0.673603470084257,0.368127369900073,549.184648036788,948.362221436151,2827,0.946719458891985,1.87452254124675,718.231844660194,768.93359223301,2575,0.8736825800249,1.79685077275517,973.216678545973,300.864575908767,1403,0.679298521858006,1.42271924080299,1012.74502487562,729.894278606965,804,0.568226108529669,1.4751040340063,9.61781609195402,240.573275862069,696,0.274201495008013,0.720307576995931,117.764786795048,843.089408528198,727,0.551632683842202,3.77233645130289
215.078696343402,113.661367249603,1258,0.37142081393981,1.36548423328552,419.072573839662,85.8810126582278,1185,0.210980933626938,1.841766588318,495.779057591623,47.6167539267016,955,0.799191145980705,0.809862408941287,549.590848363393,948.443219772879,2994,0.908237603043536,0.414197339304532,718.091538461538,768.878461538462,2600,0.754443852445253,0.150748873503488,974.164705882353,302.203460207612,1445,0.712177394517565,1.64053862990748,1012.70207570208,734.526251526251,819,0.584629252109995,4.63217203442514,10.0886426592798,241.192520775623,722,0.30959735328791,0.777908683241586,118.250325945241,847.018252933507,767,0.832145670740458,3.95873295733604
213.233148295004,113.412371134021,1261,0.407196544871722,1.86226922450045,417.946360153257,88.5689655172414,1044,0.30490836001149,2.91435204457639,494.719957081545,47.7317596566524,932,0.73375806956924,1.06532633890694,549.539522744221,949.394481730052,2682,0.975115298453825,0.952645595354553,718.847525473071,769.654657933042,2748,0.820563592732616,1.08351151565934,973.046314416177,302.052837573386,1533,0.645459588051465,1.12848865725605,1012.06169965076,734.522700814901,859,0.651661436860774,0.640385895108554,9.86255259467041,240.680224403927,713,0.300750069046849,0.559968114956709,118.299212598425,845.942257217848,762,0.965177641760668,1.07710569814519
