1,,,,,2,,,,,3,,,,,4,,,,,5,,,,,8,,,,,10,,,,,11,,,,,13,,,,,14,,,,,18,,,,,20,,,,,21,,,,,22,,,,,24,,,,,25,,,,,26,,,,,27,,,,,28,,,,,30,,,,,31,,,,,32,,,,,33,,,,,34,,,,,35,,,,,36,,,,,37,,,,,39,,,,,40,,,,,41,,,,,44,,,,,73,,,,,106,,,,,107,,,,,169,,,,,361,,,,,417,,,,,543,,,,,548,,,,,632,,,,,677,,,,,678,,,,,766,,,,,1008,,,,,1026,,,,,1107,,,,,1111,,,,,1194,,,,,1274,,,,,1299,,,,,1351,,,,,1516,,,,,1549,,,,,1604,,,,,1612,,,,,1690,,,,,1937,,,,,1957,,,,,2057,,,,,2137,,,,,2237,,,,,2258,,,,,2286,,,,,2328,,,,,2343,,,,,2434,,,,,2655,,,,,2715,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
4.52025363005962,6.03703405606705,3928.54838709677,0.249517133221092,,5.62154807999663,5.18061210914258,3937.36842105263,0.780845887047021,,13.5878082717693,5.50427219208978,3533.53703703704,0.595774963837489,,15.2862867244767,6.12736888155338,2886.80303030303,0.50707969259642,,11.8588793988954,23.577489988887,2381.61428571429,0.470269417303296,,14.5972283397862,129.55359549852,3203.80769230769,0.608212577275693,,17.767349800976,7.39280838836907,2897.19480519481,0.51537242291717,,18.5474934423492,16.2610342934437,3154.17142857143,0.689114191278418,,13.5458283028546,5.78226132845042,3260.32,0.449921658453646,,15.8508783437907,7.96259025669622,2970.31034482759,0.399981629265442,,16.7069770488565,1.73995293766388,3301.92,0.417989397011269,,25.8564307424458,8.37293568973815,2632.11428571429,0.594128397777117,,20.6031682940119,4.63029260059001,3699.06060606061,0.639443771223155,,26.2972748699872,21.3898864168513,2976.45454545455,NaN,,24.9809011513544,12.5534276453218,3011,NaN,,19.7727055530014,7.70073534002712,3593.90769230769,0.65556192365705,,14.9652274390216,6.44953314790397,3668.46753246753,0.585270147922286,,11.6074855021002,5.31098307704015,3712.0843373494,0.679458060886236,,8.22402152803448,5.22153921805897,3157.20987654321,0.343327148093746,,18.8161938656796,13.2804585874829,3314.83333333333,0.634457624871406,,18.1547365673159,6.60408746074821,2996.98611111111,0.638988808522959,,12.578787754078,3.36789034511771,2431.1,0.427380880594741,,7.44879395908952,9.13743867148487,3789.02352941176,0.497759196828683,,13.0874450479934,10.1952806207771,3854.84810126582,0.609933499230505,,25.2810195232556,7.020410867328,2035.51612903226,0.66556496266671,,12.3548170427332,19.5219093925851,3715.33333333333,0.678583311118703,,14.7855934374858,12.3397811985745,3228.88405797101,0.514062678633993,,8.60219602921961,16.5602403323337,3444.79487179487,0.569648442392342,,15.0995481027628,23.7593148821359,3897.61111111111,NaN,,13.8415277263525,14.4982103726526,3600.71084337349,0.678644051637192,,7.02045237917791,5.50538359634467,3726.19178082192,0.710869649238985,,17.9412090176,3.62451200999615,3459.31428571429,0.588005541846566,,11.8043768061867,2.68095019381652,3453.16666666667,0.714605205821504,,20.4563115907012,10.4021354482974,2900.87878787879,0.692474724460275,,22.8249210794054,10.0113352605396,3317.65909090909,0.512662134429087,,13.0220250578125,3.63838651818185,2959.76923076923,0.46312431867679,,13.6927635089763,23.0940273375919,3101.45833333333,0.553656522426262,,16.7581353914596,3.31246430735073,3767.85714285714,0.679488908068917,,13.3038653190044,4.8677998104433,3573.578125,0.564486169179504,,21.4208030700913,9.96503346508434,3688.52941176471,0.676971390289349,,17.8720364562651,8.90200326249849,3687.61290322581,0.687404242006397,,21.0659684385869,4.48518128718166,3980.81632653061,0.764804724735937,,14.3051589557161,3.68157457962802,3007.775,0.407661298506467,,11.4790335683457,10.1351693007787,3143,0.508220992844293,,21.4530253110205,17.1746690275365,3669.04761904762,0.657797523799319,,16.2236703107394,2.92318416262651,3308.2,0.644215930541688,,20.570732211343,5.02014338217298,2788.68421052632,0.416277779540453,,23.4910662003636,9.24382223237561,2945.73170731707,0.478039954931681,,18.6592858360094,5.63133309151382,2627.87179487179,0.45584253049194,,25.7241778338957,18.2211371637462,2524.88095238095,0.511364256607267,,12.245008392599,5.82349097094132,3984.24444444444,0.720783206502564,,17.2965864383164,3.37640645358934,3610.06976744186,0.750388986857718,,20.9890091556416,13.3187788466787,3288.72413793103,0.620426453079352,,14.7756757643308,4.67940019204957,3696.08888888889,0.712947633214227,,14.5489757156313,3.0825478630255,3206.25641025641,0.541992351441754,,19.2126345726677,7.03275511597544,2448.25641025641,0.333702689396321,,21.5677838470726,4.69193898842334,3007.76470588235,0.523186667172634,,26.1489709000733,3.67160222541819,2509.65517241379,0.555475744144694,,17.3623658717542,2.48124397618544,2705.4,0.4743020423914,,23.9210406379731,5.7525268203071,2931.04347826087,0.587083183353247,,16.5812711121233,2.44112043139309,3003.16666666667,0.636939748252735,,21.3569503479744,5.14688115981012,3304.88,0.578091784676165,,20.7100009504821,9.41629964836591,3641.07407407407,0.700228607180446,,21.276026754673,4.72428564336241,3561.52380952381,0.806341646069904,,34.019563041316,20.9561663925518,2137.16,0.400497892220056,,18.7776000808564,2.09901592857906,2929.6,0.597822040121714,,10.7551780294688,9.18545496812678,3948.91304347826,0.611954463011227,,9.94320364216902,13.8051593266784,3802.66666666667,0.623122116571292,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
19.7534576067348,628.677991581479,3326,0.170502228345018,0,103.156459973123,713.302553273181,5209,0.782556190988555,0,164.359547461369,256.17853200883,3624,0.918468230996804,0,197.486750348675,306.121687587169,2868,0.596957978353886,0,215.526431718062,101.49063876652,1816,0.566217183372697,0,258.302477793361,657.410939691445,2139,0.210723232241889,0,304.712250712251,485.962072649573,5616,0.732280462662348,0,279.215723873442,552.821987855545,3129,0.351392249644203,0,388.76792508048,157.908106526193,3417,0.293343309906813,0,421.140064397424,497.331876724931,4348,0.32208591499437,0,521.808906882591,721.377327935223,1235,0.0266597711813007,0,604.598351845217,370.355786456467,2791,0.964921953245586,0,656.846688620563,127.971825832419,5466,0.419748843012122,0,639.6953125,411.063519021739,2944,NaN,0,664.052809749492,289.699729180772,2954,NaN,0,668.307692307692,446.692307692308,13,0.235294117647059,0,703.63988183161,412.914918759232,3385,0.65079743200636,0,726.568539762784,182.684230993583,5143,0.931456435591441,0,719.497763318422,699.909312728752,2459,0.200894460561606,0,763.179809141135,353.779507785033,1991,0.113284160341197,0,835.868236613401,604.713484721054,3567,0.669569550889406,0,849.722981631781,760.684536522853,4682,0.18879931553308,0,894.249225206612,111.834710743802,3872,0.488200738499321,0,911.953672316384,307.509981167608,2655,0.488982534266405,0,930.860630722279,680.063072227874,983,0.923577329823879,0,968.589478703115,793.015575333757,6292,0.571380317383299,0,965.273625200214,249.663908168713,3746,0.298417266287537,0,973.916928886092,487.432032724984,3178,0.449216607390571,0,987.259487666034,621.449003795066,4216,NaN,0,1009.03732162459,705.985729967069,2733,0.141215061526395,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.5716965960868,636.59447869204,3731,0.178712152623453,8.40316840083388,85.9158396188964,698.91028185788,2519,0.695485290309698,22.458327335095,170.125393494229,253.927072402938,3812,0.907336883017741,6.18983447529992,197.849296718017,307.918955123912,2986,0.611678776678023,1.83346951666859,216.72634870993,92.9429241594996,1279,0.306260567315195,8.63152511381622,263.876207513417,639.811091234347,2795,0.130268406801521,18.4613414654794,300.926536216958,458.44558874013,2913,0.303106659850288,27.7756821874541,299.971330928422,526.23068160243,5267,0.632318840233766,33.7326665484317,386.026297814208,160.132513661202,2928,0.19231471740733,3.53051089354635,417.918790604698,500.087956021989,4002,0.267489447554509,4.23940773450463,515.468330134357,724.566858605246,1563,0.0167342274398823,7.09760659625975,615.785234899329,371.753444012716,2831,0.914697615324993,11.2738546695849,659.057198824682,129.430950048972,5105,0.328065437420274,2.64865981995466,641.074317658665,426.435711936863,3041,NaN,15.4339227109444,655.025266704099,297.377877596856,3562,NaN,11.8511812295586,,,,,,707.38663411657,414.701556301495,3277,0.562930104500754,4.15093078625473,731.907365488421,184.87671948459,5743,0.615694125993216,5.77148732233839,721.145140388769,708.768034557235,2315,0.246890954592132,9.0105939674564,767.889563106796,357.984830097087,1648,0.103665937512019,6.31399383633881,844.074821852732,594.790577988915,2526,0.457226498867245,12.8768054774905,860.782449115782,734.127460794128,2997,0.525084922793845,28.767865619315,892.586632243259,116.789156626506,3486,0.277639738453659,5.22596874908723,917.047262701851,303.714454509649,2539,0.471994940174683,6.35221895294839,,,,,,959.342773232641,798.477658904972,4767,0.886436528517368,10.739456177881,968.564651431877,249.763089383859,3457,0.253171446033094,3.29252039795301,,,,,,986.476359338061,641.014184397163,5922,NaN,19.5808473251474,1010.875,757.41986196319,2608,0.109421853423424,51.4669505217267,124.187883749488,732.427752762996,2443,0.460287541942596,0,849.595524956971,799.278399311532,2324,0.231741701318858,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.6477723864138,638.928981032201,4534,0.219832248088632,2.33574157433854,87.5394321766561,701.718059936909,2536,0.679352484082998,3.24340415839363,170.008528784648,260.897388059701,3752,0.937275058133829,6.97129526811671,202.169717138103,315.442595673877,3005,0.563657549636479,8.67589763260125,216.541926541927,95.7671517671518,1443,0.24380797351473,2.83024258958055,265.415239726027,646.008561643836,2336,0.167093980711633,6.38570744929169,315.007120605251,482.902759234535,4494,0.459833824815118,28.2208441636356,286.190179267342,539.713432060275,3849,0.56344895515542,19.2796447325727,388.070304975923,161.478330658106,3115,0.178343988649865,2.44728189350934,420.268397177419,501.807963709677,3968,0.304808335471295,2.91188555617905,509.40387374462,727.466284074605,1394,0.0149889427528783,6.72192675915117,629.703355704698,387.808437200384,5215,0.795376553315502,21.2479856223805,635.710683172857,129.469967904631,2181,0.601426609834755,23.3465482560908,,,,,,655.584794169785,313.240693322828,5077,NaN,15.8726807358123,,,,,,690.128293438953,421.707249870846,5807,0.633947454589227,18.626058770774,736.157056387385,178.567378145906,3139,0.408207487533851,7.60707965416145,724.790166812994,717.155838454785,2278,0.175493662193021,9.14557116078839,778.859124866595,357.827641408751,1874,0.15380065412846,10.9706879221767,848.754628071356,603.427128912824,2971,0.647105846770737,9.82296279668959,864.132983647023,727.029620487504,3241,0.664247403394168,7.84891194136892,893.197026958932,122.784580498866,3969,0.360116447686763,6.02641594301189,920.108096999589,304.737772297575,2433,0.501084084345465,3.22736516268199,,,,,,955.230342275671,800.200046253469,4324,0.670486330893668,4.45855431211875,971.729588882455,251.665605095541,3454,0.251154191002816,3.69274898947502,,,,,,992.017772840878,664.450985837267,3601,NaN,24.0830007547247,1005.9442738043,778.197455024133,2279,0.369051429805085,21.3546349587886,126.94341894061,735.190609951846,2492,0.453633397714445,3.90209610792551,853.014471780029,797.87011577424,2764,0.260774900118301,3.6976289565486,687.831654208645,134.251868703282,3077,0.526217894680429,0,715.958747135218,227.775401069519,1309,0.474725163076501,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.2022232734153,641.064333017975,4228,0.186893267839029,2.20616044050448,,,,,,172.412187333688,263.188930282065,3758,0.894619222431412,3.32095470870158,203.422796554009,320.442345924453,3018,0.459557346296389,5.15438750878376,225.97265948633,94.6412593206297,1207,0.313393493149224,9.49770275749814,262.20621341738,658.498424133273,2221,0.245871757596325,12.8955230547138,318.781725888325,491.160744500846,5319,0.686789056538715,9.07975581729031,282.731820826062,549.614019778941,3438,0.25228178745389,10.4872246225288,388.318273092369,165.595716198126,2988,0.234841125390923,4.12484567856048,414.147066848568,506.060300136426,3665,0.272609385610008,7.45339185077309,507.79271070615,728.161731207289,1317,0.0113394840070336,1.75484844100232,639.944592305831,373.186305347205,4133,0.404124570782737,17.8518813308882,,,,,,,,,,,654.657912457912,319.081481481481,2970,NaN,5.91387487372414,642.686912961803,450.911083281152,3194,0.856135809265162,25.9657929160609,702.352095808383,418.936766467066,4175,0.959752210048314,12.5338311245009,725.495523832567,183.586256956206,4133,0.49736196753579,11.7837778717144,725.815854665566,716.118084227911,2422,0.184785462040485,1.4590988336327,779.060036385688,360.401455427532,1649,0.131915931772028,2.58164367056635,846.713164251208,602.521739130435,3312,0.60588843889773,2.23322752692842,,,,,,892.025586353945,125.308102345416,3752,0.379092324258205,2.78216383432489,,,,,,,,,,,958.683714353052,801.517322649069,4243,0.705787518619618,3.69607843629471,950.786278796032,277.763073818732,5947,0.915919257804437,33.4619203145009,981.58850931677,487.422360248447,2576,0.564824280920003,7.67158652829836,985.797708857223,667.13411567477,3579,NaN,6.77409637410441,1005.49648324369,773.803889118742,2417,0.418354396925875,4.41632627318075,107.485482915268,719.447560734742,5063,0.804057365419687,25.0290805468052,851.055396199355,770.600215130871,5578,0.191770274361133,27.3401802889083,665.324645101233,130.429136606935,4297,0.319649449432619,22.8293394482088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
