1,,,,,3,,,,,5,,,,,6,,,,,7,,,,,8,,,,,9,,,,,10,,,,,11,,,,,12,,,,,13,,,,,15,,,,,17,,,,,18,,,,,19,,,,,37,,,,,106,,,,,182,,,,,242,,,,,250,,,,,260,,,,,282,,,,,497,,,,,516,,,,,555,,,,,596,,,,,639,,,,,712,,,,,726,,,,,984,,,,,1082,,,,,1336,,,,,1368,,,,,1406,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
8.92797163300789,20.8703326676153,2642.49411764706,0.0958462380958169,,6.60697753968547,36.0568866390052,4069.57647058824,0.448411772289927,,9.15160547919851,6.86286532155177,3533.55555555556,0.264421482797885,,5.01407313591778,5.03955959511877,3437.45882352941,0.684091046157524,,26.5420107850908,7.22475460578219,3331.36,NaN,,16.2684499679756,6.31463895613172,3079.14814814815,0.516036447006651,,7.67171065927004,3.61042417055669,3762.16666666667,0.727727189674385,,19.8189986003516,54.9433288103498,3155.83333333333,0.663658784465308,,15.7875360666557,43.6884544707851,3207.79268292683,0.67411771199233,,21.5291683535714,5.22586600860342,3411.45161290323,0.582502884864775,,12.4868875357462,7.50613052935409,3152.43529411765,0.624286225705491,,17.5077689341087,23.3699623522096,3771.57534246575,0.689720738657302,,19.8070620609162,4.08061860178597,2562.18518518519,0.474489735171033,,14.998121847723,4.95280163559759,3624.17283950617,0.658660133715512,,7.90884540628537,18.3583490890051,1774.66071428571,0.401058113962315,,13.9297385767783,18.6109891382805,2954.74025974026,NaN,,17.5680647765572,60.7117225263708,3102.64285714286,0.620826569106213,,11.6913524267615,5.98103468329585,3498.82894736842,0.691455901180233,,7.58478289505661,322.780597748394,3458.18055555556,0.309207074535059,,18.3199038686976,7.41130180756634,3556.04347826087,0.746930551630104,,23.2159590455638,32.5558660304705,3654.71186440678,NaN,,22.3937676357421,9.36827396971816,2932.375,0.674866274709523,,14.3786796073229,95.0256259187332,3115.54347826087,0.565570087482855,,21.4335578281779,5.23689717110482,2861,0.461071358793392,,11.1848257512736,7.20736980568541,3901.90909090909,0.724505373735394,,19.0476431317552,3.02105588405373,2866.625,NaN,,20.4391347483203,3.82105373279959,3022.16666666667,NaN,,9.25974524004468,5.20096825350986,2454.2,0.373356419449312,,23.4564359871102,8.49025194944203,3114.48780487805,0.470442248800667,,10.9351521760174,9.62983642508342,2687.47619047619,0.624434366830621,,8.80049250423695,7.71400666539795,3703.51351351351,0.545224873944248,,17.9807449520261,9.6738251041177,3457.96296296296,0.705637631250585,,23.9487582650111,22.9698530664902,3326.5,0.663614909484335,,18.0839483745144,4.24533345090465,2306.61904761905,0.657756776380799,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
86.1691941074523,1006.22075389948,4616,0.0636379040309533,0,532.939755691283,27.5446973903387,3602,0.382339162111293,0,722.620861412247,1007.88514503369,3413,0.146310698103521,0,730.745021645022,174.768398268398,2310,0.780863513678914,0,761.205120481928,395.996987951807,3320,NaN,0,837.076666666667,421.899444444444,1800,0.153691976640059,0,839.756333830104,630.439642324888,2684,0.695175993276692,0,864.652915632754,110.156637717122,3224,0.787934414909696,0,873.379264657171,744.439549519709,3019,0.497137371944357,0,884.943641618497,66.0567196531792,2768,0.801643623312403,0,920.710020916524,511.870127400647,5259,0.652460619363443,0,908.153827921308,697.298174922968,4219,0.987542632453581,0,948.562761506276,630.3,2390,0.344014567928322,0,973.266784452297,240.901943462898,3396,0.5715408604687,0,1003.31991150442,975.735398230089,2260,0.430018507447678,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.4322848973226,1006.71744216272,3847,0.0614323101238651,7.75283582675623,515.873127114548,29.2544707588207,4138,0.430244826211713,17.1520592334501,715.766925246827,1008.53526093089,2836,0.144892037394143,6.8846998220291,733.910644910645,179.885003885004,2574,0.898433449391551,6.01671203363893,783.429099876695,403.502342786683,4055,NaN,23.4571015118334,888.42911332385,352.174490279753,2109,0.487611952603094,86.5947054440809,841.085467003246,633.242697439596,2773,0.686706146496436,3.10221098058051,871.631701215154,92.6763759828449,5596,0.695222726251459,18.8218755309858,876.70577451879,738.468988695387,3273,0.586449434837607,6.83471026572276,,,,,,923.831720323919,513.847916255185,5063,0.75383306151248,3.69549129930824,912.400153609831,696.558115719406,3906,0.809135212208035,4.31033287319944,949.628369421122,631.357931948741,2263,0.411481255006382,1.50157924744229,978.289969937141,219.945886854332,3659,0.260048496589369,21.549679835129,1004.26467847158,978.269338303821,2146,0.45361700897637,2.70433668752357,969,162,1,NaN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75.3065908612339,1007.26595072647,4749,0.042351339030769,3.17345629428566,517.404012129694,30.8712386284115,4287,0.459141263851685,2.22655502373979,727.618759936407,1006.92273449921,3145,0.166492066006698,11.9610295126306,738.948419905558,184.309843806756,2753,0.941095341132761,6.70510143342371,824.085827925476,413.728700020934,4777,NaN,41.9231191338983,891.80655957162,361.223226238286,2988,0.877022343678486,9.65850742111957,841.209900353584,634.987142397943,3111,0.678015724355541,1.74887731741754,873.5625,95.8093662952646,5744,0.661563265794842,3.68016470355333,873.493388741972,748.248583301851,2647,0.36873283359568,10.2936821908341,,,,,,930.327211646137,524.244792833147,4465,0.280242446751311,12.2591374123298,911.068527918782,703.218966312875,4334,0.921507818854529,6.79265468057798,947.421984355702,637.004116920543,2429,0.364172536426343,6.06197490861864,962.464310625436,231.511276447338,4301,0.274966611231381,19.6012685581362,1003.68096405229,985.08660130719,2448,0.28966683364655,6.84220705477263,948.147620404674,178.981476204047,3509,NaN,26.8922343596843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.4921965991148,1011.57488935476,4293,0.0292128615337076,15.7851060727754,522.108075435203,32.8099613152805,4136,0.543945058114747,5.08791285684151,736.038713910761,1005.88385826772,3048,0.18861568420401,8.48380155087304,739.264053254438,184.384985207101,2704,0.84498871917826,0.324454374251736,827.34692862472,408.243223078836,4021,NaN,6.38163263224177,889.915563957152,368.06427221172,3174,0.747706826765975,7.09758933896366,845.438240716355,635.005530682117,3797,0.572657092049679,4.22838034623576,875.850527043373,94.7115949542077,5787,0.685511698672446,2.53774893723796,876.832276250881,750.708245243129,2838,0.489488414768413,4.14706000228098,,,,,,939.66792611251,525.128883291352,4764,0.398704461658262,9.38246037458269,910.346086956522,698.414782608696,4600,0.979279654602055,4.85819946147265,948.354392038079,637.660752920813,2311,0.419908977395514,1.14041874897162,965.628344019456,234.262215343798,4523,0.286545177408329,4.19270463192132,1006.57121212121,979.481818181818,1980,0.385549598873379,6.30611828166661,954.761940673705,180.127953745601,3978,NaN,6.71294595349988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.8057956278597,1013.33350279614,3934,0.02344016835343,2.90610765492023,524.011947700631,34.5825067628494,4436,0.561017866393172,2.60127794877133,731.789873417722,1002.53607594937,3160,0.157050723181311,5.40927832398619,739.699518340126,187.226009633197,2699,0.778575422216846,2.87420417342482,829.345070422535,408.489436619718,3408,NaN,2.01325402070598,894.5111328125,395.4955078125,5120,0.313571111185938,27.8135208071495,847.635164835165,636.863492063492,4095,0.643070536256318,2.87723757769286,872.911162388232,83.1848860686472,3467,0.375033474929399,11.895582470327,876.563549160671,757.858113509193,2502,0.459098830114156,7.15491652439612,887.626768642447,125.281453154876,2615,0.592030633246191,59.2854807602471,944.867444326617,535.124496288441,4715,0.161904040925176,11.2670878600643,908.357692307692,701.923717948718,4680,0.958772792277349,4.03315515446042,947.984367598295,639.703931785883,2111,0.402211646951726,2.07641468900273,968.575415282392,236.74772978959,4515,0.234964019310637,3.85525759049414,1005.45688800793,981.948959365709,2018,0.438535074828242,2.7071209523576,962.813704496788,183.537949083988,4203,NaN,8.74408193411534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.5869627920392,1015.20969137583,3467,0.0129384079527886,2.03231536060789,525.66392479436,34.551116333725,4255,0.512118199179722,1.65227530310286,737.229715762274,999.493023255814,3870,0.195229135334013,6.23314161794246,739.568367744449,188.290611608882,2567,0.712735565525024,1.07264991743708,833.248546511628,406.862790697674,3440,NaN,4.22884174849573,895.394456718216,391.508736694115,4979,0.365388784393974,4.08345504111371,848.616521943206,636.698427599155,4261,0.606632658783113,0.995142226462893,878,98.3503107734807,5792,0.8566924976843,15.9964488158128,876.950955943475,755.405236907731,2406,0.450326764332213,2.48328162667098,936.296992481203,195.316131237184,2926,0.227680306215575,85.2856777108976,970.222889661714,534.941195067973,3163,0.509302812295647,25.3561078929415,909.707237557053,699.757661377961,4601,0.921022480347057,2.55207238294477,950.97347740668,634.836935166994,2036,0.442599019954374,5.71160516272485,977.889448818898,238.985826771654,3175,0.34445762865755,9.57915960929107,1007.08884688091,983.334593572779,2116,0.365781408780785,2.14085775307388,983.500218818381,180.537855579869,2285,NaN,20.9029288811621,889.904448105437,542.322899505766,1214,0.994934789302786,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.724222837796,1016.55063096337,3249,0.00701431784200691,9.23513075820968,537.838402600418,33.7875551427908,4307,0.349858141118194,12.1983988925805,738.976871994504,999.472635676666,4367,0.167330458248564,1.7472751795881,736.501070663812,192.227694503926,2802,0.642114012417929,4.99088500201438,845.293564920273,407.464123006834,3512,NaN,12.0600194448702,898.524143623607,390.281881964507,4846,0.42278629348841,3.36156401892573,850.087600246761,637.657207485091,4863,0.601729319213825,1.75594141270928,874.455048006983,82.9036950829211,3437,0.316037031267013,15.8481740564847,846.446130500759,816.849772382398,659,0.32224077225811,68.6001116251874,888.780725712056,122.519703472493,2563,0.500145489283747,86.9316714608465,995.727881257276,535.143480791618,3436,0.451399767218067,25.5057937693321,899.797904457468,719.304919197301,5631,0.85767814505272,21.9155235103856,941.33517699115,652.548672566372,2712,0.453960145193287,20.1643863433655,973.760373917009,237.72252621979,4386,0.291062928538999,4.31800739111778,1008.78813942961,983.235853327297,2209,0.264450496016989,1.70215886513015,959.040696306751,184.321571394966,4251,NaN,24.7504494275624,891.878388845856,543.379550735864,1291,0.946412068908249,2.23896267694533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.759489528796,1016.4195026178,3056,0.0062542355569867,0.135788005753754,540.319666269368,35.2300357568534,4195,0.399549828521767,2.87009054156828,749.464870931538,995.451627384961,4455,0.201652005379089,11.232391970777,735.452685421995,193.101936426745,2737,0.600033671182327,1.36506796712585,852.097737556561,406.67209653092,3315,NaN,6.85011468538712,899.329536370903,389.918864908074,5004,0.329255798878633,0.883424507617247,848.501517121803,642.268530559168,4614,0.724739731318042,4.87647005248517,878.25331944806,86.1765165321531,3841,0.349811339191266,5.01380356402788,849.785714285714,814.123511904762,672,0.3137452203354,4.31106901460141,892.669895945461,129.987800502332,2787,0.449790715600408,8.42010203925665,991.261603375527,535.622362869198,3792,0.67317355379878,4.49187779900829,899.883650763719,720.631340750519,5303,0.873393332710788,1.32919019176211,939.722183098592,655.843661971831,2840,0.544919663166399,3.6686107015492,977.374704491726,237.547517730496,4230,0.440000307441051,3.61856511267376,1008.59239904988,991.209026128266,2105,0.259270085288393,7.97557513978529,954.817437379576,183.010356454721,4152,NaN,4.42212625164502,888.718435091879,555.260818020154,1687,0.522862270375789,12.2943003057524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
