1,,,,,3,,,,,4,,,,,5,,,,,6,,,,,7,,,,,8,,,,,59,,,,,391,,,,,423,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
12.5061642986566,3.12336788404368,2211.79166666667,0.343072622501603,,9.0489538816569,12.44430609253,3843.27058823529,0.424039868397289,,10.6388297295033,3.01857571384784,2268.35443037975,0.407545814936571,,16.2975155793768,16.8076036144977,3816.56470588235,0.448031515812741,,16.5818299801722,3.35121187364381,3371,0.292230594271938,,14.6477295418675,3.60929009771914,3107.64705882353,0.615146507014017,,13.8076679052478,11.5622634599359,3836.91836734694,0.421644935896787,,6.8291492210147,45.3993969764319,2332.82051282051,0.463734874401321,,6.06218526532667,4.22188740828989,4288.07894736842,0.58650766155418,,10.0975320523273,2.24843627950824,2463.27272727273,0.403013219093289,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
336.104794520548,513.96404109589,5840,0.423017473666634,0,457.484623183508,414.841162554917,2959,0.421628304882014,0,546.600375234522,312.942464040025,3198,0.819081540350737,0,619.678104575163,810.501089324619,5508,0.0366367298350107,0,696.362340812614,655.665554881747,3298,0.120237026366202,0,722.987913259865,108.848204763598,2813,0.874997939213839,0,776.861253448955,492.815135987387,2537,0.262727030784996,0,,,,,,,,,,,,,,,
335.244188244188,517.547722547723,5291,0.400375082812281,3.68556860078815,459.855788225998,414.693006716713,2531,0.439678585776519,2.37578909230578,543.540487531521,318.58587839731,3569,0.736259054028585,6.4195824134428,621.514152850788,821.323493732309,4946,0.0485574249706982,10.9770447040184,697.534861809045,658.891331658292,3184,0.131519278129442,3.43226474782607,729.220227821885,111.305833620987,2897,0.88450565110459,6.69937940414166,782.856593214411,499.634137810423,2859,0.247611756827991,9.07980642777276,,,,,,,,,,,,,,,
333.525500090106,521.772030996576,5549,0.479910521852134,4.56055597948715,454.6975,424.53,2400,0.404034097003215,11.1074017788997,542.219722650231,321.941756548536,3245,0.720477303413784,3.60643009602654,621.517578531308,816.993135011442,4807,0.0392057914817421,4.33036007586887,698.460303030303,662.52303030303,3300,0.0945060856657587,3.74775619540556,734.046199701937,110.93479880775,2684,0.772152527461321,4.8402139849075,780.577513310366,508.248668963357,3193,0.299223956560553,8.91091197318716,,,,,,,,,,,,,,,
332.713756819953,527.291504286828,5132,0.402299174004592,5.57884509002011,442.769172361427,451.246013667426,2634,0.33565143219666,29.2579969671751,532.047118644068,334.565762711864,2950,0.662097122577752,16.2125693175992,624.670638997329,817.183275118143,4867,0.0613830342000759,3.15878830606892,701.263392857143,661.248660714286,2240,0.252176396786897,3.07917690723509,750.187373532983,117.798057466613,2471,0.699670047713061,17.5397209801775,784.277490774908,512.545756457565,2710,0.754835856900295,5.67051974434324,,,,,,,,,,,,,,,
323.727745289149,530.142733376651,4617,0.573195073282953,9.4275081837359,433.600195822454,466.52545691906,3064,0.410223517706403,17.8194140434568,531.162932790224,337.876103190767,2946,0.639943063897393,3.42638858134911,627.060428410372,831.935062006764,4435,0.0776652445659032,14.9441061909372,701.706296441142,664.049276495894,2557,0.180243540806239,2.83542101651775,739.918644067797,109.873822975518,2655,0.48229866945374,12.9707477463343,784.184443134944,523.790512669417,3394,0.967094198355064,11.2451411786286,,,,,,,,,,,,,,,
305.483121709508,528.405698358625,3229,0.332755442200324,18.3271268947604,417.011299435028,487.671664493698,4602,0.816240015545124,26.8766362877211,543.472290640394,326.117918719212,3248,0.784808236054653,17.0227845181295,624.196031746032,817.233134920635,5040,0.0355233975874584,14.9783653412697,702.569969356486,662.55771195097,2937,0.168063222967482,1.72357062413216,727.866823345084,102.817469643557,2553,0.321757193016462,13.9656186786652,781.932949029126,524.00515776699,3296,0.409124751667169,2.26170250617637,,,,,,,,,,,,,,,
309.33242506812,524.756282167726,3303,0.235377836825549,5.30427892187211,421.971762208068,486.366454352442,4710,0.816991498916389,5.12930447873318,547.23348783314,315.081981460023,3452,0.78295132534409,11.6592673659827,625.628496339403,809.638445654214,5327,0.0338806749520836,7.72860012322711,708.068955890564,643.878559463987,3582,0.124444855986304,19.4717639296999,720.139977603583,101.820082120194,2679,0.605924446166711,7.79095160970127,785.260240112994,542.758121468927,2832,0.749258915407705,19.0458529229575,,,,,,,,,,,,,,,
296.957119296317,553.300164925783,1819,0.575442437432183,31.1111143460233,421.612314480546,489.156438026474,4986,0.943377197798634,2.81304311559366,550.789115646259,313.221655328798,3528,0.980270510019512,4.01289203193151,627.143979057592,826.694431223227,4202,0.0286509032460958,17.1231811179903,706.803342816501,635.687766714082,2812,0.152634294194538,8.28799507270129,698.684612586395,79.9177882866497,2749,0.945213561966562,30.6601233394732,786.707135610416,549.741291849848,2957,0.730898693796095,7.13149178990167,325.529824561404,470.838596491228,1140,0.522758965892368,0,,,,,,,,,,
