2,,,,,3,,,,,4,,,,,5,,,,,6,,,,,7,,,,,8,,,,,10,,,,,11,,,,,13,,,,,14,,,,,15,,,,,16,,,,,17,,,,,18,,,,,20,,,,,21,,,,,26,,,,,261,,,,,393,,,,,485,,,,,724,,,,,836,,,,,856,,,,,866,,,,,906,,,,,1078,,,,,1183,,,,,1286,,,,,1447,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
15.6762400376125,8.51428296975171,3716.42857142857,0.609037953112,,9.9236760925841,3.1872323544686,3449.4025974026,0.547402348859119,,17.8859430218941,9.87275928895075,3276.98666666667,0.62763942016281,,12.7363566951433,8.30879515062675,2911.27118644068,0.540577454797937,,8.9720337179479,8.00054688181165,3765.43529411765,0.672346826450418,,12.9379619828192,12.4811618800365,4055.29411764706,0.608626763934302,,12.5659807559546,90.4801568095654,3316.81132075472,0.452332185071744,,6.71459103344109,23.5998477596362,2164.79268292683,0.220158756291057,,19.1725622823436,6.89105691310616,2962.51515151515,0.566135090569527,,5.88991093158846,24.5046438027938,4509.85882352941,0.583910232201786,,10.5609448547969,7.52283713070698,3208.50617283951,0.632750639073648,,13.8185331783332,3.27482671519728,3779.82352941176,0.451449768046889,,14.9127774734252,3.6995702875155,3140.23529411765,0.501217964643267,,7.28478481050849,3.46204418532009,2277.56790123457,0.599417382590502,,4.70740550599012,13.6662838168975,3014.67857142857,0.415841593802745,,13.1343994133925,5.70825195891179,2313.11842105263,0.61744015292304,,7.73792723883442,45.937508419756,3675.88235294118,0.619782125800401,,12.3116375836433,3.8797651545024,2819.57692307692,0.607516501858764,,20.4397364643012,8.9401668050617,2718.44827586207,0.474026210877276,,9.36838343937677,5.81627593337323,2431.09375,0.554239581443023,,18.7555542473092,6.23719623930372,4039.41509433962,0.565054624255697,,11.4712949350021,6.14402301313226,3021.34615384615,0.601155197416408,,29.9152566267995,5.93425394135593,2352.57142857143,0.474274613366346,,4.912713705276,12.7605858673625,1138.04444444444,0.301931824637224,,13.3528077496778,4.87579066427596,3541.24324324324,0.77098097739546,,12.3324489144976,4.47427510282148,3238.02941176471,0.486719116228703,,11.385459663474,4.52914178402598,2833.62857142857,0.776462183007218,,15.4140214810633,11.7355331867338,3612.65625,0.753766604884435,,7.90897450113528,2.84528333233396,2518.95454545455,0.374511525268554,,11.6259629929428,30.49439997388,2938,0.578143643460512,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
64.8114592658908,164.202148612355,5585,0.506757029331675,0,48.3875661375661,535.424603174603,3024,0.231168085650198,0,192.240176276166,24.5607785530665,2723,0.955904512305211,0,224.244410346339,981.169662428759,4562,0.533429639577451,0,403.731624758221,266.601789168279,4136,0.794689198726256,0,450.241333035115,204.135316484008,4471,0.658249349972458,0,455.598731884058,128.824275362319,2208,0.207773608367414,0,457.169569202566,47.3175985334555,2182,0.123514453689966,0,520.266551276504,291.853742968412,2311,0.941491193894038,0,603.850649350649,40.7470779220779,3080,0.522486161009698,0,643.890091116173,412.354214123007,1756,0.263497109562346,0,729.047697708032,752.253561841834,4843,0.377355284407005,0,749.697009102731,684.410056350238,2307,0.361149798685982,0,918.459436913452,886.778102189781,4795,0.397430564507614,0,876.757097791798,25.7038643533123,2536,0.947630551625632,0,953.873545384019,691.538401861908,2578,0.0599680785494243,0,994.633100457721,486.564924114671,4151,0.656855939762932,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.2802120141343,167.427208480565,5660,0.577919293231724,4.061496188045,43.8636363636364,535.523839796567,3146,0.248738581057549,4.52501806699013,193.381472349419,25.2409299048961,2839,0.917181193753033,1.32859421503255,220.296960419856,974.705882352941,4573,0.280295905723049,7.57382425136993,403.473924050633,270.59746835443,3950,0.789273024226249,4.00398074587507,452.282891678289,210.719665271967,4302,0.643676054047505,6.89359199945925,456.501587301587,135.468480725624,2205,0.240021571760285,6.70526754236767,459.987195373812,49.9619991738951,2421,0.126675110136527,3.86417804818149,520.625995807128,293.275052410901,2385,0.86180208102526,1.4660562410445,606.513341067285,41.5353828306265,3448,0.483992365034734,2.77693208535673,646.282079047103,417.990795885219,1847,0.229155960711624,6.12312503741524,752.98497436804,723.691355842319,5657,0.186223654846,37.2665107765194,691.820232896652,755.152474526929,2748,0.74253398279631,91.4013728206215,926.3231229848,885.734454168586,4342,0.39842083336313,7.93263889389012,878.584147665581,27.4824466159971,2763,0.89376709288127,2.54979726771106,956.745258338784,684.815565729235,3058,0.0314353897719107,7.31048978942915,998.189919242551,485.157894736842,3591,0.584157133584435,3.82500869779294,75.2503144654088,11.0352201257862,795,0.333327240516055,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.7245722880241,168.550855423952,5319,0.556290530218485,1.20832053131328,41.650382186773,536.229976736457,3009,0.219789716057938,2.32317098580381,198.068715083799,25.9444134078212,3580,0.729934578444246,4.7397398124672,228.180039138943,992.812459230267,3066,0.865535125256054,19.7481912160546,403.157551020408,271.271836734694,3675,0.671655842946172,0.744892345612971,456.986021743954,216.222320834258,4507,0.608057494227524,7.23869122506097,457.137566137566,139.224664224664,2457,0.268712176327312,3.80964349490582,462.284482758621,54.7511244377811,2668,0.137580601539982,5.31161464355146,515.457067371202,286.952774108322,3028,0.673847884477705,8.16633480277321,609.030165054069,42.8491747296528,3514,0.459015526348176,2.83909354097376,648.329853862213,421.951983298539,1916,0.238160540473342,4.45919134113315,749.5703125,692.909288194444,2304,0.301172600755596,30.9708831703486,723.426644182125,758.249765786022,5337,0.290693931592843,31.757809236314,923.201250578972,889.16211208893,4318,0.376828752047105,4.63626208676421,880.413105413105,28.8958531180753,3159,0.956387749600179,2.31145070947817,959.818824569156,688.097657976138,2263,0.0756651264227734,4.49654744105596,995.049423758865,493.83045212766,4512,0.642212426878839,9.22366324082097,77.5005675368899,15.4074914869467,881,0.783046461810728,4.91735658065737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.985007788162,165.890965732087,5136,0.477423896974329,5.43493190585131,37.5508169482138,529.685405704791,3611,0.406079525874201,7.72255431406795,193.199318568995,21.7597955706985,2935,0.53855738340667,6.42043992738435,231.617391304348,993.665967016492,3335,0.929293158367332,3.5417319845179,411.074760244115,274.25566695728,4588,0.885516071978657,8.4608182044745,464.300197335964,228.811790823878,4054,0.856515537692306,14.5599422804591,456.913388955105,141.404052443385,2517,0.248690862356811,2.19088758658105,463.008561643836,63.5452054794521,2920,0.269292960730192,8.82383995772195,497.927818515124,286.046058661778,4364,0.50323457559297,17.552683508778,608.962686567164,43.8891652846877,3618,0.518958842443113,1.04217738449687,651.741881298992,425.665733482643,1786,0.262710616917092,5.04320053728464,749.526898130485,701.378099961847,2621,0.289516850750881,8.46892304600588,725.04289683918,765.70545328239,5758,0.27811431598403,7.62886287037144,931.296617336152,886.510359408034,4730,0.612085868652134,8.51861228216787,882.570215347285,28.9478313618441,3297,0.902279424552771,2.15773608348269,970.047344110855,679.113452655889,3464,0.25915713103455,13.6139104320285,996.319203268641,496.723697650664,3916,0.614061137889599,3.15962175898199,80.7573964497041,22.4510190664037,1521,0.753857730493742,7.76003964744476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.8555424528302,165.321147798742,5088,0.513627235599263,1.26506301063539,39.4457585644372,532.646818923328,2452,0.234223889382582,3.5157889555292,178.771501925546,12.4306803594352,1558,0.194821661638505,17.1812189242212,230.437722419929,998.37153024911,2810,0.722554711776143,4.85117965169682,406.739912618864,270.741197635569,3891,0.517682468992134,5.58053747836078,467.370567932225,226.431754000628,3187,0.603359137274177,3.88481027572849,457.630648997621,139.498131158682,2943,0.281643443584051,2.03641791194136,464.103108648815,61.0233918128655,3249,0.292295359355892,2.74910482068111,518.974572904251,291.374255065554,2517,0.919528901657331,21.7107242447935,608.482933333333,42.8504,3750,0.452361230943686,1.14420124193403,656.536065573771,429.237704918033,1830,0.285890747003035,5.97856026111418,749.082141547488,700.382471580491,2727,0.405233952924086,1.0904514165605,730.211151561602,765.428626173597,5219,0.351252813110829,5.17566325450138,921.297108066971,895.939421613394,3285,0.520541284236501,13.7439950413623,886.526966292135,26.785393258427,3560,0.78485108054306,4.50910374583211,963.874186550976,688.479754157628,2766,0.110687418507927,11.2176413777838,997.814122533749,501.103582554517,3852,0.575297452399049,4.62797746107191,81.4434561626429,21.7420584498094,1574,0.784949084983703,0.986561242700831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.9131075110457,162.548495686935,4753,0.534798596239114,4.81979180082654,38.2654892877823,521.646496815287,3454,0.585507936656179,11.0634588644817,174.720875684128,21.0355746677091,2558,0.494804500201611,9.5106140182548,234.451897616946,998.310973815828,3399,0.503671569532074,4.01463193754557,409.095757876457,270.708012900025,4031,0.655216411354707,2.35607896820091,461.40562248996,220.246318607764,2988,0.678582657347242,8.59303119559567,456.993900481541,136.748314606742,3115,0.344783088911665,2.82257679117048,462.824683162342,60.7371756185878,3314,0.33139192240881,1.31007306450125,533.885583524027,306.754576659039,1748,0.456013759221319,21.4217770043032,608.761798310979,42.331346249379,4026,0.468127624649388,0.589221920663854,656.724489795918,434.491496598639,1764,0.205053698776375,5.25716945805479,748.865328585303,704.10488831337,3089,0.454863602033736,3.72872554551638,731.482864765032,769.98173609686,4873,0.262487229638149,4.72737394809218,908.56155230018,900.965047545618,3891,0.359217819991036,13.691285429049,887.826850351162,27.1148028092923,3702,0.788052236186359,1.34097323579293,973.86253117207,694.045822942643,3208,0.262670061102215,11.4345157304212,995.457061068702,507.00143129771,4192,0.625209268599071,6.35140602918658,80.0208894878706,23.6125336927224,1484,0.512173710486352,2.34997310165949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.2473582057365,157.649773560492,4637,0.642734880690151,5.17418585095655,40.1343402225755,527.960784313726,3774,0.445948961059378,6.58504597018274,178.779953243717,27.9848042080655,3422,0.679665576237241,8.04785075901131,230.467897271268,995.621990369181,3738,0.733879069906494,4.80654665333686,405.656122693506,274.093937215433,4173,0.536650319269129,4.82654883550014,468.095269239154,241.657074340528,4587,0.78759075526982,22.431492029668,456.649290663147,137.508742989113,3031,0.328904062071425,0.834869601583662,460.427582053598,64.5149051490515,3321,0.347681740122822,4.47407355000735,516.125563063063,297.796452702703,3552,0.476637897527349,19.8913627384088,604.622612681436,40.978354978355,3927,0.489733631426784,4.35470355538446,654.24408014572,425.671523982999,1647,0.297584174888387,9.16211487449484,746.480433263452,698.723969252271,2862,0.46923224361967,5.88574682077661,731.789827255278,765.820729366603,5210,0.385668992993685,4.17231386399286,914.049193335097,897.070087278498,3781,0.403386946038416,6.72940707719091,888.341717259324,25.2032379300376,3459,0.666353009518994,1.97968892018932,971.096458176338,683.383948756594,2654,0.467562756972158,11.0148409419687,998.299784133837,503.58985429034,3706,0.616214381165631,4.44071301732774,93.0872844827586,26.3011853448276,1856,0.818356999105491,13.3401471456953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.4153347732181,156.713390928726,4630,0.694185132786683,2.05745529486529,37.8508120649652,536.507888631091,4310,0.571882965201206,8.84689171735013,188.033314977974,33.2354074889868,3632,0.846247325991648,10.6392451893272,229.619903051041,997.20245223838,3507,0.609901904579695,1.79358688597203,408.504914888516,274.093263006473,4171,0.506105471821948,2.84879227479083,463.370306181398,227.108030040439,3462,0.631208996078661,15.2970574275936,455.735599887609,129.084855296432,3559,0.358436464180483,8.47329420545548,467.493129171574,55.0463290145269,2547,0.178453140915643,11.8142240579578,534.550284629981,305.249525616698,2108,0.331153400938344,19.875076369156,602.986584811278,39.9636198271942,4398,0.508418918165994,1.92516872479685,652.554524361949,419.074245939675,1724,0.289530108527544,6.81018915503826,748.333728863839,701.573420350044,3371,0.688347550279767,3.39912873263333,735.393774488463,767.552677405311,4594,0.336736173293087,3.99850968091466,905.875,901.519813519814,3432,0.338862046133418,9.30685233052458,890.099916036944,25.4575986565911,3573,0.632762932891442,1.77650283445823,978.537337146489,677.762313314268,3147,0.945048787300443,9.32574205598978,999.253150057274,504.63717067583,3492,0.574551495363986,1.41625498950129,99.3474484256243,38.7947882736156,1842,0.456991989256594,13.9742537093677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
