1,,,,,2,,,,,3,,,,,4,,,,,72,,,,,132,,,,,249,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
8.04022957076715,3.56242432807771,2384.17073170732,0.414533076776937,,5.58111301659102,6.67738794100622,4121.23529411765,0.620194293808071,,8.32601575837542,6.99991750605093,3692.76666666667,0.273121965060606,,9.77658360227036,9.61657017115349,3268.29113924051,0.261440410911533,,13.7225632713484,1.64267089481729,3169.13636363636,0.532438443165873,,13.3298869923355,5.44007869641065,3039,0.585695318888746,,4.79001259899629,5.30406166684167,1396.27272727273,0.513543886479069,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
585.389496717724,21.7928519328957,1371,0.527241891840775,47.3814950230783,805.570182900893,933.64547001276,4702,0.837852928210957,5.32613501461853,960.335392051558,607.110902255639,3724,0.148193856469834,0.728480183033758,984.714169381107,465.208469055375,1228,0.0877626327707669,1.56235465354285,635.812004530011,1013.82106455266,883,0.330950481600017,14.3974940376999,,,,,,,,,,
597.629067245119,21.2979031091829,1383,0.800640211435501,12.249573912311,810.124561403509,934.772149122807,4560,0.764953515827956,4.69167021028782,962.460018173558,596.323262153567,4402,0.123768706863818,10.9948722198181,983.812320916905,485.422636103152,698,0.754313344053042,20.234274884162,635.711963589077,1014.3400520156,1538,0.0752152096627514,0.528541556129133,,,,,,,,,,
601.091881686595,21.0566393958464,1589,0.711070482783447,3.47120901639005,810.506642648052,935.084440441342,4441,0.773200537409191,0.493469294955821,963.478686788456,598.246227164416,3777,0.114605625503347,2.17611584708439,983.95671641791,486.549253731343,670,0.821424747858013,1.13583332441962,635.930217669654,1013.74775928297,1562,0.130957857399467,0.631225415220187,,,,,,,,,,
597.741484184915,26.6034063260341,1644,0.722657824509425,6.4801070050648,814.973141786384,937.751821778055,4803,0.77340041705169,5.20235886383868,963.274189430687,598.730661220322,3917,0.16199379586856,0.525828416744292,986.577586206897,483.82183908046,696,0.936419304411617,3.78255854266315,629.941033645508,1003.61845300035,2883,0.4723209408835,11.7674623875451,,,,,,,,,,
597.831442463533,24.3500810372771,1851,0.679551678076274,2.25512025152616,818.550960735171,935.83604845447,4788,0.615614643956019,4.05844500488406,965.316865417376,599.080554879533,4109,0.203807981404269,2.07242629768946,987.368080517613,470.804457225018,1391,0.159362302359552,13.041361571004,636.625088090204,1001.5221987315,4257,0.153073511844623,7.00506001254223,,,,,,,,,,
548.791334820006,31.0305829882128,3139,0.0854915498612477,49.493042581813,819.248824283882,936.432449764857,4678,0.655051706668885,0.91799131567278,967.184269662921,586.660174781523,4005,0.107756270191416,12.5599777227236,986.001796945193,463.345013477089,1113,0.0722000706479149,7.58353689440369,643.125776040469,996.564957461485,4349,0.254237750735285,8.17515656338537,,,,,,,,,,
557.680398119989,33.7636162565662,3617,0.0982726997083224,9.29972672700783,819.095074946467,941.895717344754,4670,0.630080659785456,5.46543058763982,968.135944700461,583.79331797235,4340,0.133258346444449,3.02068756103254,984.857142857143,487.66810966811,693,0.970890863609929,24.3500152217393,647.502697841727,991.680080935252,4448,0.454775135192429,6.55892240622437,,,,,,,,,,
562.441542666262,30.2663225022776,3293,0.0923668404020277,5.90758503910776,814.351248884924,938.564674397859,4484,0.577526740934697,5.79652765164007,967.768947755703,582.675741967133,4077,0.137390109384612,1.17629200664623,984.393465909091,486.542613636364,704,0.830894654724887,1.21726645794209,676.257667386609,967.214686825054,4630,0.66227997917866,37.7545200273347,,,,,,,,,,
556.999284692418,25.2811158798283,2796,0.104834883691129,7.38041034918657,814.175409836066,933.398770491803,4880,0.939915940094106,5.16889567874093,969.014948453608,576.493298969072,3880,0.141035074014696,6.30675187108616,982.797427652733,484.733118971061,622,0.835861996055899,2.41280108163021,674.033437013997,968.368584758942,3858,0.759839097712929,2.50572967262685,,,,,,,,,,
556.498944405348,28.1780436312456,2842,0.113761874747957,2.93981815760708,813.743208911472,937.736173539183,5117,0.933255802191616,4.35888320956645,970.425593514766,567.291063501255,5181,0.0878342639345386,9.30972916328541,,,,,,688.127408328154,968.090739589807,4827,0.413684660294248,14.096709734626,,,,,,,,,,
556.733771251932,26.1406491499227,2588,0.106645100450145,2.05088271736864,814.09659326963,938.055670959701,4814,0.889815948976272,0.47640225262762,974.120648867861,547.099357891179,5918,0.0708922379188386,20.5270165758782,,,,,,679.307630088973,959.937719061742,3709,0.805703106797109,12.0108381022889,748.232100238664,977.410501193317,1676,0.650804564254759,0,,,,,
549.057327785483,26.7050392972723,2163,0.151365206960121,7.69716314833008,816.771891243503,942.141343462615,5002,0.932590607975305,4.88363993861896,965.038312192596,597.621537665027,3863,0.256960289519044,51.3320512797203,985.814617434336,495.44118766654,2627,0.222753057092724,11.1250244658292,694.705426356589,963.572969329289,2967,0.46237461246993,15.8210990265126,753.860777898946,980.121046892039,2751,0.731417965317681,6.24732504262586,,,,,
545.038437303088,25.8052930056711,1587,0.24705190030711,4.11837639109638,816.425435126582,940.15585443038,5056,0.70502579107783,2.01548965218826,,,,,,971.724076634407,543.983804068734,5063,0.0530791128813469,50.5463049807307,,,,,,738.089586523737,984.080015313936,2612,0.838705518734001,16.2605014793224,,,,,
563.437209302326,19.307399577167,2365,0.180071442465903,19.512494204692,832.30531948379,940.209316965691,3177,0.540528466851931,15.8799743526544,,,,,,974.112991452991,532.283931623932,5850,0.096667375297667,11.9412700009296,784.941775836972,940.134643377001,2748,0.81213496822178,93.2306488821758,737.800763844685,999.135264162953,3142,0.928762695764487,15.0580190080166,,,,,
560.999449944994,23.6336633663366,1818,0.476964173073182,4.96580598269157,833.470890410959,948.352168949772,3504,0.694603715913895,8.22584913677058,,,,,,972.153397027601,546.432059447983,5652,0.0580242640831563,14.2831905132473,782.496957964602,931.025442477876,3616,0.662298804363975,9.43157862977818,746.591158202411,995.27840701498,2737,0.998511967592739,9.59929060005088,,,,,
569.056690500511,18.6144024514811,1958,0.413690340926121,9.49273962040741,838.212121212121,950.094053744997,3498,0.6755306240414,5.05108227509001,,,,,,970.080635053269,536.859202005431,4787,0.0581074427825145,9.79468947020018,788.448546739984,933.477350091647,3819,0.573606102359017,6.43686724251227,741.977310231023,995.920379537954,2424,0.777355639108183,4.65829602143714,,,,,
575.321447866018,18.160453808752,1851,0.498897953248271,6.28118254940245,836.423232908459,951.738412514484,3452,0.77633707413229,2.42982244737542,,,,,,975.704144144144,523.020540540541,5550,0.0786234059928687,14.9376171337669,786.343898573693,933.125726360275,3786,0.705903131628582,2.13381891273359,746.531263664189,993.685177087888,2287,0.760835305912816,5.0729303035053,,,,,
580.43107617896,15.7140266021765,1654,0.32360390894889,5.66509554848709,837.158833063209,954.474878444084,3085,0.941905465003901,2.83361136564804,,,,,,974.485832349469,522.978158205431,5082,0.0540770063849273,1.21904876496986,797.377388036329,925.30410272471,3193,0.869380505627048,13.5246325650104,753.831088082902,981.291191709845,2895,0.708627307974018,14.3839601673249,,,,,
579.3133640553,18.4272547728769,1519,0.379478825206777,2.93443137552402,836.789958690817,955.941849380362,3147,0.997193881286887,1.5126374418518,,,,,,973.011561866126,520.282961460446,4930,0.0804703295356914,3.07206102677544,801.509906995552,923.084917104731,2473,0.599507627663931,4.69068201483077,753.222700198544,976.64956982131,3022,0.85886163633518,4.68132348529274,,,,,
589.060330578512,14.7504132231405,1210,0.554949031959715,10.4174142754573,841.85478233238,947.987289482046,3147,0.724895440673663,9.43013582595888,,,,,,973.123265863088,507.402319763475,4397,0.0689059196254685,12.8811260497167,793.404383068148,939.320024016812,3331,0.560609740108031,18.1460247598314,741.865771812081,977.941946308725,2980,0.538072208787242,11.4302256915811,,,,,
592.203853955375,14.6825557809331,986,0.996548589713312,3.14425569147074,842.034256217738,939.542233693102,4262,0.788958351474548,8.44696265848929,,,,,,974.77518734388,503.592214820983,4804,0.0601397247320995,4.15279956794295,783.044456793554,947.133092525702,3599,0.903171569815258,12.9758279866692,708.609480122324,969.91376146789,3270,0.270055416005476,34.2115870545751,,,,,
597.443298969072,8.58173784977909,679,0.225111597975809,8.04187561957056,845.167699938004,941.584624922505,3226,0.847538376321472,3.74029831457505,,,,,,973.285495011512,498.643706830391,5212,0.0557333153418056,5.16787331288808,792.964104564963,948.887241513851,2563,0.682067461113711,10.0735520339872,723.421413121846,966.643114635905,2774,0.502857969018377,15.1687339577794,,,,,
602.345104333868,9.83788121990369,623,0.483333417873988,5.06019683418068,827.009073118662,940.843622131293,5621,0.61427630129612,18.1737396564574,,,,,,974.16921837228,498.733078162772,4964,0.0380038709007884,0.888230945992902,,,,,,699.768551236749,957.783038869258,2830,0.475539959338926,25.2578466609127,,,,,
,,,,,828.827519753324,940.979957602621,5189,0.622334686550103,1.82355025262713,,,,,,974.967986866407,490.983377796019,4873,0.0438284792809394,7.79075650252667,,,,,,688.410514541387,964.781879194631,2682,0.780414431437426,13.341242950837,,,,,
,,,,,831.000777302759,937.361834434512,5146,0.482518989382886,4.22064730056672,,,,,,974.554014291719,479.89974779319,4758,0.0502549406466452,11.0913582275658,,,,,,664.982274102897,976.341115434501,4626,0.908628646588288,26.1246701891686,,,,,
,,,,,829.109715407262,939.000392541708,5095,0.601346363029389,2.50219658765207,,,,,,974.691206968063,478.494400663625,4822,0.064952635597497,1.41202775646232,,,,,,671.603833865815,977.590734824281,3130,0.573982376609951,6.7384421280598,,,,,
,,,,,832.702780269058,938.729686098655,5575,0.680217108540117,3.60324812903378,,,,,,976.813783337267,480.998819919755,4237,0.0426921954414111,3.28290210843623,,,,,,665.796721311475,987.250819672131,3050,0.66917475236613,11.2711931704867,,,,,
,,,,,834.617864593211,935.275365067324,5273,0.999511140512777,3.94966856281735,,,,,,983.788876772083,483.022682660851,4585,0.132438665917108,7.26277831268507,,,,,,650.566359119943,1005.25585521647,2818,0.318940652829932,23.5827317636867,,,,,
,,,,,833.978011472275,929.421128107075,4184,0.847053851911086,5.88910030506548,,,,,,983.704595625125,482.475416415814,4983,0.173736002198595,0.553718028141744,,,,,,650.526864035088,1010.42324561404,1824,0.201759800186984,5.16754132858379,,,,,
,,,,,832.21931789893,936.395817774459,4017,0.881079371935324,7.19300347846719,,,,,,984.587191515399,478.457678972058,4903,0.18395864698531,4.11353736733789,,,,,,639.25652173913,1014.84855072464,1380,0.0828243409446049,12.1080114300395,,,,,
,,,,,829.979617201094,935.098434004474,4023,0.777576812811437,2.58833225504483,,,,,,987.619905795617,473.998361662912,4883,0.226994794311531,5.39285330498516,,,,,,629.846366145354,1016.83072677093,1087,0.0513607435339534,9.61665483302642,,,,,
,,,,,827.509161290323,933.67535483871,3875,0.71394676596295,2.85101854064418,,,,,,983.416116248349,474.395420519595,4542,0.146860238397478,4.22249953148555,,,,,,602.90376758965,1010.03177485247,2203,0.189221863614268,27.7872158397216,,,,,
,,,,,832.732580556321,935.8234646103,3631,0.81756456184237,5.64787432749719,,,,,,985.456828559568,472.909090909091,4818,0.167505360844093,2.52461530697724,,,,,,607.630129286116,1007.87296233839,1779,0.568650494560156,5.19605295938849,,,,,
,,,,,832.674950014282,937.131962296487,3501,0.876787323762861,1.30976619063519,,,,,,982.558980044346,470.859201773836,4510,0.147566637437656,3.54958750899502,,,,,,608.736131210806,1009.57501205982,2073,0.215847639806978,2.02983090714927,,,,,
,,,,,839.868674194897,942.59347553325,2391,0.788502077510576,9.03204264948494,,,,,,985.977829638273,469.364760793466,4285,0.173421563135171,3.73120441542765,,,,,,597.477886497065,1005.99686888454,2555,0.34354732328509,11.8131783452743,,,,,
,,,,,841.305754170923,939.994552264215,2937,0.311522857171782,2.96978130774337,,,,,,986.021141649049,468.000469814423,4257,0.179027855044734,1.36497831696094,,,,,,610.860057265569,1006.50715819613,2794,0.362951232491129,13.3918964175707,,,,,
,,,,,855.224004583214,940.104268118018,3491,0.436066930507962,13.918682843855,,,,,,982.508842849924,466.811015664477,3958,0.116775320997399,3.70824001773826,,,,,,622.354531490015,1002.64393241167,3255,0.508012038898394,12.1263123478731,,,,,
,,,,,854.87012987013,941.316385741918,3619,0.536474265560037,1.26271788089384,,,,,,982.050929462694,465.611662846957,3927,0.143400587965336,1.2837958759467,,,,,,638.38084874864,992.06528835691,2757,0.454976903659666,19.2028788183306,,,,,
,,,,,855.02103861518,943.91051930759,3755,0.553595559912004,2.59851927179304,,,,,,986.307562620424,469.95929672447,4152,0.155002365602056,6.08447583382369,,,,,,641.274472168906,998.398080614203,2605,0.743015521465861,6.96256520776302,,,,,
,,,,,855.125319040327,944.150587034201,3918,0.572629011019149,0.261738267032296,,,,,,983.77589592538,464.177712322042,4074,0.144298092489563,6.31158097921508,,,,,,647.176396339539,987.494477753234,3169,0.280370345795987,12.3984379768435,,,,,
,,,,,854.591036414566,943.504710975299,3927,0.531145141980187,0.8382206199161,,,,,,982.447746883989,456.200623202301,4172,0.180337046231202,8.08689870719567,,,,,,642.183373024464,973.40571552284,4619,0.887775206807774,14.9473577266841,19.7847113884555,118.698907956318,641,0.432795782715653,0
,,,,,853.915482954545,945.769176136364,4224,0.5596117755787,2.36308589412657,,,,,,978.788227334235,466.178168696437,4434,0.101206716739079,10.6274878227439,,,,,,649.51110516457,970.376505218089,3737,0.374505791965129,7.92917230154306,20.9761904761905,117.404761904762,672,0.294767065532534,1.75910102588469
,,,,,852.76660988075,946.193721100024,4109,0.51873997323244,1.22480519506696,,,,,,978.870867124142,470.312331045955,4809,0.140127485156659,4.13498823058244,,,,,,666.580719364283,960.527185278126,4782,0.586126060297464,19.7073801456908,22.6309012875536,116.668454935622,932,0.260456397432006,1.81113661054203
,,,,,853.15601965602,946.978378378378,4070,0.448418287614797,0.875972041534297,,,,,,975.840863952334,450.035998013903,4028,0.216146282659455,20.501478006424,,,,,,696.446687920652,970.989904357067,5646,0.550528719923218,31.6456089897928,22.3487394957983,117.091596638655,1190,0.370682450392675,0.508590382894095
,,,,,854.104836601307,948.625098039216,3825,0.774365580386201,1.90051025702386,,,,,,975.651535743409,448.394400652351,3679,0.238689223508878,1.65247906738559,,,,,,690.006025911419,967.209400421814,3319,0.423260894010967,7.46822181791877,21.8927875243665,113.333333333333,1026,0.3466157228841,3.78582029055572
,,,,,856.932769367765,943.712600178094,4492,0.476244800804913,5.66831888368383,,,,,,974.469515242379,458.906046976512,4002,0.142433553509424,10.5778958639747,,,,,,713.615566037736,980.072720125786,2544,0.442834181993837,26.8863418631611,27.2352941176471,112.606228373702,1445,0.272531965698253,5.39175837010213
,,,,,858.433488914819,957.794049008168,3428,0.783133073946184,14.1611920512679,,,,,,972.933710590137,462.602667744543,4948,0.0971986271039079,4.00296153272649,,,,,,735.604644808743,989.396721311475,3660,0.829829618766008,23.8842329436868,30.1633054599115,113.806197737334,2033,0.509200002314499,3.16436042417474
,,,,,859.43591882124,958.962190714484,3597,0.837411531270935,1.53929229301081,,,,,,973.934890763573,470.034825870647,4623,0.105591292316067,7.49928904304191,,,,,,750.745083758194,990.08327263899,4119,0.952779515626712,15.1559969750377,31.9709589041096,110.452602739726,1825,0.473534050658376,3.80975201060416
,,,,,862.113532418617,963.548291633037,3717,0.781947986565917,5.31054952071933,,,,,,972.390389771087,477.67890286657,4849,0.0831775028103737,7.79855091894648,,,,,,754.851906158358,988.58211143695,4092,0.985379412735074,4.37258220974739,34.8324350808427,111.90984811367,2041,0.595537434306831,3.21116956729035
,,,,,861.554110429448,965.834846625767,4075,0.746154263464527,2.35399377585041,,,,,,978.592228352123,454.185176301271,4169,0.352071425631924,24.2985182616198,,,,,,757.452428287418,982.289690428855,3521,0.987897574540284,6.8086178837445,37.2565733672604,108.08566581849,2358,0.83058332300644,4.52778275300842
,,,,,863.90266798419,973.697381422925,4048,0.992131886311321,8.20580136394097,,,,,,969.44018887723,508.708289611752,5718,0.0402637711390397,55.2858907101763,,,,,,765.078856152513,987.031773541306,3462,0.958048011911901,8.98052082158253,39.2916992952232,104.012529365701,2554,0.676884915611699,4.55326016231317
,,,,,863.435781041389,976.008811748999,3745,0.753817541664899,2.35811228944935,,,,,,975.054954204829,458.485151262837,3603,0.216629553304903,50.5360189894134,,,,,,769.744707347447,990.132752179328,4015,0.912495865568184,5.60234200015813,44.3450566627589,106.960922235248,2559,0.642281142456021,5.8505932346408
,,,,,868.390336935792,984.108073744437,3146,0.637884242475397,9.49450730588596,,,,,,975.052209944751,466.432320441989,3620,0.210040953572198,7.94716965296661,,,,,,771.627586206897,992.590344827586,3625,0.858894343834807,3.09596421557762,40.0486111111111,111.605158730159,1008,0.750464991459798,6.3267983213418
,,,,,866.799600532623,971.695295162006,4506,0.910068357402882,12.5142924067175,,,,,,974.436915225404,478.580379926283,3527,0.261322299542891,12.1636317284601,,,,,,776.146439896224,988.352551167483,3469,0.674384244615094,6.19507334671294,31.8975069252078,116.192520775623,722,0.777009501766964,9.35330903935178
,,,,,869.555414819506,973.975723031455,4737,0.816914000358949,3.57699086545446,,,,,,981.292577675489,483.390103567319,3476,0.481939485484327,8.37457754950327,,,,,,784.760479041916,983.586541203308,3507,0.591379646721971,9.84461890487105,30.1107544141252,118.852327447833,623,0.642120073734661,3.20422472204925
,,,,,869.90503875969,974.612403100775,4128,0.797216826711719,0.726359697546461,,,,,,977.571381361533,493.370125578321,3026,0.310853314456464,10.6512037510833,,,,,,786.60197869102,989.412480974125,2628,0.661809281335862,6.11004870445711,30.1565731166913,120.072378138848,677,0.810242850821694,1.22091074290896
,,,,,857.912066627929,969.170249854736,5163,0.404195475489498,13.1699814922634,,,,,,975.383039885016,495.531081566655,2783,0.262248641240888,3.07547869466845,,,,,,793.604716227018,984.7965627498,2502,0.511139570844285,8.38719464730227,25.9709639953542,117.74099883856,861,0.35842628253965,4.79110145566042
,,,,,841.877105666156,992.153905053599,2612,0.547566190036115,28.0244246925039,,,,,,977.175166297117,499.585735402809,2706,0.207325686806089,4.43305028259194,,,,,,851.758503401361,940.76156462585,2940,0.802184718704896,72.9448012026557,20.8164502164502,122.064069264069,1155,0.462072307229472,6.72740293135663
