1,,,,,4,,,,,5,,,,,6,,,,,7,,,,,8,,,,,9,,,,,10,,,,,29,,,,,31,,,,,58,,,,,195,,,,,201,,,,,249,,,,,270,,,,,384,,,,,522,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
7.03976270872335,7.81674344247628,2937.5,0.48658550929889,,5.5582624976218,17.5814371637909,3427.05882352941,0.667760069732325,,2.97727082999868,6.93809161470092,4166.22352941176,0.666994247553123,,10.4001784102687,7.99585000951559,4330.02777777778,0.388313708951932,,9.34482227121282,5.77710137932854,2969.7027027027,0.657210722121087,,15.5461175094204,15.1723413901644,3894.9746835443,0.640935785759686,,9.20147236252494,8.32609544868542,4296.28125,0.288728240378184,,6.70904041926618,7.28609328817034,3439.08974358974,0.618562441193858,,4.9981137982851,19.1165433573986,3756.5421686747,0.225701614511973,,10.2759276064422,13.2168857779173,4358.30864197531,0.454700329650738,,17.7997214155624,10.2561662827473,3714.53333333333,0.583421945848335,,16.9342360123203,38.5169271498892,2394.39130434783,0.46070898758148,,9.50782184052941,9.88639316584633,3180.88235294118,NaN,,16.4441967026332,5.14397162747428,2500.82142857143,0.298798000488463,,11.2351688497226,5.05544189476951,3487.21666666667,0.462626044018565,,10.9820104167007,5.85343732392509,3484.57692307692,0.383164947892367,,13.8301879518268,3.5333168806105,3721.39473684211,0.284635314677764,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
38.2334754797441,995.652452025586,938,0.157089702181483,0,263.726077652094,845.727911953531,3271,0.483009818117955,0,364.723399190669,404.986669840514,4201,0.527129888067445,0,475.09511472983,597.569393042191,5404,0.588936843786359,0,551.416214119472,553.042280837859,2578,0.207014181876344,0,568.575177826834,878.173411822418,4077,0.471097707024307,0,576.223269513991,701.300736377025,3395,0.407940607452241,0,654.181681115718,679.608744817188,2653,0.26920913603511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.7673913043478,998.934782608696,920,0.162424433050137,3.62306387106048,265.772225827385,848.056456846204,3082,0.509312560663057,3.09981348994384,365.47138700291,408.266488845781,4124,0.432553918750868,3.36403009418304,474.634827044025,599.721501572327,5088,0.58348680296131,2.20078074309725,546.020296643247,556.066744730679,2562,0.249355506503174,6.18573417220659,570.556296296296,881.401975308642,4050,0.46070419345127,3.78793513337054,610.151926667798,695.362926498048,5891,0.311658733294333,34.444322644225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.8324786324786,1005.07521367521,585,0.167731939610952,6.86291876767666,270.719068413392,846.202911208151,3435,0.378240479185067,5.28269656549311,366.620339842759,408.166624397667,3943,0.431018659262476,1.15328467266127,471.23387755102,595.615510204082,4900,0.724214807172519,5.33156849061094,544.397936294302,556.360699865411,2229,0.239220798249926,1.64877612884959,573.148610852135,887.051836658587,5363,0.577126898021072,6.21619079742655,613.191251093613,696.134733158355,5715,0.289203519639329,3.13578993018516,,,,,,946.881076842655,137.812598013591,3826,0.186661957332895,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.7090643274854,998.37134502924,684,0.36312664097887,9.60360794926799,265.556389097274,853.503625906477,3999,0.53171854799376,8.94168288564334,364.715937038859,407.889326119036,4066,0.593251692951327,1.92448548314496,472.603361711417,598.9493560358,4581,0.571788893231541,3.6041663245809,549.815239655879,557.160589922163,2441,0.196841089493477,5.47603869729189,575.560929883765,885.242594675665,5334,0.614582291635847,3.01540041505705,582.047951730708,711.418228008892,3149,0.275697335151054,34.6913578583183,653.362564991334,687.70259965338,2885,0.694391929412947,8.13519743672928,922.036191974823,150.488198269079,2542,0.398230837185677,27.8915604786249,112.328653146126,811.274050962038,1923,0.751117477367307,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.8125960061444,996.431643625192,651,0.603275114489161,6.4043376307983,266.462461755707,853.59802306425,4249,0.493585523401037,0.910976665867744,364.05079122001,405.994129657989,3918,0.556258017323642,2.00852896078136,475.403243243243,603.376216216216,4625,0.549619411402344,5.23797934791819,550.491428571429,558.177142857143,2275,0.195742187661178,1.22090594196631,572.954251789768,883.184913567313,5727,0.633028158687097,3.3209670623772,615.258742434432,702.567249495629,5948,0.400626762301541,34.369993305335,,,,,,955.816617613765,140.443740095087,4417,0.18071859777861,35.242138078686,106.935304990758,814.185304990758,2164,0.858108409638432,6.12891542972701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.216429699842,1000.77725118483,633,0.621811245992409,4.36433118754567,269.809355246523,847.919342604298,3955,0.402928481547567,6.59159372269777,365.498029279279,404.162725225225,3552,0.625419388991779,2.33421082949736,471.225771638247,593.390459745305,4633,0.807968597356289,10.8243522349785,559.381922906513,557.47053610988,2257,0.173746567606214,8.91853029469796,602.13106113844,919.177442023893,2846,0.721073952381672,46.3330153180916,617.091047554578,702.332374344221,5909,0.394973225880291,1.84729759109423,,,,,,954.132970835393,140.65793376174,4046,0.187333294526234,1.69721695759754,148.4195885928,790.964469378214,4278,0.396893564243519,47.5410663797045,539.98158145443,840.525246109876,3149,0.321550392234365,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.4065040650407,999.020325203252,738,0.588394091550753,1.7671777412201,273.817605075337,848.188474755485,3783,0.431176504187447,4.01727504721633,365.691808596918,402.580156799135,3699,0.715815135180436,1.59438804787374,458.605833154622,586.010508256487,4663,0.789937344711798,14.6193888828436,556.746458923513,557.789896128423,2118,0.147676664933627,2.65474315652865,,,,,,616.227010519172,702.126060400407,5894,0.398789513619219,0.888327328164945,,,,,,955.683333333333,139.274154589372,4140,0.189383009421873,2.07809255638417,139.252634099617,789.745450191571,4176,0.605361395444066,9.24765172665481,571.370345521637,875.814491781282,5962,0.638889634448549,47.2290733523705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.7386934673367,1006.48115577889,796,0.608626322331263,9.3695287955098,275.034952900347,848.916212196331,4034,0.448960124653617,1.41828682214347,366.775596421471,401.167992047714,4024,0.738542841307779,1.78011385416945,452.408626138688,581.853132552519,5379,0.936277060775459,7.46251616696988,549.725725725726,558.766766766767,1998,0.155953570751136,7.08836870362752,602.245891073155,917.630357718337,3103,0.884709487957321,1.55133998930102,588.508435136707,712.973821989529,3438,0.371663062266899,29.7656404723265,656.982958946553,689.121998450813,2582,0.398341257422515,3.88869455436388,954.96835443038,138.574542897328,4266,0.235336064805551,1.00032562264183,132.996375169914,792.834617127322,4414,0.837430162924631,6.97737258231402,545.2758844531,842.396949042519,3081,0.414031746854287,42.3987389099541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
