1,,,,,2,,,,,4,,,,,5,,,,,6,,,,,7,,,,,8,,,,,9,,,,,10,,,,,11,,,,,12,,,,,13,,,,,14,,,,,15,,,,,16,,,,,17,,,,,18,,,,,89,,,,,306,,,,,382,,,,,428,,,,,596,,,,,774,,,,,901,,,,,909,,,,,945,,,,,1082,,,,,1094,,,,,1132,,,,,1158,,,,,1221,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
6.2834634235566,8.57483962998027,1827.06451612903,0.733622771328908,,4.54212725727396,12.0530940566901,4738.14117647059,0.594465249104485,,9.53122733127056,8.36354498645029,3219.36363636364,0.419093092174333,,9.17767242531512,3.7393224110921,4032.2602739726,0.729023023028196,,12.6591134441091,3.88369447065208,3226.73076923077,0.437060712877702,,10.5797414030016,4.42850473611651,2939.54545454545,0.231661023950199,,10.2769865855858,2.67259107340468,3536.28985507246,0.476196170485312,,18.1918994331308,5.99005517453947,3225.52631578947,0.578716908468214,,19.9919337301293,4.62263684086471,2977.17142857143,0.414933600587107,,11.0482522231811,1.76152865053805,2698.49253731343,0.483893416407239,,11.2490086221146,8.54397255382592,3941.78823529412,0.172231469711378,,13.8710778719012,5.71580626876876,3436.92,0.609621472457816,,12.5546009657786,18.8625565454354,4153.76623376623,NaN,,16.7284692508099,114.683710823874,3192.78,0.651521453236609,,4.32439330713736,1.97319861242276,2581.0487804878,0.463096517785342,,12.76955993506,23.8073288882325,2803.12307692308,0.570334587602871,,6.04586354656182,19.8479466640879,3400.65882352941,0.530070120549899,,14.6706238695976,8.15546409660486,3415.91549295775,0.694864485259897,,17.9918403916906,3.62971187945444,3087.20689655172,0.493302889503324,,26.5191931525952,7.13834708103698,2949.26315789474,NaN,,17.0038422948458,7.60078121092346,3177.91071428571,0.454423875000122,,17.6991975158492,37.9260271459656,2774.77192982456,0.513215632412215,,9.33651350381741,18.9612054449626,4518.95833333333,0.683054169538259,,18.8999306922538,9.21947293928579,2976.60526315789,0.399770216268579,,13.6093683403791,4.14270709528027,2857.27272727273,0.158198796313299,,22.3236638593148,5.68394441130009,3433.28,0.444595546170455,,17.427414148769,4.11657692720948,3467.75,0.319721478279851,,15.6304277435961,15.1134264196708,3280.46875,0.463824737156811,,17.1389496754372,3.33923634712715,3169.92592592593,0.347863221971347,,3.30899246326028,3.4536743965337,1872.89655172414,0.218285630283748,,17.9814291467669,3.65971653685699,3529.42307692308,0.301542625308304,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
27.9279661016949,374.208474576271,1180,0.895543757301242,0,58.1123143564356,801.531559405941,3232,0.790869063744384,0,135.022746185853,24.522052704577,3605,0.638075008102251,0,219.508163265306,179.173015873016,4410,0.732247307360655,0,211.449704142012,384.338564445588,3887,0.419944000353389,0,234.881873727088,7.85641547861507,982,0.0513048572948176,0,268.647427440633,525.706464379947,3032,0.240672377331699,0,409.963190184049,150.504601226994,1304,0.77170828810737,0,493.4117076326,216.086028460543,3092,0.386163718045574,0,601.797554347826,63.7771739130435,1472,0.407672129589767,0,722.28431372549,632.081300813008,4182,0.0405470055155126,0,824.812803103783,285.933268671193,5155,0.294778609693272,0,836.619961612284,378.179462571977,3126,NaN,0,871.924420967087,539.287281592848,2461,0.427168150573502,0,868.642535392535,68.9231016731017,3108,0.563110654969874,0,971.082346886258,470.816435066049,5829,0.725205248436587,0,988.791036414566,615.524089635854,3570,0.431570655263641,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.5019638648861,375.03534956795,1273,0.852502971108798,1.7779739059936,60.7152423469388,804.528698979592,3136,0.824599895977169,3.969644788604,133.622885001434,22.8330943504445,3487,0.509531437495374,2.19367081797544,221.33006833713,177.279498861048,4390,0.875981107780966,2.62768810275295,210.8836646964,383.281569048898,3722,0.353880055558492,1.19901623117093,258.153386454183,8.1593625498008,502,0.280501206408369,23.2734845164044,266.305272108844,523.438492063492,3528,0.221869946034529,3.26027453237266,413.179966044143,149.129881154499,1178,0.873984614799164,3.49821414607512,497.081507215393,218.942276857296,3742,0.31437164592033,4.65033158837239,601.817028985507,62.2584541062802,1656,0.386529931765251,1.51884466387051,722.568957345972,648.433412322275,4220,0.0447675215066032,16.3545887383992,823.16871229457,284.566257541086,4807,0.288249752704597,2.13816604097361,838.328175182482,381.014598540146,3425,NaN,3.30998331708988,870.981765437215,543.385826771654,2413,0.357865467243606,4.20555252383132,870.231090972464,70.8996165911467,2869,0.646067586732592,2.53576813841051,970.994433198381,471.516869095816,5928,0.672545259739934,0.705929632876022,992.358412466521,609.664475286097,4107,0.905503585533745,6.86012042342867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0834938985228,369.915863840719,1557,0.757290157721287,6.15589725566008,58.3973279117049,803.808306709265,3443,0.991791560123584,2.42728085565143,124.837754472548,30.2612584824183,3242,0.620265482468712,11.5046138910051,213.293555173073,182.579460699943,5229,0.75074432094822,9.62679278523203,213.843579978237,386.596028291621,3676,0.328681666045588,4.44373025141331,261.537906137184,7.6028880866426,554,0.197088946263303,3.42996170718675,270.46553552492,526.683457051962,3772,0.279312763575214,5.27613395087185,418.964102564103,143.681318681319,1365,0.827260786062322,7.94626127846833,495.653439153439,210.731481481481,3024,0.356801276216157,8.33405898065653,602.129659643436,59.3403565640195,1851,0.419583158006795,2.93479661892014,723.609845870715,659.097078444905,4347,0.0371720452180976,10.7143466481099,825.335012087027,286.766317485898,4964,0.366859844905057,3.08757486574238,838.653303218521,381.024844720497,3542,NaN,0.325289446539885,873.509923045768,545.388011340624,2469,0.443384296638092,3.22495332398838,875.170419120194,72.1593349497749,2887,0.661663285066399,5.09743591367463,972.027718926554,473.221398305085,5664,0.674576029877272,1.99326346008126,991.108654453569,618.594440934934,3166,0.437370341946582,9.01699404349034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.4144353899884,373.614086146682,1718,0.804729861369329,4.37151420688038,54.6285306704708,801.12667617689,3505,0.934950623672554,4.62547024179165,133.869679109365,30.1607727570399,3054,0.588680687585763,9.03248360231813,207.945258019526,189.787482566248,5736,0.736574367780186,8.97551456284174,217.72333976302,391.277762469,3629,0.315626237692025,6.0803923307013,264.610510046368,7.24884080370943,647,0.105368945093888,3.09293457112877,270.132946379215,527.650912106136,3618,0.211271659121251,1.02302728296374,428.959745762712,145.152542372881,1416,0.761627816720002,10.1033351970782,497.35119760479,212.716467065868,3340,0.236118627627702,2.61200144130089,602.665204678363,51.8898635477583,2052,0.272446327688456,7.46971583594657,727.51154449675,662.419412687738,4461,0.035339664257664,5.12456407799743,826.675619047619,288.746666666667,5250,0.454243853648469,2.39144514897547,842.472396129767,382.101593625498,3514,NaN,3.96797919212672,879.541068580542,545.801435406699,2508,0.385675289057985,6.04529866260081,884.708162622124,78.3696816892531,3173,0.554964501966275,11.381430390472,974.453087557604,473.785253456221,5425,0.656146866446406,2.49004932239192,992.74932705249,620.910834454913,2972,0.448570459846588,2.8385710342088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6224137931034,375.217816091954,1740,0.707739989987809,1.61715947065336,61.6473971814783,807.854472246189,3477,0.976061913127763,9.72253706855472,105.034217877095,19.6450186219739,4296,0.128646977822744,30.6930759212382,208.393847322446,191.147550322826,5266,0.678166620020786,1.4321370971998,217.891708967851,393.731810490694,3546,0.264601155683243,2.45981704236636,253.063389391979,6.45148771021992,773,0.0479847215396987,11.5746173743543,272.918896551724,535.404413793103,3625,0.186283959031109,8.23882921133287,424.618055555556,149.816666666667,1440,0.795783120642692,6.37215264120339,497.383087111564,206.672185430464,3926,0.157386812275128,6.04436575901333,601.905230219043,53.6803755029057,2237,0.37906973432121,1.94512062359723,725.448668146504,699.341564927858,3604,0.0631539108328915,36.9797347864879,802.544440169296,274.294728741824,2599,0.526378920009424,28.1277852637058,848.884327457136,378.268292682927,4141,NaN,7.47041226862472,881.886181818182,542.467272727273,2750,0.321430278132949,4.07629695559934,883.659567901235,79.6614197530864,3240,0.513093550347887,1.66377225431651,976.017780172414,468.635416666667,5568,0.510595770890089,5.38229337159269,997.915094339623,611.873820754717,3392,0.552345475614717,10.4092635802122,858.392358258012,305.696384552178,2434,0.554567475107947,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.3057894736842,372.052631578947,1900,0.766628877917425,3.92238973569711,64.3356282271945,809.852266207688,3486,0.978360275648288,3.34929348784974,132.217048534122,35.5937423010594,4059,0.57832758146653,31.5161556906995,225.227358848049,179.089806744979,2639,0.843017742874841,20.7064311379749,222.84478021978,401.624450549451,3640,0.281655708666149,9.31808359716629,256.469809760132,9.00330851943755,1209,0.0744364273225734,4.25622945421462,275.701689545935,543.421594508976,3788,0.172609237954795,8.48640816126467,425.843634442684,148.027997886952,1893,0.76103617640263,2.16826649932618,497.542395104895,208.10118006993,4576,0.106651917929753,1.43784725070614,601.158823529412,54.4434389140271,2210,0.507305028669335,1.06742152672651,729.321486268174,717.959343026387,3714,0.0552790580268283,19.0163188217277,804.804282494365,273.584147257701,2662,0.544631146174119,2.36892663030171,846.167469879518,379.052530120482,4150,NaN,2.82778065901919,884.257744733581,543.283147459727,3228,0.483781398142169,2.50797971298715,889.595071408569,80.2178661439373,3571,0.518779050082424,5.96152954127302,964.744044160372,485.211214410227,3442,0.911771713824932,20.0463012674313,998.806196648751,614.92475497945,3163,0.651541842976664,3.17840572755907,860.068434559452,304.938836612489,2338,0.827006304619264,1.83932342158138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.3623361144219,368.353992848629,1678,0.592144559616656,4.17815023868652,63.0982847808331,808.705962428533,3673,0.958638035994558,1.68672201573327,128.56847826087,21.0760869565217,2760,0.608270840159973,14.9691142604244,223.731597222222,184.737152777778,2880,0.86779944270002,5.84207326686858,226.002561183836,411.575412635174,3514,0.257650583794991,10.4399821383205,251.850779510022,11.1150705270973,1347,0.104771138022032,5.07887578391389,278.662773722628,551.223114355231,4110,0.171504793608124,8.34456298514073,457.741245136187,140.450250138966,3598,0.336942478355046,32.7853599779901,497.84906173511,221.761218384553,3677,0.171211681429075,13.663480200119,600.600607697502,42.5979068197164,2962,0.523433988244234,11.8586776460253,723.167905405405,725.984459459459,2960,0.315760632298772,10.1128161853667,809.026185958254,275.240607210626,2635,0.585184483519467,4.53523190521103,844.602511415525,386.226712328767,4380,NaN,7.34288671788547,880.795245641838,548.249762282092,3155,0.504829239318785,6.05443331403113,888.039067231981,82.0490611750454,3302,0.589358276411071,2.40300317093337,964.172997237569,495.767610497238,2896,0.438115272345987,10.5718301600954,1000.78379936581,618.074373018161,3469,0.603962220903187,3.7190060898441,865.970330924306,306.164321034614,2629,0.648927421446196,6.02778506338264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.9975201487911,367.572845629262,1613,0.634305503119483,1.81218591887827,59.3904320987654,802.690072016461,3888,0.865965901705038,7.06676085359986,125.801461245235,22.1216645489199,3148,0.563773046673308,2.95797492662397,,,,,,227.486637298091,412.149486049927,3405,0.227390360297725,1.59123920214034,256.598690364827,8.90551917680075,1069,0.0897517117578312,5.23686687388262,280.813311305169,552.967429785225,4237,0.182050603633025,2.76901574810207,429.952477249747,148.888776541962,1978,0.89251513142003,29.0417690318697,498.03650665591,183.503832190399,4958,0.0327364904154457,38.2578453915915,601.497605572486,26.9242490204615,2297,0.783772559271434,15.6993042519683,714.830459770115,725.897270114943,2784,0.402533435611494,8.33790151676184,804.11930748965,275.140760255928,2657,0.448218398737044,4.90789422461559,845.500951474786,378.086108468126,4204,NaN,8.19003209737156,883.572044334975,544.547413793103,3248,0.500137199296118,4.62795800716919,884.278180619644,77.5082399472643,3034,0.652519045114589,5.89604320994346,968.25369738339,490.480091012514,2637,0.578326543711809,6.6790699937517,1001.1453689168,612.501098901099,3185,0.559282798447761,5.58499032444218,861.11768876285,304.238567883729,2821,0.457198313087297,5.22079123747351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
