1,,,,,3,,,,,4,,,,,9,,,,,11,,,,,118,,,,,246,,,,,323,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
8.20314843311268,9.15019717952908,2964.04938271605,0.562082880301769,,4.96200669509327,7.73405604542834,1491.70175438596,0.742788962138986,,2.93604365017832,11.4444775145377,3002.35294117647,0.330799080413567,,4.75760932692208,4.81531014017687,1094.5873015873,0.216055342661727,,8.07359684676427,1.80036092106804,2475.13333333333,0.665927008594328,,5.96021605834036,6.35667096375089,2539.81034482759,0.430742880082825,,7.20445329665843,1.24267568388404,3934.11428571429,0.466606066279582,,2.69453858429094,5.26921792924676,1874.04347826087,0.755194905534444,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
77.5453008789723,270.847532116295,2958,0.92853706832778,0,475.970498474059,65.9338758901322,983,0.993528378833991,0,886.130530164534,95.8460694698355,2735,0.328845279210268,0,,,,,,,,,,,,,,,,,,,,,,,,,
81.173313995649,273.829224075417,2758,0.954301799463771,4.6960585722361,476.823529411765,68.0398803589232,1003,0.850438222847909,2.27220522912228,885.366191446029,101.504276985743,2455,0.301942799487865,5.70959945790272,,,,,,,,,,,,,,,,,,,,,,,,,
81.3804690234512,276.297164858243,2857,0.971645358932938,2.47661965450477,477.960730593607,74.434703196347,1095,0.9476912349328,6.49515093358278,886.590523882897,104.808551617874,2596,0.293561298547585,3.52380770765194,18.7995951417004,70.0560053981107,1482,0.810350615376031,0,160.911877394636,12.7547892720307,522,0.899530069716251,0,,,,,,,,,,,,,,,
82.2503765060241,276.329819277108,2656,0.91449100379656,0.870520154452388,481.101933216169,76.6318101933216,1138,0.869694693793088,3.83333184998917,888.644101346002,105.57521773555,2526,0.302944572872571,2.19202128935041,13.624133148405,12.9930651872399,721,0.884455076538109,57.2971600723234,160.571701720841,11.2045889101338,523,0.798210697550293,1.58708558403971,,,,,,,,,,,,,,,
81.8370544457501,275.495103799452,2553,0.959142013722118,0.93144245885023,483.305923961096,75.4420866489832,1131,0.899284635790063,2.50459923254796,892.646942017474,108.172756155679,2518,0.335613917726412,4.7717857543315,,,,,,158.732432432432,14.1932432432432,740,0.797128073964156,3.50926861868647,,,,,,,,,,,,,,,
79.9234184239734,270.672955974843,2703,0.665291020447986,5.18797768559402,484.183597390494,76.0438024231128,1073,0.997504959301132,1.06412993638317,894.660202020202,108.458585858586,2475,0.351586859802465,2.03344890706591,,,,,,164.596516690856,15.0493468795356,689,0.902689053796853,5.92624650398273,,,,,,,,,,,,,,,
78.7606806661839,267.971759594497,2762,0.668868434870717,2.94081978002453,482.340761374188,75.8449396471681,1077,0.808620901693631,1.85353472766295,896.747193347193,109.064449064449,2405,0.306621377162981,2.17315508492971,,,,,,170.291479820628,19.2656950672646,892,0.573865583763267,7.08591540237552,,,,,,,,,,,,,,,
80.317783233953,269.780077165907,2851,0.651797195576376,2.38633209038954,482.919927206551,77.0673339399454,1099,0.973328528713392,1.35265696626762,900.282348397065,111.760911548861,2589,0.344473143367826,4.44614790087646,,,,,,174.217427385892,22.7668049792531,1205,0.674697210827626,5.2603074911101,,,,,,,,,,,,,,,
