1,,,,,2,,,,,17,,,,,64,,,,,108,,,,,115,,,,,254,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
9.02834643221865,13.8992177047292,3149.6,0.208313554445213,,9.16876851191866,21.2002957975641,3777.37647058824,0.496246758286225,,4.66028366406796,1.64276506380913,3400.85714285714,0.550097792539463,,14.2649967585283,6.06496960952611,2332.41176470588,0.364410628345289,,8.83230051704339,18.6291225243564,3213.82,0.290006966925701,,9.64507616897581,2.03562636262098,3307.59090909091,0.597555264110584,,9.39021304650946,5.84203409092486,2999.84615384615,0.402862520975123,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
670.010514457379,1011.1085242208,2663,0.085499352111951,14.6219412095299,830.28664799253,223.354808590103,1071,0.683266954487537,1.48869392304691,15.7439024390244,893.108536585366,820,0.826999982782643,3.75050564743448,,,,,,,,,,,,,,,,,,,,
667.301424501425,1008.38774928775,3510,0.0935161424298916,3.83950317434291,832.851772746689,244.084152071764,2341,0.26146499119684,20.887449489708,18.0314465408805,891.819706498952,954,0.628387754495986,2.62563154490171,,,,,,,,,,,,,,,,,,,,
669.045196211096,1007.81244925575,3695,0.0948748709768603,1.83622163756661,833.033695245226,238.461624859603,2671,0.410638928381267,5.62546958457386,16.6791338582677,892.020669291339,1016,0.767254000087998,1.3671633536192,,,,,,,,,,,,,,,,,,,,
664.090445137511,1007.24014743408,3527,0.115107374138892,4.98769361291204,833.785603475023,232.363636363636,3223,0.445845224931771,6.14417038199458,17.2409420289855,892.879528985507,1104,0.802086355198669,1.02628865089351,,,,,,,,,,,,,,,,,,,,
637.36853605244,1009.16703083273,4119,0.0511476898950782,26.7912915848184,833.224110032362,227.054813915858,4944,0.290963200012555,5.33843335335292,19.1084033613445,892.613445378151,1190,0.677515886002038,1.88632243107051,,,,,,,,,,,,,,,,,,,,
642.074238875878,1010.42014051522,4270,0.0425657928335615,4.86969433731528,835.432013769363,244.54016064257,3486,0.750410036995845,17.6241932883529,20.2352941176471,890.136764705882,1360,0.720429838046256,2.72099796564247,819.353188239786,188.954562810233,2619,0.666378268421108,0,,,,,,,,,,,,,,,
646.384513274336,1008.32455752212,4520,0.0571934745947114,4.79269584586454,835.319630484988,241.329099307159,4330,0.963312526922908,3.2130273734249,20.4797347089167,889.767870302137,1357,0.665290782451903,0.442531675448,809.944444444444,177.883296047726,2682,0.841822854648011,14.5291915650177,,,,,,,,,,,,,,,
666.42979696883,1007.75550471833,3497,0.10334560377072,20.0533593067659,833.747616984402,245.818024263432,4616,0.909022978992429,4.75622473281794,20.5280816921955,891.979576951131,1371,0.711590000358656,2.21223500831034,805.214009287926,178.443498452012,2584,0.741424891225924,4.76349068476021,,,,,,,,,,,,,,,
639.62954353339,1008.13546069315,4732,0.0510960231954974,26.8029466802935,830.400208768267,247.648643006263,4790,0.693232949202715,3.81527282734181,22.0977653631285,890.77374301676,1432,0.719348978108398,1.97937927241692,802.328979591837,174.012244897959,2450,0.790143980379316,5.28766530782956,,,,,,,,,,,,,,,
639.403972153972,1007.57432432432,4884,0.0607316973264151,0.604778035013288,830.456241317722,246.064695376067,5039,0.935131693388993,1.58493840315739,21.8621372031662,889.857519788918,1516,0.789953378933302,0.946036803197213,805.116259477675,172.772114574558,2374,0.81281147681928,3.05071342164703,,,,,,,,,,,,,,,
646.111401218451,1006.83790252393,4596,0.0727221464112144,6.74773456228857,833.554180194805,246.728084415584,4928,0.923699594854908,3.16817144483969,21.9144908616188,889.704308093995,1532,0.854845337358399,0.161909632248026,817.044081632653,170.975102040816,2450,0.864989311180898,12.0624290840284,,,,,,,,,,,,,,,
636.92516722408,1008.01734949833,4784,0.0516640692883858,9.26164079225365,840.463362068965,252.948275862069,5104,0.831213198204386,9.29664325448406,21.8646112600536,888.025469168901,1492,0.780001134684902,1.67957974239477,831.468693284937,168.602087114338,2204,0.69754492936282,14.6185026989936,,,,,,,,,,,,,,,
638.859680284192,1006.87988454707,4504,0.058253295889644,2.2441406584891,839.808359013868,254.053929121726,5192,0.731569549716427,1.28510627295072,19.6264534883721,889.904796511628,1376,0.901440173645299,2.92253682133517,840.748931623932,165.283653846154,1872,0.633396048891896,9.85570002505875,,,,,,,,,,,,,,,
646.087969244686,1007.90592492085,4422,0.0488130926075796,7.30074791682498,825.568060358378,286.370638164099,3181,0.255833027319895,35.3150929366888,19.3099850968703,890.216840536513,1342,0.857939973018999,0.444436402971245,852.495766932271,202.213894422311,4016,0.41604202163826,38.7534618940563,,,,,,,,,,,,,,,
651.941114616193,1008.44100946372,4755,0.0409242629872153,5.87755273970587,824.606603245663,288.951315053162,3574,0.25220507992753,2.75395951047412,19.0245358090186,890.627320954907,1508,0.995054342789927,0.499975469218662,854.231081767395,199.79126460132,3938,0.418493810641725,2.98000886350217,,,,,,,,,,,,,,,
659.656480505796,1007.92500878117,5694,0.0370744716580838,7.73260160067926,822.359468611618,289.574628809586,3839,0.196771690965768,2.33198072515073,19.7088366179275,890.173553719008,1573,0.962568438209139,0.821079960447699,854.949032433906,197.913600436086,3669,0.401337537276837,2.01024274080247,,,,,,,,,,,,,,,
621.119139681005,1004.42725954567,4138,0.13864253917839,38.6957476676763,823.151288262497,292.642589737943,4541,0.191740206663076,3.16849532387956,17.5510735198439,891.116460637606,1537,0.69584951065493,2.35478556233698,860.854105998835,188.849737914968,3434,0.549726637467385,10.8177399492204,772.121585225087,1014.61869949981,2599,0.0220722618113152,0,,,,,,,,,,
626.331592039801,1000.8736318408,4020,0.157872047059815,6.30856001458273,813.100826446281,329.828925619835,2420,0.178837897615948,38.5205835760581,19.8239104829211,890.134275618375,1698,0.951618591927206,2.47597965919197,881.019209039548,150.433333333333,1770,0.11126666065454,43.3872276323621,767.114669829972,1014.26809015421,2529,0.0244040681473366,5.01917609643779,837.980205278592,250.113147605083,4092,0.8223368651889,0,,,,,
625.700275365389,1002.92141495446,4721,0.121462618644388,2.14288973677908,812.394266722061,327.349813045285,2407,0.25128302051774,2.57783354799777,19.3982857142857,889.581714285714,1750,0.889564868497208,0.697481519487944,890.009725400458,146.144164759725,1748,0.0943130946759329,9.9612424671127,773.664634146341,1013.89409499358,3116,0.0244239934344857,6.56063296686253,835.917244796829,251.151139742319,4036,0.697909662848537,2.30937948944802,,,,,
631.330903104421,1001.93109125118,4252,0.209709419127671,5.71705429157779,814.985021679149,323.492707922743,2537,0.294970985155621,4.64642563418473,20.2655114589156,890.738960313024,1789,0.985680310534002,1.44613237978858,902.620105201636,143.190531852718,1711,0.110790989572754,12.9516649925535,768.161846153846,1012.59323076923,3250,0.034551441458013,5.65446048890131,836.954415274463,251.297136038186,4190,0.679902325339021,1.04739558815353,,,,,
631.215268530848,999.998446515757,4506,0.243371942533462,1.9361009859893,817.929441260745,317.237106017192,2792,0.49070121200107,6.91391075103132,19.8622222222222,891.343333333333,1800,0.886311253518851,0.726573434768014,921.816483516484,141.884615384615,1820,0.0727058380055481,19.2407473406933,763.707255343082,1011.08633295838,3556,0.0392184442856017,4.70256528967851,837.39566395664,251.834417344173,3690,0.758636217154483,0.695249308727362,,,,,
651.891358710753,993.145318143929,3599,0.60111405500794,21.7822421620991,818.539550630963,310.916281932902,3249,0.584230567490113,6.3502008273883,22.4870794734276,889.878108239883,2051,0.995628535737596,3.00612045062771,934.798470780994,142.156744948116,1831,0.0553024700831872,12.9848391532295,767.803791469194,1010.65150078989,3165,0.0472376096065755,4.1195493985746,834.79471890971,248.17206132879,3522,0.744227438843635,4.49196691000248,,,,,
647.356630824373,996.151817716334,3906,0.538085824202631,5.44084521764641,824.26267281106,296.680964197093,2821,0.624958940648055,15.3426985412527,24.3750556792873,887.913585746102,2245,0.894908921381648,2.72466562764356,927.910151691949,140.9504084014,1714,0.0616254079178252,6.99315291813701,765.695855224752,1008.43636894337,3426,0.056321163652766,3.05781037804499,830.364541213064,241.781959564541,3215,0.845611233170871,7.77559483135062,,,,,
647.118974644748,997.898857620507,3589,0.469004720304573,1.76313042242697,825.181077937185,311.301667312912,2579,0.429127596406077,14.649519704639,24.8179925031237,890.767180341524,2401,0.994665232226055,2.88776646301808,930.807845366686,141.441159749858,1759,0.0700757968747484,2.93895653568125,773.363332476215,1008.59835433273,3889,0.0605443697422028,7.66918813617646,828.838,249.472857142857,3500,0.99328035492137,7.84093321201808,,,,,
644.701433792522,996.545684565645,3557,0.591948560448022,2.77048390873978,824.448324022346,309.291899441341,2864,0.469860631121973,2.13918096413351,24.3010752688172,890.365591397849,2511,0.922843308427873,0.65458162730482,926.822972172883,141.272350503256,1689,0.0693556614847582,3.98844718310539,764.432577705071,1006.76653423697,4279,0.0837865826007622,9.1166850140577,828.810977399472,242.388024655122,3407,0.635364929333564,7.08488402164846,,,,,
647.209690665207,998.336435806187,3653,0.568333940653047,3.08190566774394,821.309523809524,310.290877796902,3486,0.53744462032592,3.29393754204511,22.9769585253456,890.400083787181,2387,0.798952367433542,1.3245659195614,929.868198307134,141.723095525998,1654,0.0581800743867253,3.07840434060409,764.254635352287,1008.70284301607,4045,0.07965942662644,1.94446783694832,830.143424186293,230.224397988886,3779,0.362211912010353,12.2363895048856,,,,,
648.07490864799,1000.5703410475,3284,0.457773298334684,2.39560739373386,821.160065466448,316.28379705401,3055,0.464869876903468,5.99478264981558,21.8871100164204,894.133825944171,2436,0.671544786061676,3.88955013687869,927.151906158358,143.399413489736,1705,0.0616639422485736,3.19190929586932,763.532942117898,1009.11283008802,3749,0.0917189299034767,0.830018387586679,831.529812142663,241.671113531173,3673,0.456805581215315,11.530367221889,,,,,
650.1482998771,1006.64276935682,2441,0.151373644016692,6.41664528868113,819.530706425275,326.434859779908,2817,0.329236234935298,10.2809963208906,23.1609808102345,899.075337597726,2814,0.68285374389887,5.10306615884528,927.363095238095,141.125,1680,0.0734016625319855,2.28419735349067,762.925236096537,1008.47324239244,3812,0.0992994369936387,0.882257915086986,835.028010395611,253.864568293387,3463,0.428170970597753,12.6853352362121,,,,,
642.611455108359,1003.64086687306,2584,0.317544845226869,8.11267203762553,820.150300601202,322.807949231797,2994,0.280988794780185,3.67945336522153,22.4539939332659,900.792382878328,2967,0.544573625698985,1.85689928101802,912.400446179587,144.325711098717,1793,0.0469163870305485,15.3011574198005,757.060987185572,1006.93023255814,4214,0.122425238280644,6.06385146903527,835.421847246892,243.807874481942,3378,0.248263470175735,10.0644025099649,,,,,
626.057453416149,1006.01863354037,1288,0.658999585458413,16.7238974629077,821.831630971993,325.711037891269,3035,0.27771277855836,3.35481677301407,27.3236914600551,908.990909090909,3630,0.805164485429191,9.53571109360976,907.550342646284,149.428044280443,1897,0.0675574250806275,7.03969517671773,745.822644301924,1009.61494819931,4054,0.0895868535399257,11.5545683106025,839.379338175948,245.153080441216,3717,0.416245694143765,4.17987003702656,,,,,
625.297839506173,1005.94521604938,1296,0.723797220013349,0.763153601978416,822.772869674185,315.000939849624,3192,0.314522333619015,10.7513780677707,29.1170893576677,911.701825077032,4219,0.842470432441865,3.25043712490806,891.865687873845,152.586188145731,1839,0.122123516229053,15.9994458655435,750.966682308775,1008.99413420929,4262,0.0978725918647052,5.18136439812258,832.858325939071,232.113575865129,3381,0.308823135772281,14.5791728223279,,,,,
625.014548238897,1005.97702909648,1306,0.675255676101214,0.285071941937482,827.930591932949,298.183342063908,3818,0.24696471718679,17.5907275057251,33.9921293341842,911.485003190811,4701,0.723836327043967,4.87985927081704,896.797313084112,152.441588785047,1712,0.15594137166485,4.93374464171561,751.708821578598,1006.70528410347,4523,0.151224712945096,2.40615990797091,827.803871786734,206.638527451603,3151,0.242415764331046,25.9716306467185,,,,,
625.949090909091,1005.77309090909,1375,0.685497937314901,0.956535826138852,829.669321747526,277.933864349505,4143,0.260670931815978,20.3239890049711,35.5988757277655,905.722947199358,4981,0.669460589206564,5.98188291609968,855.072908259349,169.181329028787,3717,0.339926812111638,44.9571447203735,754.962059620596,1004.59783197832,5535,0.145035172383957,3.87619816543316,,,,,,,,,,
657.131412286257,1007.87270424319,3158,0.125589543340505,31.2529285447238,827.264826557255,243.935471838866,5362,0.134712084411878,34.0833139589964,42.1134453781513,906.158385093168,5474,0.450296719927807,6.52910590273224,907.565927654609,143.884480746791,1714,0.128416744044647,58.2704695213061,764.294829482948,1000.61540154015,4545,0.296743972169736,10.1469377399518,,,,,,,,,,
662.124702774108,1006.48322324967,3785,0.12538288325873,5.18301141494248,829.03288335064,242.473001038422,5778,0.132709948028121,2.29452515061169,44.5866454689984,907.319378201731,5661,0.365836148436732,2.7321463517715,903.219891745602,144.895805142084,1478,0.200885586079217,4.46215252483515,769.359749739312,1005.46037539103,3836,0.182815552733005,7.00907902787635,,,,,,,,,,
665.589718482252,1004.64455324357,4085,0.154615872141997,3.92263192882019,828.074849578821,272.36678700361,4155,0.161013819442031,29.9091335220606,47.2504472271914,904.239534883721,5590,0.317965265453293,4.07201113338908,856.064164995703,158.789458607849,3491,0.460450911786723,49.1599041083065,768.358907672302,1004.48010403121,3845,0.223424218710284,1.40093425327038,,,,,,,,,,
680.614543466375,999.335884818662,5487,0.236468159619855,15.935097309059,829.951765719208,278.476744186047,4644,0.129837591331334,6.39174396931316,52.4464541547278,902.98979226361,5584,0.275867674001624,5.34418792778913,850.386344478786,161.731947176173,3559,0.703863252001663,6.39498903807059,786.429644268775,1013.2442687747,2530,0.0483695361275041,20.0838767370798,,,,,,,,,,
677.712487899322,1000.00580832527,5165,0.236160907528484,2.97837607077447,828.555986696231,272.934035476718,5412,0.123683337597266,5.71575182433987,64.1533742331288,900.103364937721,5379,0.265416416026379,12.0575055641584,862.410976804966,151.22574322117,3061,0.86413148814295,15.9678459450213,779.215707964602,1012.16039823009,2712,0.0613757932324656,7.29490591838915,,,,,,,,,,
671.041906873614,1001.93636363636,4510,0.217009605586471,6.94432826339197,817.905945945946,319.484324324324,2775,0.433413830723901,47.7530392726816,78.394390060241,900.245670180723,5312,0.294889442429029,14.2417268113893,878.0551558753,134.648681055156,1668,0.626954503177853,22.7934053805166,766.526684636119,1001.16900269542,3710,0.500349472071841,16.7875575600016,829.77676056338,223.941784037559,4260,0.295642974308503,17.4153661633755,,,,,
667.076385153308,1004.97767616998,3718,0.179143814422694,4.99749381604156,816.578454332553,316.141100702576,3416,0.319612646736928,3.59713471649933,80.187091503268,898.917892156863,4896,0.21181421698742,2.23086820419248,,,,,,757.809534568459,995.95707184817,4426,0.608992430630329,10.1564230149493,840.677654273668,200.823303947873,5218,0.267169566208652,25.5596088651645,,,,,
667.37617386638,1005.28253286826,3727,0.175313408492936,0.427563888756369,811.687993978171,326.809559653745,2657,0.481648790159149,11.7359541099372,84.2669921875,901.288671875,5120,0.259461193663895,4.71870597358297,,,,,,758.185552115583,993.366769865841,4845,0.687432241613303,2.61745172933556,843.869849041208,173.771113831089,2451,0.638510477243693,27.2398806449019,,,,,
656.611823584611,1006.09321238661,3197,0.210518025696891,10.7948338695006,816.446069994263,298.859437751004,3486,0.187466334501548,28.3522239295788,83.2375893374541,892.354066061426,5177,0.169409588335707,8.99371176276182,,,,,,730.322242072354,978.225993747209,4478,0.38140870504154,31.7113094658622,836.209922099221,203.390118901189,4878,0.264015570249281,30.5934624078276,795.28941285252,1012.33472029589,2163,0.105589031693756,0
658.885321100917,1005.91345565749,3270,0.215162651585901,2.28059278222076,818.662930135558,292.105578727841,3836,0.277259184991613,7.10838101052673,84.6025896414343,891.067529880478,5020,0.131156771662632,1.87574016717474,,,,,,731.247721057429,975.802643573382,4388,0.337459415393404,2.5940580981933,835.269321851453,201.420236813778,4645,0.300866014169649,2.18292562044672,792.930092592593,1012.50231481481,2160,0.101598412450596,2.36526531528226
658.50916496945,1005.45247793618,2946,0.21607887239689,0.594973860587556,818.728749048465,291.393554935296,3941,0.337029867513817,0.715059445394358,88.899009065992,890.369386464263,4743,0.106873367042151,4.35277200199152,,,,,,733.107366071429,974.529910714286,4480,0.365601627048897,2.25347032567895,834.631473660814,203.382973994221,4499,0.314939046530671,2.06377991893379,791.212325469427,1012.99855560905,2077,0.0942912848230392,1.78800973579376
664.464186046512,1006.62139534884,3225,0.19314581304359,6.06866080332791,815.072591587517,304.127204884668,2948,0.773676274945263,13.2481443384493,98.2763777914362,888.973980741651,4881,0.0869956515307604,9.4806224133037,,,,,,734.967908175217,973.272429140314,4269,0.349915063262921,2.24563506136841,837.87432744043,187.345503458878,2602,0.654354503249831,16.3620463820384,788.631552670994,1013.36944583125,2003,0.0882289192040666,2.60728743986138
653.521778584392,1008.95372050817,2204,0.214688039903308,11.1882090486321,812.638997395833,303.332356770833,3072,0.717803480414479,2.56011019564822,136.330897949564,884.82700919161,4243,0.160358202974469,38.2798103117324,,,,,,721.285009253547,997.553979025293,3242,0.919247059640687,27.8714080684374,838.7775,182.166071428571,2800,0.822805386853855,5.25758849939046,770.503434459073,977.06410990269,3494,0.391674716706825,40.5796264989116
671.531615925059,1007.2356557377,3416,0.130388083620785,18.0915999179942,810.165853658537,302.894817073171,3280,0.74260332486597,2.5115495082441,141.928262955854,886.341170825336,4168,0.119784437953332,5.79854985894662,,,,,,769.225416036309,1009.99546142209,2644,0.110738919126319,49.5285078184917,835.522753792299,176.750875145858,3428,0.860762004024484,6.31804745604708,748.184746877055,954.689349112426,3042,0.5078106964001,31.6030652912859
673.900206291903,1005.0353274884,3878,0.168571751432528,3.23290345210234,810.219029966018,304.103799814643,3237,0.578579202446771,1.21015163878568,151.36665202109,883.963532513181,4552,0.112915213472761,9.73326009568139,,,,,,771.586245772266,1008.45208568207,2661,0.145669951601426,2.82055415070199,830.687152189693,169.342850229857,4133,0.648461114864466,8.84657425307722,751.718140442133,951.121911573472,3076,0.498297172757592,5.02110353210061
659.078966789668,1006.12398523985,2710,0.287599628747169,14.8611680591541,809.803379915502,303.023399415015,3077,0.536780796651283,1.15759664305465,157.948046371833,880.419063975955,4658,0.112807593833845,7.47515945056588,,,,,,727.450506857484,995.103458556947,3354,0.874172594810185,46.1101864632917,828.523263970072,166.331540799626,4277,0.602265994237638,3.70815273574479,774.487906371912,970.249154746424,3845,0.308180615349853,29.737411990524
660.635139799793,1005.05522954781,2897,0.312694657786168,1.88783292870917,809.189838654308,301.600755235153,2913,0.542672558897029,1.54930608392346,169.453026288975,878.219889953128,4907,0.121416894038682,11.7132800391909,,,,,,730.278295605859,996.988548601864,3755,0.857137510145928,3.39852227929783,827.186583850932,154.627577639752,4025,0.460059132533802,11.7800453050318,775.660505076803,966.514449362145,3841,0.314370192786672,3.91446190811376
670.614580389941,1004.58265046623,3539,0.224874228683814,9.99062387844876,806.065332326284,310.462613293051,2648,0.437472764302189,9.39654553717513,170.395680345572,877.907343412527,4630,0.129490202813065,0.993117319585802,,,,,,754.897796530708,1000.97773089545,4266,0.32958159473215,24.9405974499434,821.893203883495,155.024665442141,3811,0.369422479003368,5.30825302735889,769.041186736475,943.667713787086,2865,0.626830833611477,23.7863133277796
670.011325966851,1004.02596685083,3620,0.243432223646437,0.820860857050436,810.891754591637,297.078155529504,2559,0.675425620575955,14.228073007533,178.909261969475,872.928914906962,4783,0.148836799627201,9.86234365918554,,,,,,753.790877993158,1000.07411630559,4385,0.359537367500181,1.42891146534272,820.806262729124,154.021130346232,3928,0.393681283074015,1.47936599994264,770.97315855181,942.493757802747,3204,0.829140232827559,2.26068302696682
