1,,,,,2,,,,,3,,,,,4,,,,,5,,,,,42,,,,,63,,,,,258,,,,,276,,,,,353,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
12.0742037689366,94.9821356579167,2157.63529411765,0.534519655314736,,12.0131230366694,7.9132947639468,3180.16901408451,0.614548891408198,,9.52742398386705,6.71749344132293,3192.67307692308,0.487507635186375,,9.85824273511509,1.28909604619187,3075.94117647059,0.0901220608635308,,6.5402653020952,9.40576825673701,3678.68235294118,0.248876217046518,,6.55506783529922,33.2206258978791,2005.05263157895,0.668286962235874,,13.990110111917,26.9896892438116,2932.92857142857,0.679497254383611,,10.962647739493,3.24392873658683,3801.73913043478,0.513299779708725,,6.01585706150595,4.63414735166056,2296.06818181818,0.0371969227925484,,9.0996644474379,1.60115966334819,4650.82352941176,0.235978676050353,
x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame,x(Pixel Position),y(Pixel Position),Area(pixels.^2),Covariance,Pixels/Frame
45.0720828355237,194.134607726006,2511,0.559361522751027,0,451.202862335302,855.532712403453,4402,0.222671417598626,0,505.20253164557,427.10917721519,1896,0.622209276006881,0,611.71401212895,113.082030003192,3133,0.160005119146699,0,792.59067357513,422.963039723661,2895,0.0638761446501794,0,,,,,,,,,,,,,,,,,,,,,,,,,
46.0424636572303,197.833205814843,2614,0.612517895050595,3.82377650522215,454.973972319769,858.631687667837,4841,0.206559601700853,4.88107756588733,514.166225516146,430.012705134992,1889,0.392594418579456,9.42222278374284,613.918663303909,113.800126103405,3172,0.132401691448836,2.31865236988868,803.23466574776,426.875947622329,2902,0.0901766304782272,11.3404328662745,,,,,,,,,,,,,,,,,,,,,,,,,
45.2689364957919,202.701224177506,2614,0.566295027063769,4.9290919091353,462.047462406015,862.431390977444,4256,0.268617270324331,8.0294462599397,513.892156862745,432.873529411765,2040,0.524318164506716,2.87392226223131,615.674945669047,118.34709717479,3221,0.155558562242018,4.87436905354033,798.263329706202,430.281828073993,2757,0.0830257727424677,6.02612675680808,,,,,,,,,,,,,,,,,,,,,,,,,
41.7367438386856,205.74570575056,2678,0.523763096513789,4.66318056862303,461.501033591731,860.633591731266,3870,0.23404677066828,1.87900680643676,519.903422982885,436.779951100244,2454,0.434955884049027,7.16906205687805,617.07374301676,121.51312849162,3580,0.0947416634354286,3.46126975532314,789.450440528634,434.166666666667,2724,0.0697677802603943,9.63114668911338,,,,,,,,,,,,,,,,,,,,,,,,,
43.3948282516403,206.12041682748,2591,0.504970555332608,1.6998977356446,463.056396484375,862.533203125,4096,0.293131747073276,2.45513282227593,524.254937820044,437.843818580834,2734,0.416259384793486,4.47967581352366,618.23902595322,117.609420057674,3121,0.130119466160031,4.07391996230523,785.211419249592,437.2,3065,0.0609879230927097,5.21252458174378,,,,,,,,,,,,,,,,,,,,,,,,,
42.6551221290558,206.149835946044,2743,0.497555467498038,0.740290910606191,467.102422145329,866.107958477509,4335,0.463524978625614,5.39899985917625,528.368333885393,434.058297449487,3019,0.597179343447277,5.59018760206696,614.452799479167,120.879231770833,3072,0.14895034259788,5.00271721690709,780.202621231979,437.387155963303,3815,0.0564061824344427,5.01229338086318,,,,,,,,,,,,,,,,,,,,,,,,,
34.3417475728155,211.864466019417,2575,0.497038601677251,10.0880718369687,468.650718778077,866.971698113208,4452,0.569887202007157,1.7729265696181,532.915748311411,437.732314255244,2813,0.74291373150593,5.84614209979097,615.599012954966,120.20481184454,3242,0.122286298528426,1.32990509777395,781.220412595005,436.809989142237,3684,0.0711630426951598,1.17005162193409,,,,,,,,,,,,,,,,,,,,,,,,,
34.8748495788207,213.914159647012,2493,0.479237017353905,2.11788614325862,471.082087981478,870.675226268154,4751,0.69778943502491,4.43031341980735,537.468069398302,444.330749354005,2709,0.863035268267599,8.01641896551811,613.134308943089,118.542113821138,3075,0.10548079801943,2.9731011727128,784.142285186326,438.465968586387,3247,0.0866393982827688,3.35851267071586,125.379047619048,1003.76571428571,525,0.370834577633321,0,,,,,,,,,,,,,,,,,,,,
35.6305995864921,212.954858718125,2902,0.514264016476072,1.22123558180117,471.993499458288,870.803900325027,5538,0.909222387421555,0.920449831861688,539.433493886625,446.987773249352,2699,0.850859837801034,3.30494620224606,609.592675159236,123.141401273885,3140,0.103747306878258,5.80487854583809,778.679719146638,440.761814744802,3703,0.080346177715732,5.92541452736072,126.280487804878,998.550997782705,902,0.222353338352664,5.29205655821877,,,,,,,,,,,,,,,,,,,,
32.639070442992,214.66339869281,2754,0.546382129385709,3.445047962149,473.614919354839,875.115423387097,5952,0.634195354971587,4.60632538968859,540.59477124183,443.066897347174,2601,0.60486056932541,4.0892337834842,604.548899755501,136.078239608802,3272,0.0969184679512112,13.8852964112072,780.384159003263,446.288045090478,3371,0.245091142131193,5.78310790650875,123.034690799397,1005.86576168929,663,0.314629221616315,8.0025601659647,,,,,,,,,,,,,,,,,,,,
36.5345440189499,205.091985787604,2533,0.598791040629385,10.3337630794859,494.466065747614,887.563626723224,3772,0.503339836831699,24.2843174124888,544.30092236741,443.946195234435,2602,0.99400409866676,3.8090314963488,601.245408009636,141.201445347787,3321,0.0905260542669487,6.09592443842353,767.492050209205,446.62119944212,3585,0.133327070598813,12.8964127174904,125.20253164557,1003.02025316456,790,0.18113357530205,3.57721297921583,434.972614462987,865.373127941806,2337,0.541073822110775,0,,,,,,,,,,,,,,,
30.4104121475054,213.956616052061,2305,0.465812763649363,10.7743519946385,498.897435897436,889.809749920861,3159,0.661712679669839,4.96810938121306,538.684563758389,440.659209545116,2682,0.993850395014116,6.50751557408122,595.553050014455,142.586585718416,3459,0.0827734456320231,5.85845998464123,763.16492068243,444.509727626459,3341,0.144916370614545,4.81480665965042,122.18509895227,1007.42258440047,859,0.443545520959059,5.33717344380436,436.763018065887,863.793482111229,2823,0.651447917471075,2.38764026003445,,,,,,,,,,,,,,,
26.3636952998379,216.884278768233,3085,0.792706127092376,4.99470982389003,471.890632826849,876.53447987978,5989,0.311583946083252,30.0931920333667,546.892857142857,436.020168067227,2380,0.809538396825269,9.42850922039485,590.745565129245,156.493917891536,3946,0.0703410649199305,14.714815632383,762.844018317115,447.846021751574,3494,0.176258885724088,3.35169163518093,108.275531914894,1011.35744680851,940,0.557678814951698,14.455421036328,,,,,,,,,,,,,,,,,,,,
39.2394609536973,210.41395991707,2894,0.539627630367772,14.4100786676835,444.308507116849,872.815954981794,3021,0.932820681058368,27.8316561867814,540.089198036007,442.940261865794,2444,0.938398435595612,9.70450799490598,598.221841941506,162.894835096453,3214,0.0825370179106221,9.84207579922846,750.791053921569,449.78737745098,3264,0.140458460041272,12.2083091651517,114.339887640449,1001.8595505618,1424,0.808834158489646,11.2688261801931,506.884697945415,887.985893897577,3261,0.740645219168539,74.1776433783607,,,,,,,,,,,,,,,
47.4311747478034,198.51057598438,3073,0.528425737548738,14.4497309294521,444.06972275597,874.348064781773,3643,0.695384023417741,1.55060582037867,544.824142422927,438.964828484585,2303,0.833009516349456,6.1825374172464,589.715987460815,197.237617554859,3190,0.0733479539131853,35.3804503565469,741.951853025024,452.594868546088,3157,0.168106513023207,9.27434519190376,109.023404255319,1007.91843971631,1410,0.609553867410973,8.06071543791601,513.304694691623,900.291807302854,3259,0.797299094530796,13.8799086077494,,,,,,,,,,,,,,,
35.2160278745645,200.164396579031,3157,0.907042827148271,12.3265946511634,438.917868338558,871.663322884013,3190,0.888339210902357,5.80942707982491,552.880308880309,426.821911196911,2072,0.706612313984865,14.5723113555931,588.763636363636,204.1,3190,0.107354293970297,6.92815021745904,740.316118421053,450.884868421053,3040,0.230508848998244,2.36637446788325,116.746341463415,1003.20836236934,1435,0.784630037138069,9.04591552772097,515.544996853367,903.34203901825,3178,0.870296364043576,3.78455641965163,,,,,,,,,,,,,,,
34.143566111308,219.51754696916,2821,0.908781057164991,19.382843038538,438.932506489761,873.45197577156,3467,0.868360695716839,1.78871278510664,546.276836158192,426.258945386064,2124,0.525312409099858,6.62742653644114,587.407567879838,213.160600808781,3462,0.109626176571817,9.16151781905349,744.145970748494,448.70146257528,3487,0.296063849869566,4.4085178844332,121.636461704423,993.569579288026,1854,0.328927331623388,10.8083030703301,516.068071774423,897.637710054116,3511,0.982734670485995,5.72826119377482,,,,,,,,,,,,,,,
38.8270287746524,210.090526996444,3093,0.940736337373516,10.5263254787667,439.023601681216,873.659553831232,3093,0.965587664461341,0.226686975283479,541.957496496964,427.124708080336,2141,0.669823343744262,4.40525142890288,581.220610008884,226.339946698253,3377,0.107833125217768,14.5593133688133,740.306289308176,450.329245283019,3180,0.313019338954868,4.1704712091968,116.160106147722,987.650154798762,2261,0.364108550503064,8.06412155584896,512.812518366148,894.139876579489,3403,0.852963165877712,4.77843771648813,,,,,,,,,,,,,,,
48.409474367294,200.916288124594,3082,0.634550534804863,13.2661193426594,441.730780473546,875.88453668518,3421,0.623493359501759,3.50419259088368,548.942486085343,430.012987012987,2156,0.745999381744931,7.5585868217915,582.281847133758,220.598407643312,3140,0.126437954894682,5.83879225136688,741.266560509554,454.697770700637,3140,0.372837482262742,4.47282182794837,112.067264573991,994.657199800698,2007,0.476536696106911,8.11480325126973,518.215711947627,905.847790507365,3055,0.643397397620449,12.8945627852013,,,,,,,,,,,,,,,
29.0214238628873,218.73566249176,3034,0.587982969381748,26.3329946112975,436.642453111045,875.663888061923,3359,0.833472814783694,5.09310918427231,549.347139197267,436.381725021349,2342,0.762824287970521,6.38158036540697,574.1702367531,224.138951521984,3548,0.111698222681084,8.8506312726492,742.974822274881,456.729561611374,3376,0.369838246531942,2.65449290144744,107.44357774311,999.751430057202,1923,0.773249563729272,6.87965564664055,520.555755395683,906.698441247002,3336,0.965584332464225,2.48986144587179,,,,,,,,,,,,,,,
36.3209263854425,204.418114143921,2418,0.519249414542647,16.0709342531637,438.887601753287,879.762366938009,3194,0.812189168563011,4.67313829492372,562.98622327791,427.06080760095,2105,0.426347729960316,16.5198098087337,571.392225031606,236.399178255373,3164,0.103096235571323,12.5710186014842,748.15,453.854545454545,3300,0.448988842787854,5.92015053766288,114.417830290011,1000.05531686359,1862,0.440781506707039,6.98086998726164,521.558478605388,904.593977812995,3155,0.991753602551773,2.33114139003916,,,,,,,,,,,,,,,
37.8502722323049,206.371143375681,1102,0.951702740080413,2.48056886609186,448.503924133421,887.573904512753,3058,0.838640276789508,12.3892604864171,563.112796208531,426.402369668246,2110,0.594732540037625,0.670493264685862,569.402714932127,247.603016591252,3315,0.0976448941516564,11.3791099780448,752.960089518836,446.331592689295,2681,0.393876694061271,8.92926533861593,114.618283321703,996.546406140963,1433,0.296317276071054,3.51463168443926,522.372605919907,896.501160766106,3446,0.692540986166077,8.13366405986094,,,,,,,,,,,,,,,
35.6677908937605,207.138279932546,1186,0.958616837153981,2.31337919286361,451.112681031438,888.312610385023,2831,0.5526464300804,2.71132788844829,558.387972841901,429.928709990301,2062,0.511493910343311,5.89567908834901,566.341829510054,262.343811951289,3531,0.0720984952747644,15.0552338877063,753.620326779286,450.58820271393,3611,0.378534670642964,4.30750997002969,125.240020736133,995.524624157595,1929,0.92437986081469,10.67077054962,525.160342717258,902.50452876377,4085,0.908735929678468,6.61905610844063,,,,,,,,,,,,,,,
37.0125,208.514166666667,1200,0.896359684091432,1.92387808489299,,,,,,558.833898305085,431.833414043584,2065,0.51268517115308,1.9562073124564,569.820060790274,275.642857142857,3290,0.0246392755663882,13.746370278953,756.463455149502,449.038482834994,3612,0.304320499375425,3.23805661357163,127.494834148994,995.834148994019,1839,0.732377813695928,2.27595895199858,502.814982578397,901.814111498258,5740,0.240735385119248,22.3560237013632,,,,,,,,,,,,,,,
39.3242612752722,205.452566096423,1286,0.844535203160114,3.83635741890195,,,,,,562.925434583714,427.337602927722,2186,0.596605781646556,6.07889683321314,570.680693864439,273.539029874719,3113,0.0214499075451864,2.27305487450483,770.667638483965,440.499416909621,3430,0.162847312732336,16.5733059791014,123.558920965452,994.276857548509,2113,0.95153381463355,4.23279685723712,507.809140255647,897.901593416214,5711,0.240545540493342,6.34424216495165,,,,,,,,,,,,,,,
39.8572664359862,205.618512110727,1156,0.973023644741914,0.558240612111847,539.788741721854,908.077483443709,3020,0.559330870018016,90.8520442620661,571.529359031824,427.012102196325,2231,0.564543990657216,8.61007936287006,568.416950306331,287.832539142274,2938,0.0340743515880073,14.4716599627877,779.157833089312,444.475549048316,3415,0.149495970578082,9.37512833090976,116.437268395977,998.389094759132,1889,0.864192547114858,8.22365066115665,487.743348475016,887.674886437378,3082,0.879115814907727,22.5215793277159,,,,,,,,,,,,,,,
45.4555854643338,195.567294751009,1486,0.501916133456929,11.5051356513272,538.338282763073,904.362491930278,3098,0.914790114014144,3.98810645995992,575.668407310705,424.553524804178,2298,0.560566547265555,4.81417941585916,567.230900798176,294.233181299886,3508,0.0265576733990297,6.50960317266722,781.055617044826,449.126175982291,3614,0.132939460737714,5.02293886293852,118.568126520681,999.068734793187,1644,0.942542516381047,2.23661953034271,484.070221927791,883.960914210003,3019,0.682398965393774,5.22354748591849,,,,,,,,,,,,,,,
45.1186813186813,191.773626373626,3185,0.702560462826264,3.80859871355778,530.452858203415,902.073249195744,4041,0.779566980175549,8.21100193543232,577.207479752263,406.217484516436,4198,0.537941154813176,18.4005194876131,566.529005524862,282.698549723757,2896,0.0505050669431077,11.5559674009463,792.249877989263,445.594924353343,4098,0.101217957512789,11.7380243720612,111.090057261843,999.908901613743,1921,0.928964083010329,7.52511794767015,465.374810318665,872.320940819423,2636,0.285950641028535,22.0228834571691,,,,,,,,,,,,,,,
57.393310546875,183.843994140625,4096,0.826144096704378,14.6131991719911,538.571109871723,910.554935861684,3586,0.722256450143113,11.7407418355566,576.903918411165,411.750134192163,3726,0.653307120957948,5.54097120748058,566.795515013303,293.545419992398,2631,0.0624398714484311,10.8501438668879,784.962688777021,447.407758365413,3377,0.142252969024944,7.50929382634169,109.346827133479,1005.92231947484,1828,0.800465649183056,6.26099398279113,462.073658365486,875.353910908453,2851,0.37046930239822,4.48291331378662,,,,,,,,,,,,,,,
54.3011503697617,178.153245686113,2434,0.784261693754922,6.47657876764048,530.655258955054,903.385808806753,4383,0.790314797345724,10.6797508615457,574.261746680286,418.621552604699,3916,0.507426757775515,7.36189258652873,567.256582096697,301.640019147918,2089,0.0461489671895008,8.10771967595846,795.392452830189,447.099854862119,3445,0.138371763810516,10.4343079680488,116.253851306095,1000.40991292699,1493,0.777068845646474,8.83705883593657,455.340253748558,872.250288350634,2601,0.63402291891361,7.41425725994605,,,,,,,,,,,,,,,
